1;but the results of Lola's run vary incredibly.
2;"a third feature is the ""red scenes"" in between the main stories."
3;regardless, they serve to increase the peculiarity of this film.
4;Potente (who also contributes vocals to the soundtrack) is a highly accomplished actor .
5;and is capable of almost every emotion in the book here.
6;Bleibtreu, in what is a relatively small role, proves Potente's equal and it is surely only a matter of time before he too appears in a major Hollywood film.
7;They do, however, acquit themselves adequately.
8;Lola is, after all is said and done, Tykwer's film.
9;Tykwer has a wicked sense of humour in places, the toughs driving the car and the sunglasses.
10;wearing nun always provoke laughs.
11;The dialogue between Manni and Lola about Manni's feelings for her is also very well.
12;written, both in the German and the subtitled English.
13;"one of the most effective scenes is the opening one, a blurred shot of a crowd of people with a voiceover asking questions like ""where are we coming from?"""
14;Tykwer certainly has something to say, and the general consensus is that it deals with the random nature of modern life and also with the question of fate versus pre.
15;One thing is for sure, this film is best viewed with friends and family as you will need someone to discuss the issues raised with.
16;Rgeardless of the philosophical bent of the film, it is an action.
17;packed masterpiece well worth seeing.
18;This movie combines almost hilarious pure luck with amazing risk.
19;taking in a wonderful and thrilling film!Taking place in a run.
20;i HIGHLY recommend this to anyone, especially all you Germany lovers out there!
21;This is without a doubt one of the all time best films I have ever seen.
22;Cartoon animation, interesting polaroid segments, and a relentless techno soundtrack are added in a desperate attempt to keep the viewer interested in watching Lola run all over town.
23;Its a movie that get you from the begining also the music its great .
24;its a great way to see how life can change for any reason.
25;this movie was great just as I remembered it, even better since it was dubbed in English.
26;paced and set to a throbbing techno soundtrack, Run Lola Run is shot in the energetic style in which music videos are filmed.
27;Run Lola Run is one of the most original films I've ever seen, and Franka Potente is incredibly sexy in it.
28;Five stars don't even serve this masterpiece justice.
29;Run Lola Run is certainly one of the better films out of Germany lately.
30;The included music video is pretty cool as well.
31;This is one of the freshest films to appear in years.
32;amongst the best touches are the snapshot life histories of people Lola bumps (sometimes literally) into.
33;Run Lola Run (Lola Rennt) is one of the best European Alternative films to come out of the past decade.
34;Directed and written by the great Tom Tykwer and starring Franka Potente (born exactly 10 years after me) this film starts out with a clock.
35;You sense you are about to go on a time trip, and soon you're in the race against time.
36;garde cinematography mixed perfectly with cartoon animation focuses on Lola, a red.
37;haired high energy time vortex.
38;She has 20 minutes to come up with 100,000 marks all in the name of love.
39;a great soundtrack drives it all and the whole film fits together perfectly.
40;"Also captures the Berlin (I think that's where it is) atmosphere great
I:9914;41;It left me on the edge of my seat the whole time and it has a triple bonus with three endings.
I:9914;42;i liked it so much that i went and got it immediately after I saw it.
I:9914;43;The way they show Lola running is really inspiring and because of that I love running now!
I:9914;44;The names of the characters and the characters themselves are really cool and unique.
I:9914;45;Mannie is really cute and Lola's hair is so cool!
I:9914;46;They are both amazing actors.
I:9914;47;The movie is soo great!
I:9914;48;I reccomend you watch it with subtitles so that you can hear emotion and the german language.
I:9914;49;The beginning is really fascinating and the animation is unique.
I:9914;50;This movie will stay with you always!
I:9914;51;The film is just amazing!
I:9914;52;See it, you will not be disappointed!
I:9914;53;It's plot was simple, that made up for its wonderful essance though.
I:9914;54;The fact that there wasn't a whole lot of acting gave it a unique and likeable sentiment.
I:9914;55;I see too many people going to see crap and liking it, but every year I also find something out there that brings back my faith in talented filmmakers making good movies.
I:9914;56;Run LOLA RUN is a really incredible film.
I:9914;57;While not preying on petty emotions and cheap plot devices to involve the audience director Tykwer relies on something more important, he gives his film a vitality I rarely see in American film.
I:9914;58;I love this movie and I try to get everyone I know to see it.
I:9914;59;Just keep going and be true to yourself all the way."""""""
60;Watching an European film shows an abismal difference when compared with Hollywoodesque movies.
61;This one is fast paced, exciting and surprising.
62;I really liked this movie.
63;Visually, it is a very beautiful movie.
64;The characters, even the minor ones, are intriguing.
65;The plot is exciting and revolutionary.
66;And finally, the soundtrack is wicked awesome.
67;franka Potente is an amazing actress,there is more evidence of this in the Bourne Identity.
68;She has lots of charisma and pulls you into the movie.
69;applause to the Germans, you've come up with a really good one here!
70;Run Lola Run is one of my all time favorite movies ever!
