1;Its a murder mystery with clues given throughout the film, some you get and some you dont.
2;Bale is a great great actor and his performance is excellent.
3;The ending is so good, you'll want to watch it for a 2nd time right after you've just watched it for the 1st time.
4;"Jennifer Jason Leigh does a good job and I wonder how she got so lucky being in 2 of the coolest movies in '06, including another mind trip call ""The Jacket."""
5;If you want to watch a movie with superb acting, get this.
6;Christian Bale is amazing, what he did to his body for this role is unbelievable!!
7;Keeps you on the edge of your seat
8;the way I like my movies.
9;The Machinist starring Christian Bale is eerie, isolating, and brilliant.
10;due exhaustion but I can tell you this is one film that you will watch over and over again.
11;Defintely a standout from 2003, watch for the clues so with that advice in mind, The Machinist is a film I highly recommend!
12;philosophical urban drama: definitely a Twilight Zone episode on steroids.
13;christian Bale is really quite a fine actor.
14;I am not writing this formal review (negatively) to take away from the performances and/or direction in this wonderful little film.
15;They are stellar in fact.
16;This movie is disturbingly fun.
17;I wanted so much to like this film, but I am forced to look past this wonderful production on account of originality.
18;Am I alone?I am giving this film 3 stars because it was made so well.
19;I really wonder how these people made such a great film.
20;"She wins an Oscar, not because her acting was good, but because people could not believe that was Theron so ""ugly""."
21;From that point on I was a strong believer that you could dress up the actor all you want, but deep inside it is still the same actor.
22;I my utter surprise, it was not.
23;"Bale, by dropping the weight, accomplished what so many ""physical"" actors can only dream about."
24;He gave depth, a physical persona, and a very frightening image to this character that took us away from Bale the actor.
25;Perhaps Bale couldn't do the character otherwise, but for me, a viewer of the film, it helped create the dark ambiance that shook me to the core until the very end.
26;You know that you are missing something and that the ending will shock and amaze you.
27;For anyone that has grown up in the Usual Suspects or Sixth Sense era, you can smell this film coming from a mile away, but it is the way that Anderson provides the story to you that will keep you on the edge of your seat until the very end.
28;Anderson has done a brave new job with The Machinist in providing that chatter after the film.
29;It is haunting, riveting, and challenging all at the same time .
30;to say that about a director's work is rare today.
31;Jennifer Jason Leigh again gives us the beauty of grime and the ability to transform this very small character into a powerhouse role.
32;"She gives so much emotion and humility to her character, which makes you forget (or perhaps not notice) what her true ""profession"" is."
33;He is huge, bulky, and rather transfixing as perhaps the living conscious of Bale.
34;She gives comfort to not only Reznik, but also to us.
35;She is our guiding light at the end of this dark tunnel that surprises you to the very end.
36;A powerful cast that is accentuated with a bold and original story.
37;It was inspirational to see such dark, yet powerful storytelling to come from a nearly recycled Hollywood.
38;Bale goes to a new extreme proving that he can manage both big box office hits, and these itty.
39;overall, I really thought this was one of the most powerful films to come out of Hollywood this year.
40;Bale is becoming such a strong actor because he is constantly working with the quintessential directors in Hollywood.
41;One of the best pieces of celluloid magic I've seen come out of America, and I didn't even know it until the second time through.
42;not a single thing is incidental, every aspect, shot, every handwritten note, every character name, every clock face, prop and line is so layered with significance it's a joy behold.
43;He's a sweet guy who is going insane.
44;this kept me on the edge of my seat throughout.
45;One of the best movies I've seen so far this year.
46;His performance is excellent, and his reptilian look adds to the mystery of the plot, which includes his claim that he has not slept in a year.
47;"gijn is wonderful as Marie the waitress, and Jennifer Jason Leigh is superb as Stevie, a ""heart of gold"" prostitute who befriends Trevor."
48;In smaller parts there is Michael Ironside as Miller, who works in the machine shop, and John Sharian as the bizarre Ivan.
49;the cinematography by Xavi Gim nez, mostly in steely shades of blue and gray, is extremely effective.
50;By keeping most of the action in an old machine shop and a warehouse, the film's locations have the look of any dilapidated part of town, anywhere in the world.
51;directed by Brad Anderson, this strange but sometimes oddly beautiful film is not going to appeal to everyone, but is sure to become a cult favorite.
52;It needs more than one viewing, so that one can see it after having put the puzzle together, and appreciate it for its cinematic skill, which is almost deserving of a 5 star rating.
53;this movie is a feast for all the senses.
54;The music is great, it's about time someone gave some love to the theremin again.
55;key directing style along with Christian Bale's magnificent acting make one helluva combination.
56;Michael Ironside is equally entertaining, but then, when is he not?
57;I absolutely loved Session 9, and this is sort.
58;If you are a fan of psychological thrillers and/or intelligent horror movies, this one (and Session 9!)
59;That's worth knowing because the world you enter is dark indeed.
60;gijon are wonderful, offering tantalizing glimmers of hope.
61;then we wonder, as he does, if the truth might be something less spectacular, but far more chilling, much closer to home.
62;There is nothing funny or warm to be found here, but The Machinist is a brilliant film featuring an astounding performance by Christian Bale.
63;If you're not afraid of the dark, you will find it riveting.
64;This movie is very good.
65;He spends his time working, visiting a prostitue, Jennifer Jason Leigh, surprisingly good in this film, and having coffee in the wee hours of the morning at a local airport.
66;And Christian Bale's performance and dedication to the role is exemplifying.
67;fight Club, A Beautiful Mind.
68;Everyone should see this movie .
69;Christian Bale is a brilliant actor.
70;This movie will have you on the edge of your seat for an unbelievable ending.
71;christian bale has become my favorite actor.
72;i loved american psycho, and this movie was just as great.
73;even if you do not like him this movie is worth watching at least once.
74;The movie had a good plot, but I couldnt get most of it.
75;Christian Bale is one of the greatest, under used actors of modern cinema.
76;'The Machinist' is easily one of the best films I have seen in a long time.
77;Still, the main criticisms I've read about 'The Machinist' are the very reasons people like myself love it.
78;You truly are immersed into the shoes of the protagonist (Christian Bale, in a career defining performance.)
79;You may or may not enjoy the plot and subject matter, but you cannot deny that the film succeeds wonderfully in what it is attempting.
80;"It will surprise you, but not in the typical Hollywood gimmicky ""Gotcha!"""
81;It is both surprising and satisfying.
82;I'm a big fan of psychological drama, and this one was chilling in the way it diagrams how the mind deals with something with which it cannot cope.
83;Christian Bale gave an utterly amazing performance, capturing the tenuous psychological makeup of his character.
84;director Anderson does a fine job depicting a boundless downfall with intriguing support and detail.
85;the score is catchy and similar to Hitchcock films of old .
86;Jennifer Jason Leigh plays a convincing prostitute (I mean this as a compliment), Stevie, who is strong and nimble though vulnerable.
87;In the end, Anderson and Bale do well to include all the ingredients for a wallop of an ending.
88;it is a great psychological thriller that keeps you thinking from beginning to end.
89;"If you enjoyed ""The Jacket"" or ""The Butterfly Effect,"" you'll enjoy this movie just as much."
90;Let's have a whole lot of random odd things happen and in the end it will turn out the guys nuts.
91;This is by far the best performance he's ever delivered and the best mind bending movies out there.
92;Bale ranks to me as one of the most dedicated male actors in hollywood.1.
93;An interesting question if the truth is eventually figured out.
94;christian Bale's character is really convincing and delivers perfect edge of your seat suspense.
95;I believe I understood the rest of it.
96;This is a thinking person's psychological thriller.
97;(His Session 9 is another masterpiece.)
98;Film gives off a great creepy feel.
99;Must have if you enjoy movies like Jacob's Ladder or Shutter Island
100;This was an excellent movie.
101;I think Christian Bale is a great actor who went above and beyond to make his character and the performance exceptional.
102;Is not common in this days watch a great film.
103;Happens once a month if you watch one a day.
104;Ok, take a shortcut,this is one of this ones.
105;Mr Bale is top, the image is great and the score awesome.
106;Even when you're prepared for it, it's still shocking.
107;trevor works a blue collar job as a machinist.
108;Still, the original screenplay, combined with good directing make this a great film to look at.
109;And the reveal at the end, which answers most of the film's questions, is genuinely surprising and satisfying.
110;gijon), and generally plods through life.
111;Bale captures the insomniac's desperate need for sleep perfectly.
112;He looks like a deranged scarecrow!
113;Well, he was extremely fit and chipper compared to Reznik!
114;I kept thinking that he should just eat a big sandwich and go to bed!
115;My favorite scenes are in the funhouse and the machine shop.
116;fi icon Michael Ironside (Scanners, Visiting Hours, Total Recall, Starship Troopers, etc.) is very good in his role as one of Reznik's fellow machinists named Miller.
117;It's plain and simple excellent.
118;Christian Bale should have been nominated for an oscar and Jennifer Jason Leigh is very good as well.
119;I agree whole heartedly that this movie is one that definitely worth the money and worth reviewing.
120;Well, you'll love him in The Machinist.
121;This one, you have to pay attention to.
122;it makes you wonder who that fat white guy is and how it will end with the lady at the airport cafe.
123;When you see the ending it will all make perfect sense, but then again, it wont.
124;"It has an amazing ending on how you will tell yourself, ""wow."
125;"Everything ""works"" in this movie."
126;the color palate, the supporting characters, the atmospheric score.
127;So I recommend this movie.
128;constructed and entertains and one can watch the career of a truly wonderful, potentially great, actor progress.
129;"If there is any doubt of Christian Bale's dedication to his ""craft"" check this movie out."
130;an ominous and deeply stirring account of a man on the extreme edge of existence.
131;many years ago I read the monumental work, The Brothers Karamazov, by Dostoyevsky.
132;Until now, I had never seen a modern movie that so eerily captures the deep, dark torment of the human soul.
133;this is a wonderfully acted film that will challenge you, and frighten you, and ultimately leave you profoundly affected by the experience.
134;If you are into psychological suspense, see this movie tonight, it's amazingly well done.
135;The themes of both films are remarkably similar .
136;i enjoyed 'The Jacket', but found this to be a notch higher in the mind.
137;judgement played out in a contemporary and real yet disturbingly soulless backdrop, turns this film into one of the best adaptations yet of a novel that Kafka never wrote, and that's the kind of accolade that Bale's sacrifice to his art surely merits.
