id;spiegazione
1;Mr. Bale does a good job in this picture, and the eye candy doesn't hurt :)
2;First of all, the book is brilliant.
3;churning, it is haunting and it gets under your skin for a long time after.
4;It tells the story in first person of a person who sees women as sex objects, and wants what he can get out of them.
5;so, with that cleared up, on to the movie.
6;Christian Bale fleshes out the character brilliantly, and is by far the greatest asset of the film.
7;willem Dafoe is a solid actor who struggles with a role that doesn't really suit him, but does the best he can.
8;So should you see the movie?
9;If you have the stomach for it, it may well open your eyes.
10;Christian Bale is masterful in this early in his career movie.
11;The dark humor is simply unparalleled.
12;I have been a huge Genesis fan since their 1980 album, DUKE, states batemen.
13;christian Bale is absolutely brilliant as Patrick Batemen.
14;The movie showed just enough restraint to keep you guessing though.
15;sharp insight, you'd think Ellis speaks from firsthand experience and perhaps he does.
16;and it is, in many ways.
17;But it's also clever, insightful, smart.
18;and wickedly funny and true.
19;Ellis' novels are full of these amazingly detailed accounts of clothing and fashion.
20;Those who have the most social privilege and power will naturally have the greatest range of free actions with their inner raging demon.
21;tech voyeurism with Uncle Sam paying for $1 billion of gadgets.
22;This is a great movie!
23;Christian Bale plays the disaffected yuppie with astonishing and creepy ease, and he is just a ton of fun to watch.
24;I recommend it to others.
25;This is my favorite movie.
26;I was so happy to find this on blu.
27;ray on Amazon for such a great price.
28;the movie itself is a combination of a few genres.
29;There arew also elements of a black comedy, and a 'psychological' element .
30;but even with all these elements, I felt that most of all, this was a period piece .
31;Great plot and very relevant to the times then and now.
32;Christian Bale is absolutely superb.
33;Photography and music are excellent as well.
34;I thought I would enjoy this movie but it just wasn't my cup of tea.
35;I checked the imdb after viewing to have them explain it to me.
36;interesting movie, definitely a must.
37;I can't say I ever read the book, but Bale brings the character to life almost effortlessly.
38;Patrick Bateman is cynical, malicious and downright hilarious, all in one.
39;The supporting cast is rather impressive as well, with Willem Dafoe playing a detective suspicious of Bateman, Reese Witherspoon playing his plastic fiance and Jared Leto playing his unspoken rival.
40;One must wonder if he is the socially elite of the New York business world, the prime example of an obsessive compulsive, or the face of evil itself with an endless expense account and an unquenched need to kill .
41;The phenomenally understated Jared Leto delivers a mirror performance to Bale's as another suit in the business world.
42;yet, everyone continues to see Allen walking the streets and having lunch with him.
43;Questing everything from the mouth of Bateman, as well as his surroundings.
44;for anyone looking for that film that contains an amazing score, an ensemble of known actors giving us performances of a lifetime, and direction that both mimics and mocks the lifestyle in New York during the 80s .
45;"than ""American Psycho"" is the film for you."
46;"Batman Begins, ""The Prestige"", ""Velvet Goldmine"", and the ""Machinist"" are all within my top films of all time."
47;American Psycho ranks above them all.
