id;spiegazione
1;I felt I had received my money's worth after the first five minutes.
2;so if you like this sort of surreal, oh.
3;clever if you're of the yuppy generation and think YOU'RE so terribly clever, exponent of meaningless and purposeless film making, you'll be in heaven.
4;Inexplicably nominated for direction and screenplay .
5;however, one does have to doff the hat at two performances, the rightfully Oscar nominated supporting work of Catherine Keener, and the unjustly Oscar.
6;They are both quite fine and the only reasons to see this bizarre little film.
7;The film portrays the havoc that the existence of this passage engenders, both in the life of John Malkovich, and in the lives of those who utilize this passage to get their own cheap thrills.
8;the storyline of this twisted, darkly hilarious movie shuttles back and forth between the viewpoint of John Malkovich, and the viewpoint of the people who discover the secret passage.
9;The best way to think of this movie is more twists and turns than a spiral staircase that has been filled neck.
10;After seeing this, I guarantee you will feel incredibly curious about how Spike Jonze came up with the whole idea.
11;to literally put words in his mouth, and thoughts in his mind?
12;an interesting subplot is the commentary this movie contains about the nature of obsessive love.
13;I recommend the living daylights out of it.
14;It's definitely worth owning .
15;you'll want to see it again and again.
16;Being John Malkovich is the most original and entertainig movie of 1999.
17;I will join Ebert in giving it a thumbs up.
18;I will aslo join Ebert in calling it my favorite movie of 1999.
19;Roger Ebert is known for viewing and reviewing many pictures over our time.
20;However he can only make one movie his best picture of 1999, and that was Being John Malkovich.
21;If it is good enough for Roger and Me than it's good enough for you.
22;Sorry Michael Moore about the Roger and Me pun.
23;It's a movie full of forshadowing and full of symbols.
24;So free your mind of any thought, and sit down and pop in Being John Malkovich, and enjoy.
25;I'm not easy on them either, but I have studied film for long enough to judge with knowledge.
26;Yes, it has an interesting premise .
27;One relationship twist was piled on top of the other just to keep the movie going.
28;I did, however, enjoy some connectivity between the movie shown through puppeteering in cusak's character in various ways.
29;Being John Malcovich is the most origional movie I have EVER seen.
30;If you have not seen it I would recommend you see it as soon as possible.
31;The origionality and comedy of the movie were incredible.
32;This happens to be one of the ones I appreciate, not love.
33;When you actually are John Malkovich, the camera work is brilliant, as well as the depth perception, sound, and lighting.
34;This movie is very funny, and as importantly, very original.
35;Spike Jonze's directorial humor is perfectly aligned with the script, and he pulls off even the most challenging scenes successfully.
36;As almost everyone knows, this movie is about a character finding a portal into John Malkovich's brain, and it takes a lot of skill on the part of everyone involved in the film to make the movie as good as its premise.
37;john Cusack is great as the down.
38;catherine Keener is also excellent as Cusack's foil, a hard.
39;director Jonze does a nice job of intertwining the visually fantastic (the portal to Malkovich, the 7 1/2 floor, etc) with the utterly real (the New Jersey Turnpike, Cusack's street corner puppet box), so you never get too far removed from the reality of the characters' relationships with each other.
40;In other words, Jonze creates a fantastic world but keeps you connected to the people who live in it.
41;The success of movies like this, hopefully, will encourage film makers to have a bit more confidence in their audiences.
42;Two of the extras are extended segments of programs that appeared on television within the film.
43;sized, full length versions of what the TV was showing.
44;Another extra is a 20.
45;another extra is a brief, parodic interview with the director while he's driving his car.
46;One other extra feature is footage of an extra who had to drive her car in the background of a shot on the NJ Turnpike, along with a couple of dozen other extras.
47;It's shot with a shaky camcorder by, and is entertaining because the girl is really funny, although, again, it doesn't really tell you much about how this movie (or any other movie) is made.
48;Very brief, and will make you laugh once.
49;1999 was a really great year for movies and I didn't get to see all the ones I wanted in the theater.
50;Being John Malkovich is the exception and a very enjoyable one at that.
51;It's entertaining, creative, original, surprising, and best of all .
52;I found myself easily going along for the ride that comes from taking opportunistic advantage of an accedental discovery.
53;It's a good thing this wasn't Being Ned Beatty or something like that(still can't get over Deliverance).
