1;Holds up better than you all thought.
2;It is a huge, timeless story.
3;IT's an awesome movie, one of my favorites from the 2000's and Im so glad to own it now!
4;The wife (and her new dorky husband) brings them over to your house when it's your weekend.
5;Leave it to him to make a story about an alien invasion of the planet and the freakin' end of the world into a portrait of a man learning what it means to be a father to his kids.
6;But of coarse, it's brilliant.
7;if you don't like the changes one of our greatest film directors made to the old story look .
8;Because it's a cinematic masterpiece and this Spielberg sci.
9;fi flick is a real fine film.
10;fi combined with another genre sometimes produces the most incredible results: In this case we're treated to sci.
11;*The special effects are great.
12;*The movie is dark and very suspenseful.
13;"It's more of one of Speilberg's more realistic ""what if"" movies, like Jaws."
14;The tripods are very true to the ones described in Wells book.
15;The special effects are very good and the tripods look amazingly realistic.
16;The acting is pretty good for the most part, other than the fact that some of the people running away from the tripods looked about as scared as morning joggers (and Dakota Fanning's screaming gets really annoying).
17;It's one of my favorite films and it should be a great pick for any action/suspense movie fan.
18;I can't say much because the movie isnt out yet, but from the trailor i saw, it looks like it will be great.
19;I am very excited to see what they will be able to do with CGI and other special effects.
20;Hopefully it will be alot better than the old version movie.
21;If this movie is anything like the book, it will be great.
22;I liked the beginning, it was story building about Cruise's character Ray and how it all started.
23;It was very suspenseful through the chase scenes and the will.
24;"I was really into the movie for a while, but all of a sudden, it ended
25;What I hate are """"CONTRIVED"""" happy endings ."""
26;"something Spielberg is a master at (see his phony dopey ending to his handling of the Kubrick project ""A. i.: ARTIFICIAL INTELLIGENCE"" for the ultimate example)."
27;It's main saving grace is its stunning visuals and detailed special effects .
28;and its pacing is, for the most part, very well executed (kudos to the editors).
29;"This had less to do with the 'entertainment value' of the movie (as I still considered it entertaining enough to grant it a ""three star"" rating, though a more accurate reflection would be a ''low three'' ."
30;"top Spielberg project, ""MINORITY REPORT."""
31;The TV news tells of strong electrical storms abroad.
32;There is darkness in the sky and a high wind.
33;Something big and dangerous erupts from the ground!
34;Rays of force annihilate people on the ground!
35;Bodies float by in a river.
36;A crowd attacks their car after it crashes.
37;They see tripods in the distance.
38;Robbie wants to see the action.
39;There is a sudden surprise!
40;We see one of the alien creatures.
41;It has some spectacular events and large crowd scenes.
42;I had heard mostly negative reviews of this film prior to seeing it this week, so I was pleasantly surprised when it turned out to be an attention.
43;getting and often funny movie.
44;The action scenes from the very beginning are intense and well.
45;executed and the plot flows nicely.
46;i recommend this movie for its pure entertainment value.
47;fi classic that modern day Hollywood feels the need to re.
48;make with a lot of over.
49;It used basically the same original screenplay by Reginald Rose, but it is modernized and accompanied with stronger performances by a better ensamble cast than the performances given by the actors in the original 1957 film.
50;This is the worst movie Steven Spielberg has ever made, and it proves that it takes more than special effects to make a good movie.
51;All in all, the 1953 version is much better than this version of The War of The Worlds.
52;This movie was interesting to say the least.
53;But I kept watching it and it got more and more interesting.
54;i loved how dark almost every scene was.
55;I also thoroughly enjoyed the chaos that occurred when everyone was fighting over that damn car!
56;It was a decent flick.
57;I loved it to no end.
58;The original classic version was also a great movie, but you just GOT to love the graphics, Amazing.
59;I know Rachael may have been somewhat annoying with her screaming, but you have got to admit that girl is one amazing little actress, and I see a great future for later movies to come.
60;So even with the screaming, Still a awesome movie, great graphics though I still would really like to see this on a real Blu.
61;the original flick was much better than this one in this regard.
62;"the movie jumps to the action instantly
63;but special effects are suberp.
64;Tripods are real frightening and their devastation of earth is believable.
65;symbols of the USA, and in some cases, the humanity.
66;thanks that they did not go for slingshots.
67;there are nice things, be sure.
68;This is a really, really good movie.
69;The basic elements of Wells' tale are here, placed into our time and world.
70;this has both advantges and disadvantages.
71;Spielberg and Cruise are good enough.
72;Still, they made the journey itself interesting.
73;one clever thing that was done here was that everything was seen from the Earthlings' point of view.
74;The movie says to us, """"Give us that it's happening, and we'll play fair with you in the context of Wells' basic plot""""."""
75;tom Cruise gives a brauva performance.
76;He's totally believable in his characterization, performance and evolution, and at the point where it appears he's going to sacrifice himself, it's completely credible.
77;although I think it would have been more bittersweet and better at the end if Robbie hadn't been found, I can accept it, especially since Ray's relationship with his ex.
78;At the final scene, the movie is definitely over, as it should be.
79;It's a remake, with a lot of CGI.
80;And yet I think it's surprisingly good.
81;It is the first of many, and these machines really are frightening.
82;Like the original film from the 1950's, they simply obliterate everything in their path, and are impervious to any Earth.
83;And seeing the panic that would inevitably ensue, is quite realistic.
84;the story is completely retooled, but has the same ironic message: Nature knows what's best.
85;there are some points of contention many people have with this film, but it is a very good one, on its own merits.
86;I personally dont think that Tom Cruise is a great actor, good yes.
87;It's strictly a special effects film, and its creative sci.
88;Dakota Fanning did act very good though.
89;The machines, the weaponry, the sounds are all great, terrific.
90;You can see Spielberg all over this film.
91;Overall some really nice visuals all around.
92;War of the worlds is one of those films that would be amazing, were it not for some overlooked plot holes that when you think about them, kinda ruin the film.
93;Finnaly a big budgit sci.
94;Great film of the remark with added modern fx!
95;Tom Cruise was a great cast for this movie!
96;"I found the little girl ""Dakota Fanning"" somewhat annoying but I suppose it was good that she was in the film to fill the human factor of a doom type flix and she is a fine child actress!"
97;make of the orginal with a big budgit, good cast, fx and good story line!
98;All actors performed well (yes, even Tom Cruise), I wasn't disturbed by Fanning's screaming like many reviewers had emphasized, I thought she was great in the movie.
99;so special effects take all the credits.
100;being, blood everywhere, the hudson ferry scene.
101;every special effects used in this movie were astonishing!
102;I enjoyed this movie a lot (all the negative comments / Cruise.
103;The original War of the Worlds and its many remakes were good science fiction.
104;In the end, this movie starts and ends the same way, which is fine if you held a warm fuzzy spot for the original.
105;I was more than surprised by this film.
106;I loved the 1953 film, and thought this stayed true to that.
107;Spielberg also pays tribute to Close Encounters, Independence Day, and the 1953 film.
108;this film should win techmical effects oscars, and Dakota Fanning should be on the best supporting actress bill.
109;This is a wicked cool movie.
110;The fight scenes are well, both in the terms of graphics and intensity, the acting is great, there is lots of suspenseful music and good special effects(like many movies I've seen before)and the aliens are gross and slimy like they should be, as are their machines and their tentacles.
111;There is also much love and feeling in this movie, as well as purity and iron will.
112;I give this movie a 9 out of 10, and recommend it completely to anyone who is interested in outer space or wars of any sort, kind, or like.
113;Oh and just like with Batman Begins, Elektra, Daredevil, and AVP(all of which are wonderful movies)people took an R. rated movie and did some mangling to this one.
114;As soon as Ray sees his children the audience understands his relationship with his children.
115;Instead her mother, who is expecting, carries the luggage in the house and up the stairs to her room.
116;The movie at this points is chilling.
117;They are merely going to see the movie to have a good time.
118;"The reason films such as ""Minority Report"", ""E. t."" or ""Close Encounters of the Third Kind"" seemed to work so well with audiences is because Spielberg blends the two together."
