id;spiegazione
1;I bought this movie from the bargain bin at Wal.
2;Midnight Run changed that perspective
3;Great cast and great chemistry between the actors.
4;I was looking for a smart comedy and this one fit the bill!
5;Charles Grodin is great in this flick!
6;Just the best comedy, ever.
7;Amazing chemistry by all involved.
8;DeNiro and Grodin are pure magic.
9;This is a classic comedy, worth watching if you like the genre.
10;De Niro is great, as always, and the De Niro .
11;Grodin relationship works all the way through the movie.
12;Robert DeNiro, Charles Grodin, and John Ashton shine as hardluck partners.
13;One of the most underated movies of the decade.
14;I won't spoil it, just watch and you will love it
15;This is a very good comedy from the 80 's .
16;One of the classic chase movies.
17;A thriller with lots of humour and excitement.
18;Both De Niro and Grodin are terrific.
19;A good pairing of actors and a well.
20;I watched it years ago and was not at all surprised to enjoy it as much again.
21;MIDNIGHT RUN is an action/comedy/road picture/buddy film with a twist: these buddies despise each other.
22;robert DeNiro is an ex.
23;I laughed, cried, and laughed again.
24;Actors turn a serious situation into a funny experience.
25;My husband loves this movie, too!
26;All of the characters are great in this film.
27;i recommend this film to those who have a sense of humor and an appetite for adventure.
28;Although in its original theatrical release this film went virtually unnoticed, the chemistry between Robert De Niro and Charles Grodin make for a hilarious mixture of comedy and fast.
29;The script is well written with wonderful dialog exchanges between the characters.
30;movie this ranks as one of the best.
31;If you missed it in theaters, this is your chance to view a highly entertaining and wonderfully acted movie.
32;Dramatic, hilarious, and action packed, Midnight Run is an entertaining flick that will remain an eternal classic from the 80's archive.
33;I love everything about this movie.
34;It's well made and my favorite actors are in it.
35;It's an adventure and a laugh.
36;The entire cast is incredibly good and the script is smart, funny and touching with not too much violence, which is amazing considering it concerns the mafia.
37;I watch it every so often because it makes me VERY happy.
38;The acting is top notch, not just from DeNiro and Grodin, but from the entire cast.
39;Each character is well defined and believable.
40;The dialogue is great, and the film is laced with humor.
41;the best kind of humor, situational.
42;the evolution of the relationship between DeNiro and Grodin's characters, as has been mentioned, is the core of this picture.
43;It is done magnificently and is the reason the film is so great.
44;The film is chock full of these delicious scenes.
45;A classic with two phenomenal actors.
46;He is now a bounty hunter based in Los Angeles.
47;Robert De Niro does a great job in this action comedy.
48;Great movie with tons of action and comedic lines throughout.
49;Got it from Netflix and rated it 5 stars.
50;Acting is great as well as the story.
51;It just keeps twisting and turning right up to the end which is the best twist of all.
52;Just perfectly made and acted.
53;career DeNiro and I can't stand Grodin in general, but they're perfect in this.
54;This is a great movie.
55;this?This is just a good movie, top to bottom.
56;A dream team of characters with many of them at the peak of their powers.
57;One of the funniest movies I've ever seen.
58;Definitely a movie that's in my top 5 of all time.
59;Good casting, comical, and a unique film.
60;Robert DeNiro and Charles Grodin were a good combination for this type of movie.
61;I have taken slack for saying this, but this has to be my favorite De Niro film.
62;come film with a great cast, and soundtrack (Danny Elfman).
63;This movie easily earns 5 stars.
64;plenty of shootouts, getaways and stolen vehicles keep the pace brisk while at the same time allowing us to get to know the characters.
65;A strong dose of comedy is also everpresent above the more serious relationship of Walsh and Mardukas.
66;excellent writing and acting throughout, and DeNiro at his best.
67;One of my favorite action comedies.
68;What do you define as a classic comedy?
69;Good choices, one and all.
70;But Midnight Run IS a classic.
71;Funny, intelligent, witty, this is a film for individuals whose sense of humor is matched by their i. q. and appreciation for perfect timing .
72;something that DeNiro and co. star Charles Grotin display time and time again throughout this gem.
73;end comedy and pulls off a major win.
74;He allows Robert DeNiro and Charles Grotin both shine as each other's foils.
75;What makes this a genuine 24 karat hit among the fools gold of its genre is its actors.
76;Robert DeNiro and Charles Grodin you expect to be pretty good of course, but their chemistry together is that rare cinematic commodity when two seemingly incongruent stars mesh perfectly playing off each others strengths and weaknesses in a comic dance that only a few comedy teams (Laurel and Hardy for instance) enjoyed.
77;While Grodin could be accused of doing this in a few scenes, it remains remarkable he more than holds his own literally handcuffed to Robert DeNiro for most of the films running time.
78;together they bring scenes to life and get laughs in remarkable ways.
79;A great example of this is in a scene taking place in a bus.
80;Yet while DeNiro gets frustrated and almost verbally abuses the woman behind the counter Grodin is able to bind with the woman by some sympathetic facial gestures which almost immediately makes the woman behind the counter trust him completely.
81;It's a classic scene. . . yet it's classic only because of what the actors' are doing, playing off each other.
82;He's masterful in the scene though leaves ample room for DeNiro to be an integral part of the humor of the scene.
83;But the actors are working as a team, not trying to top each other at all.
84;now I could stop right here and you'd probably agree it sounds pretty promising.
85;the reason everyone seems to be at the top of their game has a lot to do with director Martin Brest, who consistently lets his actors `breathe' and have moments and pauses to add bits of nuance to their performances.
86;He really did a wonderful job of this in Going in Style and even succeeded in turning what easily could have been a chaotic mess, Beverly Hills Cop (since it was originally written for Stallone), into an enjoyable action comedy.
87;There's a nice set up and some well written lines from writer George Gallo (which is nothing to sneeze at) , but mostly it's the actors, director and film editor that give the material all of its juice.
88;It helps that you've got some great get boogie.
89;He has a history with Chicago mobster which somehow ended his police career in Chicago.
90;A bond is formed between the men, and a respect slowly grows between them.
91;Grodin and DeNiro manage to play very real and quite endearing characters, finding a natural humor in their situation and relationship that is infectious.
92;what is surprising is how funny and even warm this exciting action comedy actually is.
93;This is a great movie.
94;I loved this and this is probably my favorite movie of all time.
95;this is one of those super rare comedies that remains funny even after you've watched it a zillion times.
96;realized and have their own scenes to shine.
97;of course, the number one reason why this film works so well and holds up to repeated viewings is the chemistry between De Niro and Grodin.
98;The many scenes that De Niro and Grodin share are so good because they are given time to flesh out their respective characters and develop their relationship so that you actually care what happens to them.
99;this was also Martin Brest's last great film.
100;Do yourself and a favour and check this movie out.
101;A buddy movie just for fun.
102;He is just the right combination of anal.
103;retentive accountant and deadpan comedic timing.
104;Yaphet Kotto is so much fun as well.
105;These actors are so far above relying on a single word to convey anything.
106;The dialogue was otherwise brilliant.
107;You'll recognize a lot of the cast as you laugh through this movie.
108;This is also a great movie to watch when you've had a bad day.
109;great performance from de niro.
110;The way in which these various elements cross paths and converge for a suspenseful finale is just one of the marvels of this well.
111;The interplay between DeNiro and Grodin is even more wonderful.
112;There are no jokes here, but the two characters are so well.
113;The two lead actors do masterful jobs and develop a chemistry that pushes this film toward the top of my list of favorite movies.
114;Midnight Run is like a timeless comedy classic with thrills and wonderful chemistry among the principal actors, especially between Robert De Niro and Charles Grodin.
115;Danny Elfman's music is unique, catchy and shows his immense talent to contribute to the fun narrative in the unfolding comedy drama.
116;I find this to be one DeNiro's best work.
117;I enjoy this movie so much, the comedy, the insults, the action.
118;Robert De Niro and Charles Grodin star is this action.
119;packed suspense thriller with a touch of comedy in between.
120;up toward the end that may keep you on the edge of your seat.
121;Good movie with great actors.
122;Can be watched over and over and is still enjoyable.
