id;spiegazione
1;If you can't understand his thinking and way if directing you will never be able to really enjoy his movies.
2;The movie itself is great!
3;Widescreen is meant for films with sweeping landscapes, not art films that take place primarily in one room.
4;The pristine remastering makes little sense, since faded color and pops and scratches actually enhance the 70s vibe of this film.
5;I have recommended this movie to several people.
6;It's a classic honor and betrayal among thieves theme, but in a contemporary setting.
7;I saw this movie before Pulp Fiction came out and I still prefer it to PF.
8;RD is hilarious at many points, but tragic also.
9;There are characters you feel for.
10;This movie has everything a great film should have.
11;This movie, together with Pulp Fiction, is fantastic.
12;Harvey Keitel, Tim Roth, and Chris Penn are equally effective in their roles.
13;Even the voice of Stephen Wright as the radio DJ is perfect.
14;It's hard to believe that a debut film by an unknown (at the time) director could pack this much wallop and star power.
15;'Pulp Fiction' is a great film but it still can't match this one for sheer power and energy.
16;Two formats, great sound, and extra goodies makes it a worthwhile addition to your collection.
17;If you like Pulp Fiction, or even if you didn't, you will love Reservoir Dogs.
18;The dialogue is brilliant, Tim Roth, Harvey Keitel, Steve Buscemi, Chris Penn, Quentin Tarantino and Mike Madsen all do great!!!
19;As they say, simpler is better.
20;the acting was definitely top.
21;notch, with Harvey Keitel (one of my favorite actors), Steve Buscemi, and Tim Roth (doing an extremely credible American accent) in the roles of their careers.
22;The best performance, though, was Michael Madsen, who is brilliant as the reprehensible Mr. Blonde.
23;however, RD is otherwise a great film.
24;It's very realistic and Tarantino doesn't spare anything, reflecting exactly what violent death in the real world is like.
25;This edition is definitely worth the money, and is far better than the way it is presented on Spike TV.
26;Reservoir Dogs is an action movie made up of words, a sophisticated shoot.
27;"the movie opens with a conversation of the seven criminals
28;One dynamic character, Mr. Blonde (Michael Madsen), appears to be the funny, cool, collected one from his jokes and sense of humor.
29;after the opening it goes straight to the aftermath of the heist, and the battles between criminals about who did what, and why the job was botched, are intense.
30;It is a rare Hollywood film that takes its time to tell a story, with poignant dialogue and characters, but also attracts the masses with its stunning violence and acting.
31;This movie is so good that I would recommend it for anyone who isn't faint at the sight of blood.
32;The characters are full of depth, and the plot is so simple yet so wonderfully portrayed from start to finish.
33;An original film that portrays the lead up and consequences of a heist by several larger than life criminals on a collision course.
34;Superb cast and great performances.
35;the script is also excellent, and Tarantino often employs the flashback style of editing that Kurosawa pioneered in Rashomon.
36;The R2 is only in 2.0 stereo, but has a superb (and I mean *outstanding*) anamorphic transfer.
37;The extras are all personalized and funny.
38;Interviews with the cast and director, a review of the year in independant cinema breakthrough, Sundance film festival reviews of the directors and their films.
39;Critics at the festival who offer their view on the film, scene specific commentary from various people involved in the production, a dedication to various influences on the film by Tarantino, and much, much more.
40;My favorite thing was to listen to the raw audio tracks of Stephen Wright recording his DJ work with Quentin, hilarious.
41;The film is now considered a masterpiece of unique proportions and yet it also talks about certain things in it that might have derailed that success if the public hadn't been open to them, such as the violence.
42;Overall, a great presentation of a very influential and seminal film.
43;If you love American independant cinema you awe it to yourself to check out this inexpensively priced gem.
44;You will love to watch it over and over again.
45;So much for families, God and """"peace on earth""""."""
46;I'm a huge Tarantino fan and this is one of his best.
47;His dialogue is superbly pulled off by the incredible acting that is brought by this cast.
48;Along with that there is the unique non.
49;Classic movie, a must own.
50;Great soundtrack with memorable characters that provide an excellent story that is both violent and entertaining.
51;Still engrossing and gross after all these years.
52;this movie is not for the faint of heart but the story is stil strong.
53;One of my favorite scenes is in the diner discussing Madonna's music.
54;This is one of my favorite movies ever, it has such a great plot and the characters are developed so well.
55;Great movie, I had never seen it before.
56;It is a must see .
57;Great price for the anniversary edition as well.
58;Loved the movie and the characters.
59;I figured it was about time I got around to seeing this, to see what all the fuss was about.
60;But this movie is frequently held up as some sort of masterpiece, and frankly.
61;That's all I've got to say about this screen gem!
62;It is a classic mob movie and it is what put all those involved (Save Keitel) on the map of worldwide audiences.
63;"tarantino was well on his way after this film
64;it can be said that Tarantino is the master of dialogue and conversation.
65;He writes better and more realistically than any screenwiter I've ever seen or read.
66;i liked this movie because it was not predictable.
67;star review and the 609th overall review.
68;Marco Freire is definitely a very good example of how the effect works "
69;One of my favorite films, and definitely Tarantino's finest (I love `Pulp Fiction' but in all seriousness I just like this one better), `Reservoir Dogs' is a landmark in modern cinema.
70;"there you have it
71;Tarantino masterfully uses his humor, his values and his visual stylings to bring us a gangster flick that is superior to most all other gangster flicks.
72;When these men are faced with the possibility of a rat within their midst we begin to see their true colors.
73;There is a certain code of honor that swallows these criminals whole, and then that code is broken they start to unravel one by one.
74;the film hinges strongly on the performances by the ensemble cast, most notably that of Steve Buscemi, Harvey Keitel, Michael Madsen and Tim Roth.
75;Michael Madsen is effortlessly collected as the ruthless killer Mr. Blonde.
76;Steve Buscemi (who won the Independent Spirit Award for this performance) is marvelously on edge throughout the entire film.
77;It's a brilliant performance, one that is eye.
78;in an ensemble piece with no clear leading actor, Keitel ultimately dominates the audience's attention with his marvelous portrayal of Mr. White.
79;His dedication and loyalty to his partners, especially to that of the dying Mr. Orange is noteworthy and moving.
80;percent to deliver a rich and commanding performance.
81;quinton Tarantino is a brilliant director, we all know this.
82;As White, Orange, Brown, Blue, Blonde and Pink sit at a diner with Joe, the man responsible for setting up this rendezvous, and Eddie (Joe's son), they discuss the meaning behind Madonna's classic `Like a Virgin' and the end result is one of the most entertaining scenes in Hollywood history, and a scene done so efficiently and so masterfully that it alone should have garnered Tarantino a directing Oscar.
83;from his smash hit `Pulp Fiction' to his stunning follow up `Jackie Brown' to his marvelous `one.
84;punch' that is `Kill Bill', Tarantino is always on point and ahead of his game.
85;`Reservoir Dogs' marks the beginning of his illustrious career, and honestly, it is the best thing he's ever done.
86;You see, Quentin Tarantino movies are pretty good.
87;This is a great movie!
88;The acting and direction is superb and the characters are realistic, even seeming like ordinary people off the street.
89;Tarantino's music choices reflect his unique style and are a great addition to the film as well.
90;I returned both movies, paid postage, insurance, and delivery confirmation"
91;the Following refers just to the 10th anniversary version:The special features are really worth it, unbelievable how close this movie wouldn't see daylight and we would never had heard of anyone named Quentin Tarantino!
92;The delivery was great and the service great, however we are unable to play the disc.
93;This is one of my more favorite films of all time.
94;I'm slightly hearing impaired and I often like to have these available even on English language films.
95;A small beef, but those of us with less than adequate hearing appreciate this feature.
96;"When ""Reservoir Dogs"" was released 13 years ago, it was almost instantly hailed as a masterpiece and its director, an ex."
97;but looking pas these minor flaws you will find a great movie.
98;A great cast was assembled for this film.
99;Harvey Keitel, Tim Roth and Steve Buscemi are the standout performers, but the rest of the cast is excellent.
100;Michael Madsen is awesome in his role.
101;The late Lawrence Tierney is fatastic as Joe Cabot, and Chris Penn is wonderful as Nice Guy Eddie.
102;Even Quentin joins in on the fun as Mr. Brown.
103;"Overall, ""Reservior Dogs"" isn't exactly the masterpiece everyone thinks it is, but it is still a darn good film."
104;Quentin Tarantino wrote and directed Reservoir Dogs in what may be the greatest film debut ever.
