id;spiegazione
1;Tarantino dialogue and humor, interesting plot .
2;The soundtrack is excellent, too!
3;The strength of Quentin Tarantino lies in his snappy, realistic, and sometimes humorous dialogue.
4;Jakie Brown, like Pulp Fiction before it, is filled with eccentric characters spouting out every day conversations that are believable and fresh.
5;the charm of Jackie Brown is Tarantino cutting back on the gratutious violence, which is okay from time to time, but essentially to showcase yourself as a director you have to show some range.
6;And with Pam Grier and Robert Forster, two actors that haven't shown what they're made of years before this film, giving fine mature performances that again show what Tarantino can do for an actor's career, the director has found that range, and it should be interesting to see where he goes next.
7;with a soundtrack that's brings a cool, mellow atmosphere to the film, it's easy to sit back and find your groove while watching the film.
8;In many ways, I find this film superior to Pulp Fiction in that Tarantino takes his time developing the characters and the plot.
9;Perhaps it's an homage to an age when short attentions spans didn't rule cinema, and it's good to see a guy who helped reign in that ADD movie chic calm down and let a movie breathe before giving the payoff.
10;grier and Forster make the movie worth watching alone, but you can't deny the powerful actor that is Samuel L. Jackson.
11;You can literally see Jackson create the character in front of your eyes, by using Olivier techniques of cosmetic props.
12;"Also supporting the moive is a solid, charismastic performance from Michael Keaton, a quiet, every day character that isn't the norm for one Robert Deniro, and Bridget Fonda, an intelligent actress, perfectly filling in the role of the ""surfer chick"", with a tiny bit of Femme Fatale thrown in."
13;solid work from Tarantino, a great cast, an adaptation of Rum Punch.
14;I think this is a very complex and satisfying film.
15;This isn't about a multimillion dollar heist, and the criminals are likeable and genuinely interesting even if one or two are full of themselves (Namely Ordell and Melanie.)
16;The film opens with the classic Across 110th Street as sung by Bobby Womack and featuring a strong Pam Grier, walking that moving sidewalk at LAX.
17;From then on we meet a handful of excentric baddies and law enforcers, that are all likeable, interesting and have at least one or two funny lines (with the exception of the cop who isn't Michael Keaton, who is just a plain jackass cowboy cop) My favorite part is the friendship/romance between Pam and the subtle and sensational Robert Forster.
18;Starting with a very special ride home, which bleeds to a bar, and then to Griers Apartment.
19;All involve rich dialogue and interest shown.
20;"They bond thru body language, their age, and eventually music(""The Del. fonics"".)"
21;They are at times funny, terrifying, and very well acted.
22;There is just a bunch of rich characters here, and they all give great parts no matter how big or how small.
23;especially Chris Tucker, who's performance as a snitch is equal parts brilliant and hilarious.
24;This movie just hits a right note for anyone interested in a talky, rich picture.
25;Tarantino says this is a movie for older people, well at 19, I'm definitely not younger, but this is my favorite of all tarantino films, be it because of the great soundtrack, storyline, performances, direction it makes no difference.
26;Give it a chance and you'll see what I see.
27;Jackie Brown is Quentin Tarantino's best film.
28;The awesome cast is firing on all cylinders to give the movie a real backbone.
29;the film works better on more levels than any other Tarantino.
