1;Mildred Pierce a 109 minute black and white film was nominated for six Academy Awards, including Best Picture and Best Actress, Michael Curtiz's 1945 noir classic.
2;This film features a great, Oscar.
3;She certainly had a reason to kill her good.
4;With the help of Wally's keen business skills she secures an ideal place to open a restaurant.
5;After Mildred divorces Bert, she is lured in by the handsome Monte's charms.
6;The film is very reflective of 1940s attitudes about independent women who desert the idea of a nuclear family, and how dangerous it could be for them to do that.
7;But she finds a job as a waitress and does real good.
8;Mildred hopes to open her own restaurant, and finds a suitable property.
9;mildred works hard to make her restaurant a success.
10;Mildred's hard work and management made her restaurant a big success, with other locations.
11;"Mildred finds out that Veda is a singer at Wally Faye's bar
12;All I knew was that it was a story about the relationship between a mother and daugther and that Joan Crawford won the Academy Award for her performance.
13;As the credits rolled and I read the name James M. cain I knew I was in for a surprise.
14;Mildred Pierce impressed me so much that I consider it one of the all.
15;But thank goodness for the internet I was able to research the Lana Turner story and found out it happened in 1958.
16;Mildred Pierce is kind of hard to describe.
17;Maybe it's best I don't.
18;I'm not sure """"Pierce"""" is really her best performance."""
19;Back in the 1930s when she was working for MGM Crawford made some truly amazing films.
20;"Actors and actress give one great performance after another and never win an award and when they finally do win it's for a ""lesser"" performance."
21;"I mean, do you mean to tell me ""Scent of A Woman"" is really Al Pacino's best performance?"
22;Mildred Pierce does such a great job creating a noir mood.
23;The more money and power she gets the broader her shoulders are made to look.
24;line: One of the best noir films I've seen.
25;A movie that leaves a lasting impression on the viewer.
26;While I don't think it's Crawford's best performance, it is effective nonetheless.
27;now the name of high.
28;boiler novelist James M. Cain is well.
29;But here is the twist in Mildred Pierce.
30;timing as well) and the Pierces decided to divorce.
31;Mildred decided, very unconventionally for the times, to open a restaurant to keep the wolves from the door (and keep Veda in things, many things, ungratefully accepted).
32;And the callous and very class.
33;As always though in crime noir truth and justice will win out and Veda had to take her fall and will have many a lonely night to think over her errors in some dank California women's prison far from the bright lights of Los Angeles night clubs.
