1;I would recommend any of his movies.
2;The original version was so charming .
3;My family loves My Neighbor Totoro.
4;If you've seen and liked other Studio Ghibli movies, you've got to see this one.
5;My Neighbor Totoro is great fun for adults and children alike.
6;It also gives one a glimpse of 1940's era Japan, replete with scenic rice paddies, fashion, culture and tradition.
7;bas (cat buss) gives the eldest daughter and her little sister (Mei) a ride to see their mother in the hospital.
8;The film maker, Hayao Miyazaki, contributes a valuable new addition to the world of animation comparable, yet distinct from Disney's finest classics.
9;a wonderful film for (cliche coming) children and adults alike.
10;I would recommend this to anyone who loves foreign film.
11;It's an adorable movie about a family learning to overcome something difficult in their lives, along with the help of the troll Totoro.
12;Super cute and the disk itself was in good condition.
13;One of my all time favorite movies.
14;of children, especially with a loving father who is happy to share their young outlook on life.
15;i have shown this movie to a group of 13 adults (including one critic who likes to analyze every film that comes along) who end up with tears in their eyes and who came up to me later and told me what a great film they thought it was.
16;The nanny is old and ugly, but has an incredibly kind heart.
17;The children act like the real children I've known .
18;It was so easy to forget this was a cartoon and to identify with these people!I love the style of animation.
19;It reminded me of some of the early Disney animations.
20;When people laugh their mouths are too big, or steps are too long, or those things that exagerate and communicate something that realistic detail can't do.
21;it is well worth it.
22;i do like that it's from Disney so it has the Disney code.
23;"The beautiful thing about Hiyao Miyazaki is how sort of ""foreign"" his story elements feel, but how readily identifiable his human characters are."
24;The two sisters in this movie are cute to watch and interact believably with their world, not in an exaggerated manner like in many kids movies.
25;Don't tell anyone, but there is animist Japanese religion all over this perfect animated movie.
26;This movie is sweet and beautiful with a marvelous soundtrack.
27;It is gentle without putting you to sleep.
28;My neighbor Totoro is not only one of the finest animated films I have ever seen, it is one of the best movies period.
29;It has enough heart to spead across a hundred film's, and still have some to spare.
30;Hayao Miyazaki, the director, (also doing this years Spirited Away, released in America by Disney) has really outdone himself.
31;My neighbor Totoro has many terrific qualities, such as the emaculate detail.
32;(Also watch how the children walk, run, and play around, its awesomely realistic.)
33;The way the story is handled is so unique.
34;Any movie that has such family love is very special.
35;These sisters, Mel, and Satzuki, genuinly love one another, and the father loves them back.
36;This type of affection is rampant in this movie, and its great to see.
37;my neighbor Totoro has won many deserving awards in the children and family realm (with other awards as well), and though it was made for younger audiences, it is something that adults willalso appreciate.
38;the animationthat was already so beautifully well donein itsintricate, warmly.
39;this is a decent film with deep substance that any personcan feel good about taking the time to en.
40;corporate and allow itto become an integral part of themselves in their own lives and furthermoreto even share with othersand be delighted as well to watch over and over with close friends and familyduring the years to come.
41;it shares realities of the world's good qualities and horrors,and also how the spirits within us and the world around us do help healand grow together in harmony.
42;it was a great justice, to the film, to re.
43;grateful to those who had the ability andtook the time/money/and trouble to the tweaking ofsuch an irresistible masterpiece.
44;i will be happy and proud to share with any child or adult,now and in the future, this film.
45;This video has become a cult classic of sorts in our family.
46;My 4 and 2 year old boy and girl LOVE it, and the animation is so beautiful that we still enjoy it with them even the fiftieth time around!The fantasy characters are enchanting.
47;The setting and scenery are represented with care, patience and artistry.
48;It is a real pleasure and treat to watch this imaginative story unfold again and again.
49;This movie is one of the greatest movies of my childhood.
50;I loved this movie dearly.
51;so yes, I would highly recommend this movie to the fullest extent!
52;And take a look at the price to, it's soo.
53;It's worth it in the end!
54;The kids keep putting it in the VCR, and I'm pleased every time they do.
55;when you go back to certain other Disney movies, with the villains and scary scenes, you appreciate the peaceful movie this is.
56;I find myself continually recommending it.
57;once you see the fox 2002 version, you'll never be able to watch the disney version again I assure you .
58;We watched it with our 3 1/2 year old daughter, who burst into tears when it ended because she wanted to see it again immediately!
59;Bringing the works of Miyazaki (and other Studio Ghibli films) to an American audience is the best thing Disney has done in the last 10 years, bar none (yes, that includes the deal with Pixar, whose films, while charming in their own way, are often too slick by half for me).
60;my Neighbor Totoro appeals to the kid in all of us, and takes us back to a time before deadlines and the pressures of the world came calling.
61;"I loved the Fox version of this film
I:8381;62;I always watched it as a kid, and I still do.
I:8381;63;The Disney version was very poorly done"
64;ok let me get this outta the way I love this film, but the thing that worries me is who is publishing it.
65;come on this is Disney!
66;This is one of the animation classics.
67;The story is very engaging and scenery is gorgeous.
68;This is an excellent childhood story unrivaled by any since Peter Pan .
69;The plot involves Satsuke, a girl on the cusp of womanhood, moving into the country with her father and younger sister Mei, where she discovers a child's realm of wonder and make.
70;the story is a real jewel, simply, elegantly told.
71;The characters are especially well.
72;depicted, complete with expressive body language and realistically animated.
73;In part because of the excellent dub, they are all sympathetic and deeply human, instantly recognizable as real people around us.
74;especially evocative is the portrayal of the children's make.
75;poly furballs, and the magnificent cat.
76;bus with great shining eyes and two mice announcing the next stop .
77;a fantastic, enchanting examination of a child's mentality, that is also a mainstay family film.
78;otherwise, i recommend totoro for anyone over the age of 2!
79;it is a wonderful, feel good, magical movie!
80;my 3 year old wants to watch it every day (not that we let him) now that we've introduced it to him and he loves the cat bus, too!
81;See is very happy to have her own copy.
82;Lots of happy sounds and catchy music!
83;ive loved this movie since i was a kid!
84;received it promptly in perfect condition!
85;i even shared it with a friend
86;My son is very picky about his movies.
87;I wish I could give it more than 5 stars!
88;There is so many good comments on this movie yet no one sells it except online.
89;If you find it, treasure it.
90;Great for children and adults!
91;funny thing is I haven't gotten sick of it after all the times it's been on.
92;She loved the video as a child and was pleased to see the stuffed toy
93;I love Miyuzaki's films, especially the music.
94;My daughter was afraid at first of Totoro, but after we watched it a couple of times she really likes it.
95;I have the original on tape but its time to update so I can keep watching and share the love with my kids!
96;Amazingly directed, written, and produced.
97;This may be the most beautiful cartoon movie ever created.
98;She absolutely loves this movie and I ordered this one to replace the tape she had already burned out.
99;One of the best children's films ever made.
100;So gentle and full of wonder.
101;Miyazaki is truly a great man.
102;It is an absolutely beautiful tale for children of all ages and those of us who still have the ability to lose ourselves in fantasy worlds.
103;The more I watched, the more I relaxed.
104;It actually makes you shift your everyday gears and enjoy the moment.
105;It is as sweet and gentle as it appears to be.
106;totoro needs no big epic story, it has characters you will care for, with well developed backgrounds and the best dubbing i've ever heared.
107;Totoro tells you funny, charming and a few sad situations in the japanese countryside of the 50's.
108;There so many loving details of the life and living in that period.
109;So many scenes of the children simply experiencing natur and the wonders of Totoro.
110;The music (including the original songs) is a masterpiece.
111;Jo Hisaishi composed for most of Miyazaki works and as usual did a magnificent work of art.
112;For Hayao Miyazaki himself, its my favorit Film of the best Director in the Animation business.
113;This is a major treat for children and grownups of all ages.
114;It's a wonderful story of a magical creature and two small girls who have a nice dad and a mom in the hospital.
115;This is a great movie.
116;My hole family loves this movie.
117;It is great start to end.
118;Very cute,funny movie was interested but didn't get to see it until now and i love worth the money and a good family movie
119;It is the oddest thing how big a fan of Hayao Miyazaki's animated films I have become this year.
120;what's even more amazing is it's basically plot.
121;creatures) the movie moves quickly along and manages to keep you involved and leave you smiling.
122;miyazaki is a true artist in every sense of the word.
123;I laughed with delight during some of the scenes.
124;I loved watching the day to day activities of the children and their father, interwoven with their encounters with Totoro.
125;I would give this movie as a gift to children, and to any adults who love anime or have an interest in Japan.
126;The two children are realistically children, though sometimes realistic to the point of annoyance .
127;Also I'm sending it back!
128;I prefer the original dub and I like the widescreen.
129;I wish they could have combined the best of both.
130;If I had to choose between the two, I'd probably opt for the original because I really prefer the opening theme singer and the dubs of the two girls.
131;I first saw Totoro with the English subtitles in the what I now know is the Fox version about 8 years ago and loved it.
132;It's a touching tale of the friendship between two sister and a bunch of wonderful and friendly totoros.
133;The soundtrack is fabulous and the animation/artwork is indescribable.
134;He is truly a master storyteller and Disney really needs to get it together and release his movies (I believe they bought the right for American distribution) and release his other masterpieces to the public.
135;People of all ages will be captivated by this magical tale.
136;This movie absolutely should have included both an English and a Japanese track.
137;This is one of my favorite movies.
138;Just order something else please.
139;Ok I LOVE this movie.
140;It has been a favorite of mine for close to 20 years.
141;Having a mature kid's voice come out of her mouth is like, What the what??
142;If you can find the original English over Japanese dub, get it and enjoy this sweet movie.
143;From the beautiful artistry to the moving music Totoro is just perfection.
144;My Neighbor Totoro is an imaginative cartoon that is aimed at all age ranges.
145;The animation and story are both engaging, and the characters are lovable.
146;The story centers on two girls whose family has just moved out into the country.
147;While they're exploring places around their house, they meet an interesting neighbor.
148;I love the intro song on the fox version and have sung it to my children for years.
149;It's fantastical and magical with enough realism to make kids understand what's really happening.
150;Adults will enjoy watching this one with their children over and over, I know I have.
151;This movie is adorable, entertaining, good for any ages!
152;The languages that it comes with are French, Japanese, and English.
153;You will love this movie!
154;what's up with THAT?Aside from that, it's a great movie, great for kids, or kids and adults or even just adults (I must admit I bought this for BOTH of us).
155;If you are stressed from work, take a chance to watch it.
156;You will feel a lot better.
157;This movie is a masterpiece.
158;Totoro was always my childhood favorite along with kikis delivery service and it should be apart of everyone's childhood.
159;dubbing it with the fannings.
160;If you have never seen totoro then this will still be an amazing piece to your collection.
