id;spiegazione
1;I was able to watch the rest of it (after he escapes) just fine.
2;as much as I was turned off in the beginning of the movie, i am still giving it a good rating, because the director did his job and got across what he wanted us to see and experience.
3;But I ended up really enjoying it.
4;I would recommend watching it.
5;In the jungle, with jaguars and stuff.
6;There are two features you can now expect from a Mel Gibson film: It will be big, and and it will be bloody.
7;This time we have the historical fiction presented with a happy Mayan village.
8;Complete with warriors and hunters we are given some colorful characters.
9;the presentation is certainly remarkable enough as the village hero, Jaguar's Paw, escapes on a harrowing journey that reminds one of the most urgent rendering of 'Lord of the Flies' that's yet to be presented.
10;The startling savagery comes to the fore with fearless detail.
11;The cinematography is masterful and their predicament is framed in every scene.
12;Some of the moon shots and New Age wind instrumentation is reminiscent of 'The Passion of Christ,' but 'Apocalypto' is a group project with a whole tribe in view.
13;Anguish and a sweeping chase are skillfully presented in yet another Mel masterpiece.
14;I have watched and love the movie.
15;It is a great movie.
16;dont like Mel Gibson but he did make a class movie.
17;I wanted to get this movie as a gift and was so happy to find the amazon had it!
18;The seller did an excellent job of sending my product on time and it was in great condition.
19;Gibson has distinguished himself as a director/writer who is willing to show the unpleasant side of life.
20;I was really surprised how this film pulled me in.
21;If nothing else, I think it does an excellent job of showing how life was in the Mayan culture.
22;The first half of the film is outstanding.
23;A few even brought tears to my eyes.
24;"The ending was very ""Lord of the Flies,"" and I wonder if Touchstone is paying royalties."
25;If you liked Passion and think you'll like this, pick it up.
26;Regardless of it's historical correctness, this film is entertaining and fun to watch and gives a glimpse of what life might have been like for the people of that time and place.
27;as filmmaking goes, this is quite a feat.
28;The sets, costumes and makeup alone are worthy of an award.
29;Totally inconsistant with the rest of the movie.
30;He is captured and separated from his friends, family, his pregnant wife, and first born son.
31;The rest of the story deals with his journey as he attempts to return to his wife and child.
32;the film is full of beautiful views of the rain forest (in Mexico?
33;"To beat all that, every costume in the film is hand made, which gives the film that extra punch of ""realism."
34;I loved this film, and could watch it again and again.
35;What follows is a breathtaking action thriller that transports you into 15th century Mexico and a world of untold savagery.
36;All the dialogue is authentic Yacatec Mayan and the cast are predominantly indigenous to the Mesoamerica's giving the sensation of an authentic glimpse into the past.
37;the story line was great.
38;You really want to help the hero make it.
39;It takes some sting out of it, as Gibson and Safinia set the stage and talk about the actors and technical details and how much they enjoyed making the film.
40;I have watched this movie over 20 times and still love it.
41;I'd seen it before and bought it because I wanted to watch it again.
42;It was a very good movie if you into world history and learning about the Mayans.
43;I would proudly recommend this movie to other people.
44;it is, rather, a historical film about the Mayan civilization.
45;There are historical inaccuracies, sure, but a lot of historical movie epics are historically inaccurate.
46;Titanic, the Patriot, and just about every historical Disney animation, for example.
47;a great action film, which happens to take place within a Mayan context.
48;"I loved this movie, and I am NOT a ""bloodthirsty fool"" as many of the one."
49;"star reviews believe to be the only people who will enjoy this movie
50;Rather, the movie explores the extremes to which human beings will go to explain and appease their sources of hardship and/or suffering, and how deep one's will is to save one's own life and that of his or her family.
51;I think that the film successfully gets this point across.
52;If you can look past the blood and gore (which I believe enhances the context of the film), then this is certainly an evident feature of the film.
53;I know it is especially hard to look past the historical inaccuracies, but I really thought that the film was brilliantly filmed and written.
54;Many reviewers spoke of the movie itself, which was incredibly well done and held your interest from start to finish.
55;Visually, it was brilliant, sharp, clear, with breath.
56;Audio was equally impressive, and I was using a mere 5.1 channel surround sound system.
57;Overall, a wonderfully done movie, but as violent as violent can get.
58;If someone more politically correct did this film they would have been nominated for best director and best picture.
59;This film is simply haunting and breath taking.
60;It's gory too, but the sacrificial scene to me was the most captivating of all, because near the end of Tikal this is how sacrifices played out, and to see it brought life on screen was jaw dropping.
61;the characters and cinematography is great, the rest is fed to you a la Mel Gibson.
62;He has a point to make, a visual experience to feed you, and that is about it.
63;I was very impressed by the producers' attention to detail to provide authenticity to this motion picture.
64;NopeCostume design Oscar winner for that year ?
65;Oscar guaranteed it seems .
66;makeup Oscar winner for that year ?
67;This kind of work should be rewarded, the moviemakers celebrated and honored by their peers .
68;They were all snubbed because Hollywood has a beef with Mel GibsonThis is why I quit paying any attention to the Oscars years ago (well decades to be more exact) , The Oscars are a glitzy corporate circus , politicized and unworthy of their original mission which was to award extraordinary talent in the industry .
69;a young man, Jaguar Paw, with a pregnant wife and a young son, goes hunting Tapir for food in the forest, when they come across a horde of people passing through.
70;along the way, a diseased young girl tells of a prophecy, in which a man of the Jaguar will bring about the doom of those slavers who listen to her, and all sorts of other omens such as """"He who runs with the Jaguar""""."""
71;Along with the beautifully realistic jungle setting and cinematography, this is simply put, a masterpiece.
72;After all, it's a personal story of one man's struggle to save his family.
73;This movie has been heavily criticized by many (at least, where I live) but this is actually a great adventure film.
74;The second half of the movie, as the hero is chased through the jungle by a group of Mayas, is terrific and breathtaking film.
75;making, the best thing that Gibson has ever made.
76;come on Mel, tell the truth!
77;Best told story of Mayans.
78;Mel Gibson is truly an excellent director.
