1;Peter Benchley's best selling novel comes to life in Jaws.
2;In other words, Brody has to do something about it, and fast.
3;But the whole plot and storyline is very well laid out.
4;I haven't read the book Jaws, but I'm guessing it's pretty similar to the movie.
5;the acting is really good in Jaws.
6;Roy Scheider does a great job of portraying Martin Brody.
7;Everyone else does a great job too.
8;Also, the movie is pretty good for being filmed in 1975.
9;so the bottomline for Jaws is that it's a good movie.
10;If you enjoy this movie, you're in for a lot more Jaws movies.
11;There's actually 3 more Jaws movies.
12;Greatest and best priced JAWS movie set on the web.
13;This movie is great!The plot is great!The charicter's are great!This movie is fantastic.
14;A great movie that I love to watch anytime.
15;I seems silly to even rate a movie that is so widely known.
16;The character and plot development were really well done, and the closing action was really drawn out, but in a way that keeps you on the edge of your seat.
17;And the 'Making Of' feature was impressive.
18;A buoy clangs its warnings.
19;A couple goes to the water's edge.
20;The next morning a man gets a telephone call.
21;There are body parts on the beach, with crabs.
22;One man offers to catch the shark for $10,000.
23;The people see something in the water.
24;A barrel floats close to the boat.
25;Quint puts another harpoon and barrel into the shark.
26;There is a new development for a happy ending.
27;Note the message from the ending to this story.
28;Note the freedom to keep and bear arms then.
29;I refute this with the style of direction by Steven Spielberg.
30;He is a genius for focusing the story on the attack of the shark, rather than on the shark itself.
31;We don't actually witness the shark until well into the story.
32;This is the true definition of a horror movie, a flic that scares us using our minds rather than our eyes.
33;also, Shaw, Dreyfuss, Scheidner, and Hamilton are brilliant in portraying their characters.
34;Few movies have been able to capture the audience's attention with such a simple opening scene.
35;The brilliant combination of surrealistic lighting, the twilight becoming dawn, and especially and PRIMARILY one extremely haunting theme song ensure that Speilberg and co. have your undivided attention.
36;But Jaws takes that which we can conceive as very real, the Great White Shark and makes the audience feel that this could really happen to you.
37;The movie's buildup is fantastic and the climax is simply unforgettable.
38;The sheer malevolence with which Scheider delivers his coup de grace in the face of an unblinking monster is definitely one of the greatest cinematic sequences ever captured on celluloid.
39;time with his toy shark.
40;"My son loved it of course
41;Jaws will always be Classic!
42;This movie brings me back to my childhood, watching in anticipation as the ominous music plays.
43;The collector edition was a great gift and my boyfriend was very happy to add it to his collection.
44;YOU'RE GONNA NEED A BETTER MEDIUM., 2 Sep 2012JAWS THE BLU RAY""""What we have here is a perfect movie, all it does is entertain, terrify adults and give little kids nightmares all night long."""
45;Like most people from my generation, I have a strange but very personal history with this movie.
