id;spiegazione
1;and he gave a good performance in this movie.
2;I bought it primarily to see if the blu.
3;ray was worth it on older movies, and I believe it is.
4;This is such a great movie.
5;A true mobster genre fan has to have this in their collection.
6;This is a film about the Mafia but there are other aspects that make it such a memorable film , such as being in a gang no matter what the cost and the demands of keeping up a certain lifestyle .
7;the commentaries are informative and the Special Edition is very welcome .
8;This is one of the best film's of the 90's and next to the godfather, the best mafia film ever.
9;The other problem is there are no features at all and that is pittiful for such a great film.
10;Will always be a mob classic.
11;Some of Liotta's best work and any movie with De Niro and Pesci has to be good.
12;one of the best movies ever created.
13;the bonus features for the 2 disc special edition are great.
14;Interviews with everyone involved from the production crew to all the main actors.
15;He also came up with the opening titles, which are as important to the movie as the rest of it.
16;This Special Edition is great.
17;The movie itself is pefectly done and directed, also the cast is one of the best when it comes to mafia movies.
18;so those of you who enjoy mafia movies this one is definitely a must have on your collection.
19;This is a classic, possibly the best movie on the American mafia ever made.
20;A must see for everyone.
21;This is a must see for any family who loves Italian history as presented by Hollywood.
22;We loved it so much we went and picked up grandma from the home so she could relive her childhood with us.
23;Best movie ever and I loved Joe Pesci!
24;Straight classic movie and if you on the fence get it!!!!
25;As far back as Henry Hill can remember, he always wanted to be a gangster.
26;This is his true story, adapted from a novel by Nicholas Pileggi and brought to the screen by writer/director Martin Scorsese.
27;Because it is a true story about real people, it would be nothing if the characters didn't feel authentic.
28;Thankfully we have the great Robert De Niro and Joe Pesci (who subsequently won an Oscar for his role) along with Ray Liotta (in, no doubt, his finest role) bringing the players in the film to life so naturally.
29;coated, and the film is the better for it.
30;Of course, it helps with a solid supporting cast that includes Paul Sorvino, Lorraine Bracco, and Frank Sivero.
31;the film is no doubt violent and brutal, but is delivered with a touch of class as only Martin Scorsese can bring to the game.
32;This film alone is a testament to his status as one of America's finest film.
33;Conjuring up images that will stay with you long after your first viewing, Scorsese makes the ultra.
34;Helping to commit the film to memory is a brilliant soundtrack of popular tunes that spans three decades and serves as a stunning example of popular music used effectively in cinema.
