id;spiegazione
1;This is a great movie about people caught up in, and overwhelmed, by the forces of history but still, somehow, able to find their way.
2;Kusturica's hilarious and poignant masterpiece recounts the recent tragic history of Yugoslavia in vivid detail.
3;It's a provocative take on a little understood part of the world.
4;loving animals, we are just hungry for party's, tuba music and just having fun.
5;I think that Emir Kusturica is a genius, and you will understand why when you see this movie.
6;And yes, that band makes some pretty great noise.
7;If anything, I suspect that the greatest loss to the movie probably is made up of surreal sequences that would help to add consistency to the surprisingly explicit (in narrative terms) and thought provoking ending.
8;The answer is given in very specific terms, but the movie will take you for a dark, musical ride along the way.
9;this movie starts out as a rollicking comedy and then turns into a poignant tradgedy.
10;but i found it on amazon.
11;it's just as good as he described it.
12;The film is not just a masterpiece from the artistic point of view, it is strikingly profound in its interpretation of the history of Yugoslavia up to these days.
13;One can better appreciate the film if one has a thorough understanding of the history of Tito's and Milosevic's Yugoslavias, as well as of the historical differences among the Croats, the Serbs and Muslims.
14;Definitely, this is a masterpiece and a must for those who love serious cinema.
15;Although I never got this movie, Underground is a unique and strange movie experience.
16;It has great energy, and ends well.
17;So I can see part of Underground's appeal.
18;And I've seen movies about the region I liked much better, especially Beautiful People by Jasmin Dizdar, and also No Man's Land by Danis Tanovic.
19;It is clear that many people really love Underground: perhaps they really love quirky movies, or have a deeper knowledge or better perspective of the former Yugoslavia.
20;My last words of advice: beware of any film Cannes praises!
21;Emir Kusturica's 1995 film Podzemlje (Underground) represents the rise and disintegration of Yugoslavia through magical realism.
22;This boisterousness and joie de vivre, one of the charms of Balkan countries, returns many times throughout the film.
23;A whole generation grows up in the cellar, while outside Tito rules a peaceful Yugoslavia.
24;Nonetheless, what comes next is the most poignant part of all.
25;And the ending is skillfully done, touching upon ancient themes of European folklore and providing true and inspiring closure after all of the story's violence.
26;Goran Bregovic's soundtrack for the film has a permanent place on my iPod and that of half of my friends.
27;Nonetheless, it is an excellent production, which will stay with those viewers who got it long after its close.
28;realistic fable of perhaps 50 years in the history of Yugoslavia, beginning during WWII.
29;even a touch of magic now and then.
30;i love the pure extravagance of this film.
31;An elephant steals a pair of shoes from an open, 2nd story window.
32;stage while his lover is performing, ties her on his back, and carries her away.
33;It's all from the creative brains of the writer/director/cinematographer team.
34;just take a ride on the back of this film and try to catch your breath!
35;There are Serbs, Croats, Muslim Bosnians, and others, but some of them have pieces of all of them.
36;I hope that in real life all those nice characters come together at the end in a big party celebrating life, and that's when the tragedy of Yugoslavia will end.
