id;spiegazione
1;this to me, being a teen in the 70's, brought back many fun memories, and I chuckled through most of it.
2;nothing cerebral, just good fun.
3;One of the funniest movies I've seen.
4;You just gotta keep livin' man.
5;L I V I N.
6;Great movie from the 90's.
7;A critically acclaimed, very funny winner.
8;They're just kids, mostly pretty wild kids at that.
9;This is very unusual in Hollywood, of course, and is probably a healthy, or at least thoughtful, approach.
10;She has the most lethal glances at her casual boyfriend, Jason London ( Floyd , the quarterback) when she walks past him and sees him with other girls.
11;You have to be on the lookout for the times they walk past each other, but it is so worth it.
12;The smart kids have a few really good moments, which somehow I hadn't expected in a party movie.
13;Ok, I just pointed out some things to watch for, but basically it is worth watching just because it is very entertaining, and really shows a slice of life.
14;almost everyone in that movie reminded me of someone I knew in real life.
15;Music is fantastic too .
16;all in all a splendid romp through that time.
17;The Criterion Collection finds the best movies around the world, and releases them in very well made packaging.
18;The packaging for Dazed and Confused was very well made.
19;The case itself is really popping out with colors, and has amazing art on it.
20;This edition has commentary from director Richard Linklater and was recorded just for The Criterion Collection.
21;If you haven't seen this great movie now is the perfect time.
22;This movie is my all time favorite!
23;But through this process you are transported to this place and time.
24;I have little interest in the 70s but what a fun trip it is while watching this movie.
25;*******This movie takes place in the Bicentennial year, 1976.
26;The movie begins with the football players meeting up for the last periods of class and getting into a confrontation with their coach, whom wants them all to sign a promise to keep out of trouble (among other things) during the summer.
27;This leads us into the introduction of next years incoming Freshmen class!
28;Again, this movie is SPECTACULAR!
29;Total classic that will be watched by my kids and my kids kids!
30;I honestly can't recall how many times i've seen this movie.
31;The picture is flawless, and the soundtrack is stellar.
32;the cast is kind of amazing, considering how bad the movie is.
33;I recognized several people who've have had successful careers since this film.
34;Other actors include plenty of oh, yeah,THAT guy!
35;Maybe it was funny when it came out.
36;Not massive fun, or wildly entertaining, but.
37;And quirky and dated and wall.
38;This is a great movie.
39;It brings you back to when you were a teen, in high school, with your friends having great times.
40;It was fun to watch with my friends when we were 17 18 and it's still fun to watch 12 years later.
41;Amazon lists a commentary track by Richard Linklater, class.
42;(And yes, in public school to pirate is a verb).
43;This movie is a cult classic, the rock.
44;n. roll nostalgia it brings back.
45;What an absolute perfect release for this movie.
46;era packaging and a totally awesome selection of bonus features makes this special edition two.
47;Let me tell you what Melba Toast is packin' right here, all right.
48;woodersonThat's what I love about these high school girls, man.
49;woodersonSay, man, you got a joint?
50;It's just pretty much in the movie.
51;And i think the dynamic word suites very well!
52;The movie has great characters and the right suiteable actors for'em.
53;And still so many talents gone.
54;The movie is incredible lotsa drugs!
55;I watched it once and it more than sort of mirrored what life was like for me back then (I was 15 at the time).
56;It's a pleasure to see Mitch follow in Pink's footsteps, while wondering uneasily if Pink is going to follow in Wooderson's footsteps.
57;It's even fun to hear everyone, girls and guys alike, overuse the word man , because that's just what we all did.
58;Watch it with someone who was from that era and can relate.
59;It is a great movie to watch with friends while sharing beers or just hanging out without a point.
60;but the film is a period piece, which is a favorite genre for me and one has the chance to see if the producer/director gets things right, whether it's clothes, hairstyles, cars, etc. or whatever.
61;Slacker is explicitly set in Austin, and I recognize scenes from thirty years ago in that movie.
62;i think Wiggins in this movie is easily the best actor.
63;So in a way, this movie is kind of like Ridgmont High meets The Wonder Years.
64;And thanks to stuff like cell phones, kids don't have the kind of adventures and fun they did back then, in Austin or anywhere.
65;This move is all right all right all right all right.
66;Great drinking games to play with it and your friends.
67;I absolutely love this cult classic and the Criterion Collection has so many features that just add to my adoration!
68;Interviews with the actors, behind the scenes of the 10th anniversary in Austin.
69;seeing the antics, getting a buzz behind the school, the party in the woods, and especially the clothes, brought me back to a great and fun time in my life, that I THOUGHT I wouldn't miss, but I do.
70;the music is pretty awesome ( except for Peter Frampton ), it really clicks with the movie.
71;i watch this movie about every couple of months or so, and still crack up at Slater.
72;So many people I knew that was just like him.
73;it also comes with a book that was put together pretty well as far as bringing the characters to life if you will.
74;To me it's worth having as an extra to watch once in a blue moon.
75;this movie has become a cult classic for almost everyone, especially for the kids that have reached their late forties to early fifties.
76;Our big brothers and sisters had fought the revolution of the 60s, and won us the right to get high every day after school and sit in the park and talk about nothing at all.
77;Dazed and Confused should really be packaged with Breaking Away as companion pieces for that particular time and place in American History.
78;First off, I love this movie.
79;Since then I've seen it more times than I can count on my fingers and toes.
80;I can practically recite every line.
81;and that really did add to my enjoyment of the actual movie.
82;Like I said, I can recite a lot of the lines.
83;The title of this film is very fitting.
84;quite possibly one of the single greatest movies from my generation.
85;we don't have much in the way of traditional classics, but this film, though about another era, signals the concept of group dynamics and the Anerican way perfectly.
86;Affleck is my personal favorite here.
87;The final party scene comes and goes without much impact, and all that build up for nothing!
88;A perfect flick to watch before a full night of partying.
89;Dazed and Confused reminds us that life is pretty simple when you break it down, just have fun and live it up.
90;Although there isn't much of a plot that develops, this film's still great cause of the soundtrack and non.
91;What is this movie doing in my list of greatest movies ever made?
92;It is because its one of the best movies I've ever seen, teen movie or otherwise.
93;The cast is perfect, and everything about them rings true, its like I lived the story and identify with the cast.
94;Anyone familiar with this film knows that the soundtrack is one of the best things about the movie and it's never sounded more wonderful.
95;Its just one of those movies that you can watch over and over because the dialogue is so good.
96;This movie is worth it for the one liners alone.
97;It's great to see a movie that launches so many careers.
98;By the way Linklater's mom has a really great Bed Breakfest in Texas.
99;Wish I could remember the town .
100;First is Cole Hauser with his slick acting.
101;That was just an awesome performance in playing David Wooderson, a high school wannabe who graduated from high school already yet hanging out with the high school crowd.
102;His lines are among the best.
103;One of them is very memorable: That's what I love about these high school girls, man.
104;That's a true classic from him.
105;The best performance of his career.
106;There are nice incorporations by small time role.
107;Ben Affleck, who got nailed by an abrupt departure in this film, should have had a more extended work.
108;The shining star of this film is Matthew McConaughey as the gorgeous Dave Wooderson.
109;His lines are brilliantly delivered and right to the punch of his character.
110;His remarkable keenness of being part of this 70's atavism is absolutely outstanding, and he richly deserves a merit here, which is an Academy Award nomination for Best Supporting Actor.
111;All in all, Dazed and Confused is a fun.
112;Put simply, this is THE best movie (to me) of all time.
113;Great nostalgic movie that brings back many high school memories.
114;I highly recommend this for anyone that graduated from high school in the 1970's.
115;The music soundtrack is great and brings back many memories.
116;It just seems that this movie does a perfect job of re.
117;I'm actually saying wow for two reasons.
118;studded cast of characters, but ones that have plenty of memorable lines and memorable scenes, it's probably the second best way to write a movie, or rather, the best way to make a movie that's missing a meaningful plot.
119;These are actually REALLY enjoyable segments to watch and they're always done with a feel.
120;Dazed and Confused is just downright *fun*.
121;A real treat to watch.
122;Well I'm a bit disappointed that my Dazed and Confused soundtrack doesn't include *every* song you hear in the movie (such as Lynyrd Skynyrd's Tuesday's Gone, Ted Nugent's Stranglehold or Black Sabbath's Paranoid to name a few) it's totally fine since those songs can all be found on numerous other discs/sources.
123;Expect lots of Alice Cooper, Foghat, Peter Frampton and Ted Nugent in particular, among the occasional Deep Purple, Black Sabbath, Seals and Crofts, Steve Miller Band and Lynyrd Skynyrd in between.
124;Oh and on a final note, the women are absolutely *smoking* hot too.
125;This is my favorite movie of all time.
126;I got such a deal for it.
127;I am very satisfied with this product
128;I am a huge fan of Richard Linklater and almost all if his films(with the exception of the lackluster Newton Boys and decent but not necessary Bad News Bears remake), so I was excited to see a verison of the movie with interviews with the expnasive cast, commentaries, all the bells and whistles.
129;Well I'm here to tell you Dazed and Linklater fans, Criterion has done their typically exceptional job on this 2.
130;the packaging is excellent, with an extensive booklet made to look like a high school booklet that features excellent essays and interviews with the cast and Linklater.
