id;spiegazione
1;huge bats that you can fly on them??
2;now that is a master piece.
3;The cast is great, the special effects are the best of any movie I've seen, and it has a great story.
4;this reincarnation of the 1933 classic is truelly spectacular in many ways.
5;Naomi Watts is the perfect choice for the Ann Darrow character, and Jack Black makes a acceptable Carl Denham.
6;i always cheer for the powerful King Kong.
7;I love the character of King Kong and I always will.
8;this film pays great tribute to the 1933 classic and gives a great, and entertaining show!
9;I recommend this movie to anyone who is looking for a truelly great film with tons of action, drama, and a giant gorilla.
10;The best film of 2005!
11;It's worth the price and the entertainment!!!
12;It is an instant classic that was done right by Peter, Jack, and Adrian and company.
13;but suffice it to say the Blu Ray does it justice, and the sound is amazing in my home theater.
14;The best part of the movie was when the usher had to kick out some unruly teens.
15;Press are the first to have a crack at a movie.
16;Sorry to break it to you.
17;When it finished, I could only sit there and realize I'd seen one of the great movies of all time.
18;I felt grateful to have lived to see it.
19;My kids and I loved watching it!
20;I liked the characterization of Kong as an old, beat up, Gorilla.
21;#3 Between Kong's capture (even if the ship's crew made their living capturing wild animals why'd they have so many gallons of chloroform.
22;Watching this movie in high definition was a treat.
23;The picture is amazingly clear and the sound is impressive.
24;King Kong is far from an enjoyable movie to me.
25;When I watch an action movie I want action.
26;This movie is over three hours long and is a good sleepy time tale but when it comes to action I will view something else.
27;All I can say is, I went expected action, great special effects, as well as an interesting story, and I got it all tenfold.
28;the sheer scale of this flick is enough to impress even the most dessensitized eyes.
29;The cast is excellent, with the severely attractive Naomi Watts leading the pack as Ann Darrow.
30;Adrien Brody also stars as Jack Driscoll, and having absolutely no familiarity with him as an actor, I was quite impressed and surprised that I hadn't seen him elsewhere.
31;The rest of the cast is great as well, and I can't think of a single role that was obviously miscast.
32;i was very glad I went to see this movie when I did, with a group of moviegoers whose fresh eyes were just as impressed as mine.
33;also, I thought the Christmas trees in the movie were a nice touch, with it being so close to the holidays.
34;I was never a huge fan of Peter Jackson's Lord of the Rings Trilogy, but I could certainly admire his tremendous achievement at bringing the trilogy to life.
35;You certainly have to hand it to him, he's one of the most visionary directors working today and the fact that he can combine state of the art jaw dropping special effects with stories that are also deeply human and so often heartfelt, says a lot about his enormous talent.
36;once the group is shipwrecked on the island, the movie ramps it up, with the first appearance of the big hairy ape making a classically enormous entrance.
37;But once we meet him, the stage is set for a battle involving the scary human residents of the island and some of the most amazing looking prehistoric creatures that you will ever see on screen.
38;This is a nerve giggling, audacious spectacular movie that ultimately will go down as one of the years best.
39;of course, Ann eventually realizes she can handle Kong, and she charming and entertaining the beast with her vaudeville.
40;insatiability trumps trustworthiness and kindliness, and Denham eventually captures Kong anesthetizing him and putting him on display in New York, as a carnival spectacle.
41;in a series of startling effects sequences .
42;where Jackson creates an emotional whirlwind around Ann and Kong.
43;the acting is generally top notch with Watts turning in an especially nuanced and earthy performance as Ann.
44;She could have camped it up, but to her credit, she plays it straight.
45;The rest of the cast is also impressive, perfectly cast in their respective roles.
46;a thing of raging beauty, a gorgeous hairy beast that packs the unadulterated emotional whack of a tearjerker.
47;Peter Jackson has gone from talented visionary to presumptuous director with this pile of gorilla dung.
48;Obviously not everyone could have enjoyed it.
49;For my money, I'm still sticking with the original, it's still the archetype of action/adventure movies as cinematic art.
50;It also will have uncompressed audio.
51;For what you are about to see will FRIGHTEN and AMAZE you.
52;It's an undiscovered world filled with HIDEOUS creatures, BLOOD.
53;You'll CLUTCH the edge of your seat as a wide array of EPIC images constantly bombard the screen.
54;You'll cheer for the BEAUTY as your heart BREAKS for the BEAST!
55;For only the price of an ADMISSION TICKET.I've called my family, I've told my friends, now it is you my Amazon friends and family that I must tell about this new spectacular film by visionary director, Peter Jackson.
56;the audience jumped, dodged and squirmed.
57;"One hour into the film I found myself ""enthralled""."
58;the Scenery is constantly changing and the creatures vary from scene to scene.
59;Thankfully they allow us to meet the characters and hold back Kong until the first hour.
60;The tension builds until the final second, then the fx extravaganza begins.
61;Kong is a beautiful creation.
62;hats off to WEDA for the incredible amounts of detail and precision.
63;"like"" film director shows a new side to his tallent."
64;It is awesome to see Collin Hanks making his way in the world as he plays the directors assistant.
65;As in Mulholland Drive she is a lady in need of a part.
66;The role she finds is much bigger than she anticipates, and does a wonderful job doing it.
67;Adrian Brody (as in The Pianist) is powerful in his subtle ways.
68;Less is More is a brilliant motto for him to live by.
69;Serkis has captured our hearts before as the very torn Smeagal/Gollem.
70;shot of epic with a lot of heart.
71;Not only is it one of the years best films, it is one of the best movies I have ever seen.
72;and the more you watch it the less it dazzles you.
73;King Kong was a great character: He was humorous, smart, silly, and very caring.
74;as far as the story goes though, King Kong loved the dame in this and fell in love with picking her up after a fall to knock her down over and over again.
75;That was the funniest part in the movie!
76;:^)The actors did a fairly decent job of bringing the characters to live and the action kept you glued but you won't wanna watch this one over and over again.
77;Director Peter Jackson's epic King Kong is a masterpiece.
78;Yes this movie is 3 hours in length but it is worth your time and patience.
79;I saw it in the movie theatre and was very impressed by this classic tale.
80;Naomi Watts is brilliant and cute as Ann Darow She is good in every role she is in, such a talented actress!
81;Great cinematography and art direction.
82;I am not much for action movies but this is the best one I have ever seen.
83;Big kudos to the cast and director, I give you Kong!!
84;This newer interpretation is one of the best.
85;The main plot evolves and twists, but the subplots are hilarious.
86;comedic movie as I did with this one.
87;The imagination that went into Skull Island is pure psychedelic genius.
88;The creatures, the and fight and escape scenes, the whole inter.
89;relationship between Kong and his environment, and the subtle human frailities uncovered by the greed and avarice of the protagaonists and antagonists: all of these were so well done.
90;I enjoyed this version of King Kong very much and found it very, very entertaining.
