id;spiegazione
1;The movie is excellent and it came on time in good condition.
2;The movie arrived when the seller promised, and in good condition.
3;Part A is on one side (the first half of the film) and Part B is on the other side.
4;It has it all, comedy, drama and some action.
5;This movie was well written and directed.
6;This move comes with a story book about the Color Purple.
7;I watched this film last night, and its power, depth, and beauty continue to reverberate in my mind, heart, and soul.
8;american cast and characters, this story is (and I was glad to hear one of the actors convey this during an interview, found in the Special Features) a story about people (and not solely African.
9;and is, at its heart (and as conveyed by another of the actors, in one of the Special Features), a story about people having the ability to transform, and to grow, and to become someone they didn't know that they could.
10;but can be (and often is) aided along by the help, love, and inspiration of others .
11;but after it occurs, people are 'never the same', and the positive outcome can and often does beget yet more positive change and outcome for those whose paths one crosses, and whose lives one touches.
12;this story also involves a portrayal of the deep and abiding love, and indescribable closeness that is felt by many sisters, and for that matter, can be found among siblings whose childhoods involve unspeakable and/or shared pain and/or the reality of a difficult circumstance (an understatement) that results in some siblings finding themselves in the role of a 'protector', or otherwise having profound (and warranted) concern for the safety and wellbeing of a sibling.
13;americans, and is part of what makes this story important for all to see, and regardless of whatever color one's skin might happen to be.
14;the story, the script, the acting, the direction, the cinematography, the scoring, composition, and performance of music, the sets .
15;and you also feel deeply moved by moments of sweetness, tenderness, kindness, and love.
16;and you ultimately feel indescribable joy and happiness, and can be overcome with emotion at the end .
17;in viewing the Special Features, from the 2nd disc of the 2.
18;Steven Spielberg also mentioned that the scene I just alluded to, in which Danny Glover's character engages in actions to separate the sisters, and involves emotional and physical aspects that render the scene one of great intensity (and the acting, on the part of the actresses who portrayed the sisters, and the nearly visceral pain of their being separated, is astonishing) .
19;but the realism of what gets portrayed is important, and provides an aspect of the 'impact' that a given film can (and in this case, absolutely does) have.
20;And the fact that Steven Spielberg wasn't even nominated, for Best Director, will remain one of life's mysteries, as far as I'm concerned.
21;and its brilliance and power go beyond words.
22;This movie is a masterpiece.
23;You will weep, wail, laugh.
24;This is one of the top 10 movies ever released in the twentieth century.
25;the ending is the best ending of any movie I've ever seen.
26;It reaches the core of the human soul: Freedom, happiness, Love and Harmony.
27;celie and Nettie Best Friends for life.
28;They will always have a place in my heart I hope yours as well!Eugene Ramirez
29;This movie is really enjoyable.
30;The storyline is fairly weak, average at best, but the all star cast holds your interest, and you can feel yourself going through many of the emotions of the characters.
31;I forgot that I ordered it .
32;The colors are beautiful and the sound is great.
33;Thanks Amazon for selling me one of my favorite movies at a great price ($7.50)
34;up between Malcolm X and The Color Purple, depending on my mood.
35;I suppose TCP is the best movie tending to be on the girly side while MX is the best on the masculine.
36;hUGE thanks to all of the actors, directors and producers for making movies that celebrate people of color without the need of the GW Hollywood hero.
37;The movie reminded me of a simplier time and what is really important.
38;It showed how diverse a family can be.
39;I love this movie, Had to own it, so I can watch any time I want.
40;My movie was delivered in a timely fashion and packaged as promised.
41;Boght for my mom was a flick we love to watch when i was a kid Great music cast and setting
42;i was very surprised to find out that I had to flip the disc over to finish this great movie.
43;I look forward to watching it from start to finish and NO commericals.
44;i read somewhere that alice walker didn't like it much, but was happy to see her work on screen.
45;the fact that many people can drop a line from it on cue, should be an indicator.
46;the movie will evoke almost every emotion that you can draw on.
47;no need to be like me, and see it so many times that you can recite it.
