id;spiegazione
1;"town misfit who is released from an asylum and trying to fit in again, then Sling Blade is a ""must see"" movie."
2;"Thornton receives an ""Academy Award winner for Best Adapted Screen Play and for Best Actor in 1996"" in this breath taking performance as Karl Childers."
3;"Now 25 years later he returns to the community where he stumbles upon a young boy named Frank Wheatley (Lucas Black) who has lost his father and likes to listen to Karl's rasp voice and his ""all right then"" phrases that he makes."
4;With both Karl and Frank feeling like outcast they are drawn together and become good friends, and before long Karl moves in with Frank and his mother, Linda (Natalie Canerday), and finds a job fixing lawnmowers.
5;"This is one of my favorite movies
6;It proves that realistic characters and skillful writing can carry a movie.
7;This movie has true emotion and passion, in forms we rarely see from the typical Hollywood fodder.
8;If the frontal lobes of your brain are functional, you will enjoy this movie.
9;I think of myself as something of a movie connoisseur, and this is one of my favorites.
10;It is such an interesting insight into the human mind, the grey area between what's right and wrong, and how we treat and judge one another.
11;Billy Bob Thornton proves his brilliance in so many ways through this film.
12;Sling Blade is a pretty shocking and intense film.
13;John Ritter also stars and he's quite good as well, very under.
14;Gotta see this one, enjoy!
15;It's a must see!The wholeFamily enjoyed it.
16;well written, well rounded filmIf you haven't seen it yet your missing out
17;Biscuits and mustard, French fries taters, and funny, not ha ha.
18;Watched with a small group of friends on New Year's Eve and totally forgot to look at the clock .
19;I have seen this movie a number of times and I am always impressed with Billy Bob Thortons performance.
20;I always found this to be one of the funniest scenes in the movie.
21;I think it is well.
22;the film starts of extremely strong with one of the most disturbing yet most engaging line readings I have ever seen, as we meet Karl for the first time while he's listening to Charles Bushman, a fellow mental institution inmate, reciting one of his lurid tales.
23;J. t. Walsh, the actor who plays Bushman, is so convincing that he literally gave me chills.
24;hands down one of the best cameo performances by an actor in recent memory.
25;He is released into society, back to his home town, amongst people that don't understand him or accept him.
26;Frank and Karl instantly bond, and Frank's mother Linda is grateful, offering her garage to Karl and welcoming him into her life.
27;i am intrigued by the films approach to the subject of love and loyalty, because when the film shakes down to the last few frames it is really all about the sacrifices we make in order to protect the ones we love"
28;He's unrecognizable in sight and sound, yet I never really saw a real transformation.
29;The pacing, the direction, the mood and even the score and soundtrack (which at first was a little off putting) ultimately proves itself strong and engaging.
30;The balance of the performances are also strong.
31;Lucas Black is wonderful as Frank.
32;He beautifully balances his feelings of calm around Karl and then repressed and anxious around Doyle.
