id;spiegazione
1;this movie would win that Oscar.
2;It was amusing and entertaining.
3;See this one for the enjoyment of it.
4;It's an adorable, perfect film.
5;Charming, well written and performed.
6;Handsome and disarmingly vulnerable within the confines of a pretty high concept feature.
7;Enjoyed this movie and wanted to watch it again.
8;Glad that they finally put it back to watch.
9;Warren Beatty did a good job on this one.
10;It is always good when those of us who might be a bit of a couch potato could possible be the best at some difficult sport.
11;Fantasy always entertains and relaxes me.
12;We have watched this movie several times over the years and have enjoyed it every time.
13;This is a charming classic comedy.
14;And he wants that life back!
15;The humor is sweet and silly and the jock hero charming.
16;A perfect movie to watch in the run up to the Super Bowl.
17;There are some very funny lines and the wife and secretary are very well played this time around.
18;Was looking for simple fun entertainment today.
19;Great way to spend a couple relaxing hours after a stress.
20;All I can say is that he really shines in this film.
21;Mind you, he is helped tremendously by the supporting cast.
22;Even so, I prefer the 1978 version.
23;It just seems to have more charm, more innocence.
24;it also has a touch of class, mainly due to the presence of James Mason, in the role of Mr Jordan, who has to step in and try to make thinks right with the prematurely breathless Joe.
25;Joe is understandably miffed at his mistreatment since he and his team were due to play in the superbowl, Joe's one dream.
26;Mr Jordan offers Joe a number of alternative routes back into the mortal realm.
