id;spiegazione
1;This a classic film a must have for all collectors of Chanbara ( Japanese sword Fighting) films.
2;The images on Blue are more crisp and clear on my 65 plasma but I prefer the original aspect and panoramic views that are in particular a Hallmark of Kurosawa's genius.
3;Again that's a personal choice.
4;If you are into Kurosawa's battle war films, you will enjoy the epic drama of Kagemusha (Kawgaymoosha).
5;But it most certainly deserves a second viewing, as it can become confusing with doubles and flashback.
6;The impressive costumes lend to the reality of the period.
7;known as an epic drama, the film takes place in Japan during the 1500's.
8;The thief becomes comfortable as the leader of the clan and then, onto defend his clan.
9;With that, you will see lengthy battle scenes.
10;The interview with the pair is very insightful.
11;Also another excellent interview provides extensive details about the Master and making of the film.
12;one of Kurosawa's best, if not one of the best films of all time .
13;it also deals with the same time period and uses some of the same techniques and actors as Kagemusha, but all in a better and more sophisticated way.
14;Kurosawa focuses on the double and his attempts at acting as Lord Shingen for three years: both the original Lord and the double are played by Tatsuya Nakadai ('Yojimbo,' 'Ran') in a masterful performance.
15;indeed, the double's experience as the Lord is really the heart of the film, not the battles or clan rivalries per se.
16;As in many Kurosawa films, class plays a subtle yet important role: the double was a thief who now must impersonate a Lord, and ironies abound thoughout the film (but especially at the end) about the way the double is in many ways more noble than the original Lord.
17;perfectly embodying the double's doubts about his own identity.
18;The cinematography was spectacular .
19;the battle scenes of course, but also many beautifully constructed scenes near or on the sea as well.
20;Kurosawa's use of traditional Japanese instruments, especially the drum in the final battle scene is awesome, and the costumes and art direction were outstanding.
21;all the rest is great.
22;I'm not good at remembering names, but I remember this movie very well.
23;some people like the drama and the battle scenes, which are top.
24;His last act at the end only makes the charge of the troops even more tragic, but it feels very real .
25;A film of great beauty and rhythm.
26;The turmoil of that era of Japanese history comes through with force and mastery.
27;"Exactly like almost any other Kurosawa movie
28;It is a film filled with emotion, pulling strings with both the delight of a child and a man's sacrifice for another man he never knew.
29;The story is more intriguing and unusual, and the movie asks several of the """"big questions"""" of life: What does it mean to be a leader?"""
30;This is one of my favorite films of all time, it is somewhat long by American standards, but it is very absorbing and beautiful.
31;I consider it a much greater and more subtle achievement than Ran.
32;This is an extremely engaging film.
33;"d battle movie, and I found the characters and story much more engaging and ""human"" than in Ran."
34;The cinematography is also astounding, and acting supurb.
35;The much of the soundtrack actually detracts from the film.
36;The music brought the review from 5 to 4 stars.
37;This is my favorite among Kurosawa's movies and is certainly one of the best movies of all times.
38;Story, photography, actors, all exceed!
39;A feast for the eyes, sufficient to be transported in another world.
