1;it's a joy to watch and a joy to live.
2;What is your favorite movie of all time?
3;When people ask me that, the first that comes to mind is African Queen starring the most talented actress I've ever seen, Katharine Hepburn, and Bogie at his best, not as a tough guy but as a real character .
4;And it gives you a happy little ending there too.
5;Samuel is shocked by the events and dies.
6;The personal interactions keep the story going.
7;There is another perilous passage through rocks.
8;A heavy rain raises the river and lifts the boat, they drift into the lake.
9;The presence of the gunboat is a new hazard.
10;There is a happy ending, mission accomplished.
11;"I wonder how this follows the novel or real history?PS If you browse the book you will find a much richer and complex story
I:8578;12;Filming on location in Africa with early.
I:8578;13;fifties technology was absolutely grueling, and that's reflected in the look of the film.
I:8578;14;ray, but it is without a doubt the best this film has ever looked.
I:8578;15;Yet, it is still 100% delightful still today.
I:8578;16;The acting, story line and filming are all superb.
I:8578;17;Was it enjoyed as much the first time as it was the 100th time?
I:8578;18;Bogart is easy, on the eyes, ears, and soul.
I:8578;19;He was funny, captivating, and in control of every scene he was involved.
I:8578;20;They were great to watch on.
I:8578;21;I loved what 50s cinema tried when doing a destination shoot.
I:8578;22;Either way, these are the characters that create """"The African Queen"""", whether you like them or not, they are with you throughout the journey."""
23;The cinematography will definitely need a strong re.
24;The story itself keeps you seatbelted to your seat for the 104 minutes .
25;Finicky with the characters , what juggles my mind with this film more of the overall platter than just one part of the serving.
26;I didn't connect with the character, that's obvious, the story was fun .
27;The boat itself was actually the scariest part of the film because of the cramp living area.
28;"overall, ""The African Queen"" is a classic."
29;It is a classic, however, that is slowly deteriorating over time.
30;able, and the acting (albeit fun) seemed cheap by the end.
31;Descriptions could mean life or death, and only the printed page will give us a true sense of emotion.
32;Bogey is the character that steals the show, while Africa .
33;A classic yes, but will it remain that way?
34;I think its Bogarts best film.
35;ray and can be enjoyed over and over again.
36;thank you guys who put this film on Blu.
37;It is one of a kind and with Katherine Hepburn and Humphrey Bogart it can't lose!
38;I recommend it for anyone.
39;The old movies are still the best.
40;Bogart and Hepburn are at their best in this movie about two symbiotic characters (Charlie and Rosy) who, despite being from opposite ends of the social spectrum, link up to achieve a common goal.
41;To me, the film is an egalitarian love story.
42;At the same time, we enjoy watching them both become British heroes as they instill in each other the courage and determination needed to fulfill their objective: Rosy persuades Charlie to rig up the African Queen as a home.
43;he won an Oscar for his performance, anyway.
44;With its minimal cast the movie is fast.
45;The screenplay and music are wonderful.
46;The acting is top drawer.
47;i can watch movies (and actors) of this calibre again.
48;again and find something new with every viewing.
49;This is wonderful entertainment for all ages.
50;This is my favorite movie
51;This movie is one of the best ever made.
52;Neither of them were young or particularly attractive by today's standards and yet they are compelling here because they are believable and you find yourself rooting for them.
53;If you have any sense of adventure you will like it.
54;it's a great film, has some wonderful moments in it.
