id;spiegazione
1;I saw this movie on HBO a couple of days ago and I really enjoyed it.
2;It really shows the vapidness of the SoCal culture.
3;the actors are unknown and do a great job.
4;I was surprised about how much I really liked it.
5;I will say the movie takes about a half hour to develop before the take the kid hostage but in doing so it is set up really well and there is a good reason behind the kidnapping.
6;Both fought the other and one broke into the others house and there you go the reason for the kidnapping.
7;I thought Justin Timerbaland did a great job acting in this movie and I know a lot of people hate on him because he is a singer.
8;I am going to go with a 4 out of 5 stars and a strong recommendation to get this movie.
9;if you can stand M. f. ing language as rank as Snoop Dogg on speed, ALPHA DOG is a really good movie filled with great performances by a huge cast including Sharon Stone, Harry Dean Stanton, Bruce Willis, Emile Hirsch and Justin Timberlake.
10;aLPHA DOG is based on a real case in Southern California that played out in the late Nineties and early part of this decade
11;on with liberty to fictionalize, telescope or rework: the classic as based on tale.
12;True to life, the last several minutes of the film touch upon six or seven years of flights, trials, persecutions and imprisonment of so many young people portrayed in the movie.
13;this is quite a good film IMO and Nick Cassavetes has the best of both worlds: in terms of repertory and acting he has some of the best actors around and lets them grow (Sharon Stone is especially effective as a luxury.
14;what, but is the structure of our society visibly eroding?About my only gripe is that the film is in widescreen and, ironically, that director Nick Cassavetes uses it so well .
15;go for it, and IMHO you'll have gone for the better option.
16;It was a true story and the actors played in it was really great .
17;The movie was great up until the end.
18;My sister had seen it and loved it and said that I had to watch it but refused to tell me much of anything about it.
19;the film, advertised more like a party film, has its fair share of teen debauchery that is sure to catch the eye of many rebellious teenagers today.
20;the film has yet another surprise in store for the audience, and that is an impressive performance by pop.
21;Buffed up and tattooed out, Timberlake embodies Frankie Ballenbacher with such charisma and natural charm.
22;zone, which is good because the final scene between him and Timberlake is all the more heartbreaking with both actors on point.
23;Bruce Willis and Sharon Stone take a backseat to the youths in the cast, Ben Foster included who continues to prove he is a very talented actor.
24;It's flawed, sure, but it has a message and director Nick Cassavetes does a great job of delivering it.
25;What Cassavetes has done here is create a very alarming character study of a certain subculture of youths today.
26;Cassavetes did a great job of sticking to the facts, even with the inclusion of witnesses who saw the kidnapping take place.
27;Once I started to watch it, I thought.
28;but then 'Zach' gets kidnapped and all of a sudden, you remember that this is based on a true story and you start to really pay attention.
29;And that's a good thing because that's when it pulls you in and doesn't let go until the end.
30;Zack is OK with being a hostage .
31;alpha Dog is a remarkable film, but to tell the truth .
32;Nick Cassavetes did a great job, but still Larry Clark's movies, for instance, have a greater impact on you.
33;Sometimes a good movie can come out of nowhere and really surprise you, even when you've read the description for said movie beforehand and get a picture in your mind what the plot is going to be like.
34;There's lot of fighting going on ALL the time.
35;Just about every sentence you will hear them.
36;but what made the story so interesting was how a good amount of time was devoted on the main characters, so you always know who was who.
37;When the one guy gets kidnapped, you'll be surprised how he reacts to it, and what happens at the end of the film.
38;You'll be pretty shocked at what you're seeing.
39;The fact that the story is true makes the movie more disturbing.
40;The visuals are great and the story and acting is very good.
41;The lead character is a wimpy coward and Timberlake plays it well.
42;I really loved this movie!
43;Alpha dog has a great story, mostly very good acting and some really memorable moments.
44;justin Timberlake was very good here .
45;to my great surprise .
46;but the show belongs to Ben Foster.
47;His Jake Mazursky is one of the most charismatic villains ever seen on film.
48;This movie keeps you into it from beggining to end!It's a drug dealing movie where this dude owes the drug dealer money.
49;But at the end of the movie, the ending is bitter sweet.
50;The kids are the most riveting here, and the limited vocabulary they employ is very close to real.
51;It's a really great movie.
52;It is based on a true story.
53;This is a must see.
54;The lucky thing is the story (paralleling the real life SoCal drug dealer Jesse James Hollywood) is riveting.
55;a terrific, if flawed, movie.
56;The movie was well written for the times.
57;Enjoyed the actors and their ability to true to the characters.
58;Justin Timberlake was awesome as usual!
59;My favorite parts of true stories is the ending when it tells you what happens to each character.
60;Definitely a movie for the collection!
61;This is a film with possibly some of the best actors in the business.
62;firstly the Hostage of this movie, Zack (Yelchin) seems more than welcome to being kidnapped by these men and shows that he's fine with the situation.
63;this is a surprisingly good movie that depicts the mindset that some of the younger generations have towards life, no matter how privileged their background may be.
64;sensically but towards the middle the plot starts to make sense as it becomes a movie about morals, friendship and trust.
65;The most surprising thing is, is that this film is based entirely around true events which is a bit upsetting but again a true depiction of the lives of some young generations in suburbia.
66;ray version that's released in the UK.
67;It felt chopped up as I read the book.
68;This film is based on a true story, and it's heartbreaking.
69;What makes this movie worth seeing?
70;I cried the first time I watched it.
71;It's worth watching, it really is.
72;ALPHA DOG is a strong film that reminded me of a film called BULLY that was similar, but not given much publicity.
73;ALPHA DOG is a frightening film based on a true story and its greatest gift is its closeness to reality and how kids go through life thinking with blinders on.
74;He was probably the most interesting character in the film.
75;He walks through the movie with an unabashed intensity that explodes at will.
76;fortunately though, this movie is given its life by Nick Cassavetes' screenplay and direction, a solid young cast (including a solid performance by Justin Timberlake) and a solid veteran cast.
77;alpha Dog is a really good film and a lesson in life and its undeniable consequences.
78;Also goes to show that drugs are so not cool.
79;first, I'll start with the acting.
80;But for people, the big question mark is Timberlake, since he was an Nsync member and seems to want to be the next Michael Jackson but here he's actually quite good, playing a character who's both clueless yet seems to be the only one who has a conscience and good sense around him.
81;The acting, plot and story line are well connected and compelling.
82;Not for children, however a captivating movie for adults.
83;I actually chose to watch it with my teenage son, because I felt that it was important to expose him to this sad truth.
84;My son and I fully enjoyed it and have since lent it out to friends.
85;A frightening movie worth your attention.
86;A lot of aspects of this film surprised me beginning with Justin Timberlake's performance.
87;excellent work, I only hope he continues to do more edgy work like this and doesn't return to pablum.
88;otherwise a slick and jarring indictment of modern youth (and especially white, privledged) culture.
89;It was very interesting watching the true story of the fate of a young man.
90;Bad acting but good storyline, wait till the end.
91;I have yet to figure out why people feel it is their right to give away the entire plot of a movie in their reviews.
92;this is an underrated movie that will keep you thinking about it long after you're finished watching.
93;Perhaps exaggerated in spots, but I was entertained throughout the entire film.
94;I thought Timberlake would annoy me, but he actually played a decent role here.
95;teens smoking, drinking, partying and fighting.yup that pretty much sums it up.
96;This movie is a classic.
97;A very sad, yet true to life movie.
98;I believe it is good for all to watch, to grasp reality of the reality of this world.
99;And, how well they get so many points across about the realities of life.
100;This is a really good movie.
101;I totally recommend this movie to everyone.
102;When I got this movie from amazon I went to my room and watched it right away that's how good the movie is.
103;So because the film is based on a kidnapping/murder that actually occurred, writer/director Nick Cassavetes lets this riveting story play itself out.
104;and fully incorporate a very real human component in the process.
105;The inevitable is very disturbing and painful to watch, but it is also riveting and acutely compelling.
106;everything about ALPHA DOG is riveting, from direction to dialogue (which is very realistic).
107;The large cast excels
108;Veterans Bruce Willis, Harry Dean Stanton, and Sharon Stone appear in supporting roles.
109;stone (in a fat suit and virtually unrecognizable) particularly memorable as the subject of the mock interviews.
110;It will stick with you long after you have finished watching it and you will be surprized at what a good job all of the actors in the film did.
111;Alot was put on Justin Timberlake's shoulders since his character, Frankie is very central to the story and he did a very fine job.
112;He has alot of charisma and it comes across in his relationship with the young victim, Zach, played by Anton Yelchin who also did a wonderful job.
113;It is the basis of this relationship that makes this movie so powerful and poignant.
114;nteresting story that really captured my attention, It develops most of the characters very well and shows the ugly side of drugs and negative family influences.
115;I gotta say that the main character was extremely foolish and childish and i find it very hard to believe that he got along so well with his kidnappers .
116;It gets to a point when they actually become friends and the kidnappers are surprised as to why they are going to be arrested.
117;i really enjoyed the actors in the story though.
118;I recommend this movie a lot.
119;After watching it, turns out it's better than I thought.
120;It's inspired by a true story and it reminds me of Bully but without the unnecessary, overexposed nudity.
121;I actually favored their decision to mark every witness that saw the hostage with the captors.
122;The acting was pretty good but the entertainment value could've been better.
123;it is based on true events.
124;He is actually a pretty good actor.
125;He can swear a meanstreak!
126;this is an insane film!
127;if you like fast, swear filled films with lots of drinking, drugs, fights, and sex involving young beautiful people, this is right up your alley!Stars include Bruce Willis, Justin Timberlake, and Harry Dean Stanton.
128;This movie features an impressive cast, excellent acting, and is based on a true story.
129;I accidentally bought the widescreen version.
130;Shawn Hatosy is sexy as the abused and beguiled.
131;The dialogue is a revelatory insight into the airheaded inhabitants of LaLa Land.
132;Alpha Dog is full o whit and wisdom, facts and fiction.
133;I really loved this movie.
134;I didn't expect the ending and was moved by the performance of all the actors.
135;keep up the good work
136;I didn't go into this movie expecting much, if anything really, in the way of a decent plot or convincing acting, but the film turned out to be actually very well done.
137;Both Justin Timberlake and Anton Yelchin, who is turning out to be quite a talented actor, put on good performances.
138;Overall, I was very pleased with the pacing and end result of this film, and it's certainly worth consideration for addition to my collection.
139;ALPHA DOG is a tough movie to watch and to review.
140;old kid by his peers is captured in an intense manner by writer/director Nick Cassavetes in the way he has cast, directed, and propelled this story of the infamous Jesse James Hollywood to the screen.
141;They make a fine ensemble cast, especially the despicable characters they are asked to portray.
142;Interesting movie based on the real life case of Jesse James Hollywood one of the biggest young lowlifes you'll ever see.
143;Having seen various news segments on Unsolved Mysteries and America's Most Wanted, I felt I had a decent background on what to expect here.
144;In the end though Cassavetes does a good job of showing his own interpretation of what happened.
145;In fact he's perfect for this role Frankie Ballenbacher.
146;He is brash, arrogant, a loudmouth but can also be serious in his songs and interviews.
147;He plays this role as best as anyone could playing a real punk who thought.
148;He is seen hanging out with Jessie's friends and blonde bimbos.
149;summing up then, Alpha Dog is a decent recollection of the events about the real life kidnapping/murder case of Nick Markowitz.
150;Director Nick Cassavetes' gritty drama exploring the infamous case of Jesse James Hollywood, named Johnny Truelove in the film, is hit.
151;Alpha Dog is one of the better films I've seen in 2007.
152;There is no central character as such but most characters are rather absorbing.
153;Bruce Willis has no role in the film, Justin Timberlake was actually good but the most harrowing of acts was done by a man called Ben Foster.
154;his act in the film is great.
155;Ben Foster is very convincing as Jake Mazursky in this film.
156;He's a little mad in the film, likes to take fist shots at people, will go to any length to procure drugs and to save his job.
157;Alpha Dog is worth watching .
158;it's a pretty good tale of how things go wrong and is reminiscent of films like Juice, 11:14 and Bully .
159;Well acted, well directed film about the real life events that took place.
160;The writing in this film is great.
161;I don't think that the directing was the best and I can certainly see that there was much more to this based on a true story movie that ended up on the editing floor.
162;life spontaneous kidnapping of a 15.
163;justin Timberlake, playing Franki, Anton Yelchin, as Zack, and Shawn Hatosy, as Elvis, give the movie's strongest performances.
164;This is a great true story.
165;I purschased it for Justin's acting.
166;which was very well paced .
167;This is a movie for somber reflection, and appreciation of the actors who tackle such difficult challenges.
168;Additionally, Ben Foster as strung out Jake Mazursky is absolutely entrancing.
169;He owns the character, displaying fearlessness, a manic behavior and crazed mood swings.
170;A stunning performance to be quite honest.
171;Finally, Anton Yelchin as Zach Mazursky provides a much needed softer side, a sentimental edge that makes the tragedy in this movie, and the source material realism, so much more moving.
172;Alpha Dog is a nice surprise, and exposes everything offensive about the criminal and drug lifestyle.
173;Alpha Dog is a really great movie.
174;Emile Hirsch did a great job as always and for you Justin Timberlake fans, this was a really good performance by him.
175;JT is the man in this, and the nice guy.
176;This film is based on Jesse James Hollywood case in real life.
177;The film takes place in the year 1999 and the director really captures it.
178;The film feels very real.
179;Timberlake and the Jesse James H. character treat him with a good time with girls, beer, marijuana, and parties.
180;There are actors here that will bring in both those who prefer established Hollywood as well as young, pop stars with names familiar to the younger set.
181;Some have roles that are little more than cameos but it is fun to try to pick them all out.
182;She's quite believable in a family dinner scene, then over the top and practically unrecognizable at the end of the film when trying to express the mother's feelings about the crime.
183;If I have to choose the only actors that stood out to me were Justin Timberlake, Bruce Willis, and Ben Foster who done a great job with his out bursting role.
184;Timberlake gets across just the right mix of charm and dimwittedness to totally convince us in this film.
185;timers who together enjoy the spoils of Johnnys illict mini.
186;emile Hircsh is believable in the title role.
187;Great movie with great actors, I like how they put the real witnesses at the bottom of each screen when they are introduced into the plot.
188;The movie is, essentially, an independent drama but received a wide release since Justin Timberlake is in it and his album FutureSex/LoveSounds was at the top of the charts when the film finally got distribution.
189;It didn't do well in the theatre, hasn't clicked that much with audiences, but it is a pretty good film.
190;cause that's pretty much who the character is.
191;Timberlake is more than decent as an actor and gives one of the best performances in the movie.
192;The real star here is Ben Foster.
193;While some could say his performance gives new meaning to the term over.
194;acting, it's still absolutely brilliant and he keeps your eyes glued to the screen whenever he appears.
195;His mother is actress Gena Rowlands and his father is John Cassavetes, one of the most acclaimed writer/directors of all time.
196;I think a lot of people who aren't expecting much from this film will be pleasantly surprised though.
197;Also, look for some interesting acting bits by Bruce Willis, Sharon Stone, and Harry Dean Stanton, who steals every scene he's in.
198;in the eyes of an alpha male, he had to be always right, with a way out of any situation.
199;Truelove was above all,and acted so.
200;the teenager is treated well, till the discovery that the Stolen Kid, will get them a jail sentence.
201;The varying fan bases widen these audience ranges.
202;frankie's final scene with Zack leaves one with a sea of emotions!
203;When a man like Nick Cassavetes, the director of She's So Lovely and The Notebook, stumbles upon the story of Jesse James, the youngest person ever to be featured on America's Most Wanted, you can expect a riveting vision.
204;It's even better when someone gets the guts to tell that vision.
205;In this case, Cassavetes delivers his baby.
206;keyes bring in a great cast but Nick Cassavetes brought them to perfection.
207;Everyone from Bruce Willis to Justin Timberlake delivered breakthrough performance.
208;Everything from Aaron Zigman's score to Dominic Watkins' production design was marvelous.
209;And if you think the end was harsh, it even adds more drama to your experience and what you thought of the film and helped reveal to you that not everything is Hollywood.
210;Instead, there is an okay making.
211;if you got the answer, well, you'd better keep it for yourself, because i don't want to hear or know it.
212;Justin Timberlake was actually a good actor, and I wanted to just make fun of the movie!
213;I thought the acting was spectacular, even though (and I know this is a true story) I think Zach should have used some of his black belt skills on Elvis when he had the chance!
214;Surprisingly good take on the true story of Jesse James Hollywood's antics as a suburban drug dealer and his kidnapping a business colleague's younger brother to settle a debt.
215;The names are changed but the story is very accurate.
216;the performances alone make this one worth watching.
217;I think the reason for this is because it is a true story.
218;Like a dog walking on its hind legs, it is not done well, but you are surprised to see it done at all, so you give Justin more points than he deserves.
219;a cautionary and true story about having it all way to fast.
220;outstanding performances by Sharon Stone, Bruce Willis, Emile Hirsch and Justin Timberlake.
221;I contacted amazon about the incident and got a replacement.
222;This one catches you by surprise.
223;It starts off pleasantly enough with the Lifestyles Of The Rich, Young and Drug Dealing.
