id;spiegazione
1;Technology allows for many things these days and IF a company is going to toot their horn and say something is restored.
2;especially a high roller like Universal.
3;not great, but definitely liveable (remember when it was just cool to get this on a disc?lol:.)
4;I noticed this with DRACULA as well, that the 90's releases (poster art covers) SEEMED to have better sound than the LEGACY versions.
5;oVERALL PART 2: This releases is cool.
6;but still gets a 50/50 for what we get packaged up.
7;Will the servant pick the right brain for Dr. Henry Frankenstein?
8;Frankenstein discovered a new ray that gives life!
9;The storm will generate enough electricity to power the experiment.
10;The teacher warns Henry about what can happen.
11;Meanwhile the preparations for the marriage creates happiness in the village.
12;There seems to be a happy ending for the Frankensteins.
13;"They discuss the novel ""Frankenstein"", and Mary continues the story after the death of Frankenstein and his monster."
14;Dr. Pretorius arrives at night to see Henry with important news about his creations.
15;He has created tiny humans from seeds (trick photography).
16;Can they produce a brave new world of manufactured beings?
17;The villagers gather to capture the monster alive, and chain him in the old dungeon.
18;A rising storm will provide the electric power to raise the dead.
19;Started it as an introduction to reading the book in one of my classes to compare book with film.
20;For being a rather old film, I enjoyed watching it.
21;It wasn't like the book, but that was fine with me.
22;It wasn't very scary, but it was still enjoyable.
23;"Karloff was the original Frankenstein Monster (save for a couple of mostly forgotten silent films from other studios earlier)and is the best actor to ever play the monster
24;Also, Colin Clive as the mentally anguished Dr. Frankenstein gives a great performance .
25;The rest of the cast is solid too, including notable performances from a couple of other stalwarts from horror films of the '30s, Dwight Frye (as Fritz, the mad hunchback assistant) and Edward Van Sloan (as Frankenstein's mentor, Dr. Waldman).
26;The Great James Whale directed this movie, as well as a few other classic horror movies from the early 1930s (The Invisible Man, Bride of Frankenstein, The Old Dark House).
27;white monster flicks go, the original 'Frankenstein' is still pretty tough to beat.
28;Seeing it again recently was a real pleasure.
29;Required viewing for cultural literacy, IMO, James Whale's film is not true to Shelley's masterpiece, but it is a seminal film that spawned multitudes of works.
30;One of those great Monster movies that captures everything, including the human depth (even in moments where it isn't intended), `Frankenstein' lives on, literally, as one of the greatest films in this genre.
31;james Whale (famed director) created a masterpiece when he constructed this brilliant fright.
32;The film truly carries with it the feel of horror, with the mood primed and ready for terror.
33;The stormy nights, the creepy castle, the dark and sinister performances (Clive truly shows how genius corrupts the mind)"
34;for me, this is an iconic performance.
35;There are few performances that will go on to be remembered forever, instantly recognizable.
36;The performance, behind all that makeup, is very impressive.
37;It may not look like much on the outset, but there are surprising touches that make this a very astute performance.
38;"The way that Karloff plays off his character's brute strength while maintaining a layer of fear (he is like a caged and mistreated animal) is outstanding, and that moment with the little girl, by the water, the playfulness and childlike curiosity
39;I made a few arguments when reviewing `King Kong' a while back, about how Peter Jackson's remake brought new layers of life to the original.
40;What is great about `Frankenstein' is that it needs to remake to expound upon the issues presented.
41;the obvious one is that of aspiring to be godlike and the damage that power can bring to the mind, but the moment in the film that I found MOST chilling was the `happy ending' that was, surprisingly, an afterthought.
42;The happy ending, for me, is the best route this film could have gone, because unwittingly almost they have added yet another layer of harsh realism to the film.
43;Boris Karloff was brilliant as the monster.
44;This film is the epitome of old fashion feature films.
45;The film's atmosphere, scenes, sets, and characters are incredible and believable despite the time period.
46;I would recommend this movie to all who are horror movie fans.
47;Any advice is greatly appreciated.
48;I enjoyed it more this time.
49;Being a black and white movie helps give a eerie feeling.
50;And, the scene with the little girl is terrific.
51;One of the great horror films of all time, but I must admit that it's possible to see once too often.
52;Actually, I thought Victor was Dr. Frankenstein's first name, But it's Henry.
53;Victor is the friend who is to be best man at Henry and Elizabeth's wedding.
54;He wanted to create life.
55;Her father carries her through the middle of the happy throng celebrating Henry and Elizabeth's upcoming wedding, and quiets the crowd as they realize he's carrying his dead daughter.
56;The movie was a huge money maker and guaranteed Karloff's career.
57;Also, it is entertaining, especially if you like horror films.
58;It's nice to have the Universal Monsters on Blu.
59;ray separately, This one is one of the best!
60;It also has some great insights by other filmmakers on how this film influenced them, I enjoyed it very much!
61;Though I love most """"classics"""" ."""
62;I mean, if you look at a shot of the place from afar, you see a lighthouse on top of a high hill.
63;I did have a good time making fun of the ridiculous dialog though.
64;They did enjoy ripping the movie apart compared to the novel.
65;great story, not completely over the top acting, some realism, and some 30's Germania.
66;It was also great seeing the pre.
67;Reminds me of my grand dad.
68;another great movie for you video library.
69;Now that you've watched Gods and Monsters, go back and watch the original classics that spawned the legend of its main character and director.
70;Boris Karloff gives a beautifully tragic performance as the creature created by a mad scientist who is intent on taking over God's position as creator.
71;Countless plot details from Mary Shelley's novel are ignored, but director James Whale's feel for comedy among all the horror is priceless, as is the delightfully crazy production design (mad scientists' labs were forever classified as places with bubbling test tubes and flashing lights because of this film).
72;There is a good cast here(Clive as the tormented Dr.,Sloan as his mentor, who again as he did in other films of the genre, says We must destroy it!
73;John Boles, beautiful Mae Clarke, and of course Karloff).
74;Frankenstein is no longer frightening, but it remains impressive, and its story of a scientist who dared to imitate God is as timely as ever.
75;Kenneth Strickfaden's striking laboratory sets are still a sight to behold, and were used again in Mel Brooks' send.
76;but it is the performances that really transcend time.
77;Best of all is Karloff in his star.
78;"one of the most important and influential films in cinema history, ""Frankenstein"" is essential viewing."
79;it is Boris Karloff's indisputably iconic and singularly haunting performance as the child.
80;like brute, misunderstood and despised by all, who's only longing and desire is to be loved and cared for by others that continues to be one of cinema's timeless jewels of acting perfection, dramatic magnitude, and note.
81;Karloff's monster, like Anthony Perkins's Norman Bates or Robert De Norio's Travis Bickle, is one of cinema's fortunate accidents of how the exact casting of just the right perfect someone can unbelievably bolster the film.
82;old gothic horror film to continue to be copiously admired, internationally beloved, and enthusiastically cherished up to contemporary times.
83;frankenstein retains numerous stellar elements including a magnificently captivating early sound ensemble cast including Edward Van Sloan (Doctor Waldman), Mae Clarke (Elizabeth), Frederick Kerr (Baron Frankenstein), Dwight Frye (Fritz), and the unforgettable Colin Clive, the archetypal mad scientist, (Henry Frankenstein), brilliantly provocative Frankenstein make.
84;up genius Jack Pierce, manically splendid and cleverly articulated German Expressionistic sets ,that place this tale in an indescribable alternate Grimm Fairy Tale reminiscent landscape, James Whales immeasurably eloquent moral consolidation and inventively multi.
85;Despite these blemishes, Frankenstein consummately embodies the finest narrative qualities of the early Universal monster films, contains the simply greatest incarnation of Frankenstein's monster, and stubbornly remains both in ambiance and creative evocativeness the finest film version of the Mary Shelly story.
86;of documentary, film historian Rudy Behlmer's consistently stellar illuminating time.
87;universally (pun intended) recommended to anyone interested in film classics, the Universal Monster films, or the everlasting time repelling landmark films of the 1930's.
88;Much better than any of the Frankenstein movie's of more recent vintage.
89;Karlof steals the show as the misunderstood monster who only wants to be accepted by people.
90;His experiments are a success, but the being that rises from his slab is an abomination of science.
91;The 1931 version would set the standard for every Gothic Horror film to follow, with its incredible sets, creeping atmosphere, and impeccable performances.
92;"Colin Clive shows a ferocious energy and an irresponsible enthusiasm as he declares ""It's alive!"""
93;The iconic look of the creature would be attributed to the great Jack Pierce, who would go on to design other such notable villains as The Mummy and The Wolf Man.
94;While his towering form combined with his menacing snarls made The Monster both fearsome and frightening, it is the tender moments like the death of Maria that best demonstrate Karloff's range and form as an actor.
95;fRANKENSTEIN is the greatest of any of Universal's classic monster movies, and yet James Whales would somehow manage to outdo himself four years later in the film's stunning sequel.
96;Frankenstein is a classic, which means that a lot of us haven't sat through it, start to finish, but feel as though we have.
97;"And sometimes when we do finally sit down and watch a ""classic,"" we're kind of left wondering."
98;The movie is an atmospheric masterpiece.
99;Frankenstein is in love with his creation.
100;Karloff's brilliant body work that captures the pain and beauty of the creature, and the inclusion of the scene in which the monster is happily playing seem insufficient as an indictment of Henry's treatment of his creation, of the ambition that robbed him of his humanity.
101;"Technically, it is a brilliant film
102;And it is a classic, too, in that it preserves for us a time when monsters were monsters, and deserved to die"
103;A classic movie that i'd never seen before until a friend suggested i watch it.
104;on the other hand it is a beautiful film to look at and it`s set design and some camera movements as well as Clive`s mad Dr. frankenstein and Karloff's creature are certainly an eye.
105;filler for fans of vintage movies as well as for classic horror.
106;Especially the art direction in which Whale was very much involved, represents one of the finest moments in Hollywood`s era of Germanic.
107;As for the performances the film is quite mixed.
108;the movie itself is a classic and is awesome.
109;especially for those like myself who love movies and collect them.
110;is this film likable ?
111;this most certainly is an odd film.
112;Frankenstein and The Monster are one thing Justice is most certainly another.
113;in 1931 dollars and cents the return is absolutely excellent.
114;that is the unknown,It is the source of the hysteria and it is as well the very identity as to Monster,The Field of Electricity.
115;Both Karloff and Whale can be accredited for the film's status as enduring classic.
116;the greatest stars of Frankenstein were Boris Karloff, Jack Pierce, and Kenneth Strickfaden.
117;Jack Pierce created the brilliant makeup for the Frankenstein Monster as well as most of the other classic Universal monsters and Kenneth Strickfaden created the electrical apparatuses seen in the iconic scene where Frankenstein creates the monster in his laboratory.
118;Frankenstein sends Fritz to a university to steal the brain of a genius, which will be given to Frankenstein's creation.
119;He insists that they stay and witness his grand achievement.
120;: A Short Film, Universal Horror feature.
121;A great classic beautifully restored.
122;With Frankenstein you can earn your status as a classy movie viewer.
123;It is one of the rare films in this genre to cross the border seamlessly into popular mainstream culture.
124;In the movie, the story is that of the monster first and foremost, and his creator is portrayed as a genius who conducted his experiments in some sort of lunatic phase.
125;"the movie actually begins with a dapper fellow warning audience members that what they are about to see may shock and horrify them
126;Colin Clive is terrific as young Dr. Frankenstein, particularly in the scene in which the monster is brought to life before the horrified eyes of the doctor's fianc e, mentor, and friend.
127;Boris Karloff is fantastic as well, even though all he has to do is stumble around and make growling noises every so often"
128;I found him to be delightful and hilarious, complaining much of the time about his son's behavior and the bother of being the most important man in the village.
129;His trip to his son's laboratory, particularly his climb up the staircase, is extremely funny.
130;Those unfamiliar with Shelley's novel probably enjoy Frankenstein more than I do.
131;Yet I would argue that these qualities are what make these films unique and give them a dream.
132;there is something magical about pre.
133;Code movies tend to be slicker, polished, glamorous and more cautious in the their content.
134;His growls are enough to still send shivers up your spine.
135;making and still scary stuff after 3/4 of a century!
136;up job of all time, Boris Karloff managed to give such a distinctive performance that it made a star of him.
137;His monster remains touching even today.
138;Wonderful classic Frankenstein, with Karloff as the monster.
139;Strays a long way off the original novel by Shelley, but still fun to watch.
140;My students loved the film.
141;This is a classic picture.
142;Boris Karloff gave one of the best performances of his career here.
143;Mary Shelley's book is mainly one of atmosphere, and this atmosphere is captured perfectly here, with Frankenstein's mood from optimism, to horror, to desperation, and finally resignation reflected in the haunted features of Colin Clive.
144;The Creature's experiences take him along the same path of emotions as experienced by Frankenstein himself, from optimism to resignation, and to convey those emotions under so much make.
145;The sets are beautiful, from the silhouetted hilltop scenes, ancient castles, and of course the laboratory.
146;The lab set was designed so beautifully for black and white (as the lovingly made spoof version in Young Frankenstein evidences) and is every young boy's dream chemistry set and electrical lab.
147;I find it quite refreshing not to have sentimental music during the scene with the little girl, nor dramatic horns and strings during the final scenes.
148;mastered well with a clear print highlighting the excellent contrasts achieved by clever set design and lighting.
149;An essential part of any movie buff's collection.
150;I thought the blind man interaction with the monster was very important to movie.
151;I loved this movie when I was a kid.
152;This movie is a classic!
153;If you like gothic horror at its best, this is one for you.
154;Just like the old films of horror add it to the Best.
155;Mr. Karloff in this one he is the best .
156;Besides the gothis settings and atmosphere, we get the definitive mad doctor, hunchbacked assistant and the most incredible monster to ever grace the silver screen played to uncanny perfection by Boris Karloff.
157;karloff's brilliant performance really catapults this film beyond it's brisk pace and short length.
158;first the sets are amazing and though an early talkie, there are lots of great sound effects from the laboratory machines and thunder.
159;"If ever a film deserved the phrase ""they just don't make em' like they used to"" Frankenstein is surely it."
160;This is quite a feat for a film that is only 70 minutes long and made in a few months.
161;Karloff's performance in particular is one of the greatest of all time.
162;behind the fantastic set pieces we have James Whales who directs and Jack Pierce who created the classic monster's makeup and all of Universal's iconic monsters.
163;Forget that this may not be what Mary Shelley intended the monster to look like, this makeup is fantastic and is instantly recognizable.
164;absolutely and so is the film, one of the greatest films ever made regardless of genre, but certainly the crown jewel of gothic horror films.
165;reading a friend of mine's review once again I was reminded how important the addition of the obviously add on happy ending turned out to be.
166;A lucky stroke of pure genius because it shows how little regard for the monsters life people have.
167;the Blu Ray looks amazing with deep blacks and a clarity that has never been seen before, the sound?
168;it's as crisp and clear as you can expect from a film that is 80 plus years old.
169;This is the real deal of monster films.
170;It was sooooo funny and my family and I always watched this and it has with it a lot of fond family memories connected to it also.
171;Because this means either you need to keep your VHS tapes and player or the original uncut version of Frankenstein will be forever LOST!
172;I take after my brother with appreciation for classic horror.
173;The classic monsters are the best.
174;They come and go quickly but the classics endure.
175;take the classic horror movies and you have creativitiy and the subtle spine tingling fear of the unknown.
176;I highly recommend collecting the series from this classic day in film history.
177;but the depiction is brilliant.
178;Frankenstein, seeking power over life and death, is brilliantly acted, and captures the essence of the theme within the boundaries of early 1930s filmography and sound.
179;An all time classic movie based on the original Frankenstein book by Mary Shelly.
180;The acting is superb, the plot believable, and the creature scary for a film made in 1931.
181;Very believable, exciting and scary, at the same time.
182;The American Film Institute (AFI) voted it into the top 100 films in the first 100 years of film (1998).
183;universal gathered the movie genius' and embarked on adapting Mary Shelly's novel to the screen.
184;up master Jack Pierce to create the giant Frankenstein Monster (played by Boris Karloff).
185;People were genuinely scared, horrified but curious to see this film.
186;Fritz steals a brain from the local medical school.
187;Through lightning storms, electrical shocks and unbelievable special effects brings the Monster to life!
188;This collection is the very best of their horror movies completely digitally remastered and uncensored.
189;With lots of special features, photos and narratives.
190;is a delight, including numerous interviews with various historians, critics, and Karloff's daughter.
191;The bonus audio track by Rudy Behlmer is also quite interesting, as are the various biographies and notes, and although the short film BOO is a spurious mix of footage from NOSFERATU, DRACULA, THE CAT AND THE CANARY, and FRANKENSTEIN, it is an enjoyable little throw.
192;as for the film itself, the production of FRANKENSTEIN was prompted by the incredible success of the earlier DRACULA.
193;Much of the credit for this goes to director James Whale, who by all accounts was deeply influenced by silent German film and his own traumatic experiences during World War I. and who mixed those elements with occasional flourishes of macabre humor to create a remarkably consistent vision of Mary Shelly's original novel.
