id;spiegazione
1;the performances are remarkable,the cinematography is the best you will ever see,the gorgeous scenery and costumes,and that amazing musical score by Maurice Jarre.
2;then there is David Lean the genius behind this masterpiece, He has made many great epics, but Lawrence will always be the jewel in his crown.
3;of course to really appreciate Lawrence, see it in a theatre.
4;A true story of T. e. Lawrence and his times in Arabia.
5;"A tale of glory, of pride, and courage in a time of treachery and anger
6;I have been viewing this film every few years since it first came out.
7;Those facts are more captivating to me than this long piece of work.
8;please stop this and take some responsibility and post reviews ONLY for their specific versions .
9;Simply one of the greatest films ever made, starring the greatest British actor of all time, Obi Wan Kenobi himself.
10;See it or miss out on a grand adventure.
11;Every positive thing you have ever heard about this movie is true.
12;This is the best 50.
13;This is the finest Blu.
14;ray I have, no question.
15;2001, Blade Runner and The Dark Knight are all excellent, but for too many reasons, Lawrence of Arabia bests them all.
16;The film grain is accurate.
17;Colors look accurate and Freddie Young's lighting is impeccably and naturally reproduced.
18;There are a few shots that look as if they were photographed yesterday.
19;sound is as good as you could hope.
20;ADR and other effects show their age, but they do fit the production time.
21;It's all faithful to source, which is what matters the most.
22;oh yeah, it's also one of the five greatest films of all time in case you cared.
23;LAWRENCE OF ARABIA is, without a doubt, the greatest historical epic ever filmed and the crowning achievement of David Lean's career.
24;It's also the film that makes best use of the majestic desert landscape with shots of extraordinary rock formations, dunes, shimmering """"mirages,"""" and caravans making their way across seemingly endless sands."""
25;even though there are battle scenes in LAWRENCE OF ARABIA, this film is, first and foremost, a character study of Lawrence who was, by anyone's account, a fascinating figure.
26;omar Sharif is impressive as Sherif Ali Ibn El Kharish.
27;known when they starred in LAWRENCE OF ARABIA, the film's supporting case is certainly stellar: Alec Guiness, Anthony Quinn, Jose Ferrer and Claude Raines.
28;Watch it to learn more about the fascinating man who was T. e. lawrence.
29;A great movie but even better on Blu Ray.
30;This is a real classic which has lasted the time and looks even better after being restored.
31;This is by far, the greatest shot film of all time!
32;In widescreen formate, the viewer is transported to a gorgeous Arabia, full of scintillating scenes that look almost too good to be real.
33;The power of the film, lies within the viewer.
34;If on the other hand, you are a little more jaded, then the cinematography should at least please the gallery.
35;It may not be the best film ever, but it may be the most beautifull, and the one the stirs the heart toward far away things.
36;The result is an epic adventure with both action and intelligence, for which Lean earned his second Oscar for Best Director.
37;"The film boasts stunning cinematography and a crisp, thoughtful script full of memorable lines, which range from the dramatic thunderclap quoted above to the humorous:General Murray : ""I can't make out whether you're a bloody madman or just half."
38;Omar Sharif plays Sherif Ali, whose intelligence, practicality and casualness toward human life play perfectly off of Lawrence's (Peter O'Toole's) own ideas about the value of life and his at times larger.
39;"lawrence was intelligent, witty, and conflicted
40;This movie has everything in it but romance.
41;Cleopatra, Gone with the Wind, Spartacus, and many other movies, were made the real way, real actors, and real movie sets.
42;Although this movie isn't a completely accurate depiction of Lawrence's life, it is a great movie about life.
43;The nice thing is you don't mind, because there is so much more to tell.
44;I never do that, but I figured it had to be good since it won best picture and I love war movies.
45;There are, but I'd say both in time and atmosphere that this is more a journey movie about a man going somewhere both physically and spiritually.
46;i highly recommend this movie.
47;Already a stunning classic, with impressive photography and acting, this new format adds greater clarity and definition tothe non Blu.
48;Sound is improved a bit, and colors seems to jump out and give one the feeling of being in the desert.
49;ray) and have noticed subtle, but important differences.
50;ray edge lit set and the pictures aremarvelous.
51;My son has a new 60 inch Samsung smart TV and the picture isjust slightly better than my Vizio.
52;This movie deserves five stars because it is an epic in true fashion.
53;It is filmed beautifully, the actors are amazing, and the story is compelling.
54;52 years ago when I watched this in a theater, I was amazed and impressed with the scope of the movie magic and the breadth of the character T. e. Lawrence.
55;It is still a masterfully crafted movie, entertaining to the fullest, and reminds us all that not all great men are necessarily sane.
56;One of the great epic films of the 60s.
57;it is worth owning in blu.
58;There are scenes that the best streaming resolutions do not do justice to.
59;Goreous scenery, incredible acting by O'Toole and company, soaring music, great action.
60;wheteher your first viewing or a revisit, worth the time!
61;This is the greatest epic ever filmed.
62;Back in the day when religious and historical epics were more abundant, this one stood out above the rest.
63;It's amazing to think that David Lean could sustain this level of brilliance for three movies in a row.
64;It as a tour de force in every way.
65;The directing is wonderful, the writing, the editing, the acting.
66;If you have never seen it, you are in for a treat.
67;It is as visually entertaining as you will ever see.
68;It takes more than just a big budget to make an epic, you need a larger than life character, great story, and it has to be presented in an interesting way.
69;David Lean and Peter O'Toole bring everything that they have to this movie.
70;A Stunning achievment of the highest level.
71;This film is an absolute classic.
72;It's an amazing story of one man's influence on an entire culture.
73;A great cinematic portrayel of the arabs' life in the vast expanse of the desert.
74;but the theme and crux of the film is about one man: Lawrence.
75;A man with the guts and bravery to inspire Millions, yet a man who was psychologically tormented.
76;me attitude, with unending hope and optimism.
77;The contrast in Lawrence is an intersting historical perspective on the man, and a great allegorical perspective on men in general.
78;Even if you aren't a fan of older classic historical films, the grandeur and majesty of this epic production cannot be denied.
79;visually stunning puts it mildly.
80;And I love that this Blu.
81;ray version contains extra musings from Peter O'Toole himself.
82;One of the most well done I've ever seen.
83;the color of the sand is correct, it's the original length before release!
84;An awesome effect during the echo scene in the canyon.
85;The extra features on the 2nd disk are great including the documentary.
86;the paper insert from the original movie program is well done.
87;The interactive map viewable on a PC was also well done and it provides a good illustration of the superhuman efforts T. e. Lawrence pulled off on foot and camelback.
88;Even the case with the cloth like feel is really nice.
89;Each scene is a work of art.
90;True the story may be a bit slow per todays standards, but you can see the story/movie's influence on many others such as Dune, the English Patient (some story elements come directly from the time period) and the first Star Wars movie.
91;ray films and this is by far the finest transfer I have ever seen.
92;This film is an absolute pleasure to watch and a visual masterpiece.
93;I got this to replace my 2.
94;On a widescreen TV, the image is outstandingly sharper, recreating Freddie Young's cinematic vision.
95;As to the production itself, the superlatives abound: terrific music"
96;Fantastic dialog by Robert Bolt.
97;lawrence of Arabia has become, like Citizen Kane before it, synonymous with greatness and near.
98;Fastidious and glorious in all its facets from casting to music score, it is grand entertainment.
99;it is for sure that you will never see another like it.
100;Just some of the greatest production and cinematic values ever put on film.
101;It was breathtaking 40 years ago, and it is breathtaking today.
102;making performance by Peter O'Toole as the driven, enigmatic Lawrence at its center, surrounded by an exquisite cast, and with, as Steven Spielberg says perhaps the best script ever written David Lean's obsessive perfectionism created a masterpiece for all time.
103;this is one of the great, unique achievements in film: art entertainment in a seamless, wonderful unmatched mixture.
104;", blending with Maurice Jarre's majestic soundtrack
105;All these elements were moulded under the hands of director David Lean into a film that has become an enduring masterpiece.
106;His vision, understanding of the subject matter, mastery of technique, eye for detail and uncompromising standards present us with a riveting desert saga based on the exploits of enigmatic British army officer, T. e. Lawrence, during the Arab Revolt in the First World War.
107;ray injecting it with a refreshing vitality.
108;It is an epic adventure story staged in a landscape of austere and perilous beauty.
109;For newcomers to the film I should do no better than to quote the Lawrence character: """"It's going to be fun."""""""
110;"No one was a more masterful film maker than was David Lean, the British director who brought us such unforgettable classics as ""Bridge Over the River Kwai"", ""Doctor Zhivago"" """"Ryan's Daughter"", and of course, ""Lawrence of Arabia""(see my reviews of all these films)."
111;The cinematography is always spectacular and breath.
112;taking, and one has to agree with the comments of a previous reviewer that here the desert plays a well.
113;Lean always focused his films on the ways in which individuals and their personal characteristics clash and meld with the larger social, cultural, and historical surround in which they are located, and so each film is a particularly captivating study of the specific dynamics of each such situation.
114;Each of these films is also a well.
115;choreographed and photographed excursion into the topography, climate, and landscape of the geographic location in which the drama unfolds.
116;The eyes and ears are always delighted by what Lean displays.
117;The film captures this unlikely and somewhat quixotic personal odyssey most memorably, and a very young Peter O'Toole is masterful in his edgy portrayal of the enigmatic Lawrence as a time.
118;boggling adventure of a lifetime, an adventure that broke all the rules of convention and upper.
119;And in capturing the comically mismatched skills, expectations, and romanticism that Lawrence launched into the larger picture of what was going on, by viewing his personal odyssey in the context of the much larger cultural framework of Arab ambitions, jealousies, and cultural differences, we are magically transported into the strange and marvelous world of the desert and all the romance and mystery of that region.
120;"Viewing each of David Lean's splendid and classic films is a treat and a privilege
121;Lawrence of Arabia is one of his finest films, and as such represents a wonderful standard of excellence in storytelling and film experiences.
122;here, though, that inevitable break in the movie is put to good use: Lawrence of Arabia is really two great movies.
123;especially a film that will take the question seriously, rather than use it as a chance for Movie of the Week schmaltz.
124;The decline and fall of Lawrence is as gripping as any other film I've seen, and would stand on its own as a film classic even without the lead.
125;together with beautiful vistas .
126;the greatest moments of some classic actors (see why Omar Sharif actually deserves his big name recognition) and amazing set pieces decades before Braveheart, Lawrence of Arabia has something for everyone: It's a serious art piece, it's an action movie, it's an adventure.
127;deserved classic that should be seen by everyone.
128;well, it's here at last and it is STUNNING, incredibly magnificent.
129;It just totally blows you away with the clarity of the image on a big screen.
130;ray version shows off all this """"stuff"""" better than anything I've seen on my system."""
131;ray version of LoA will take your breath away.
132;It's hard to believe that in today's world of digitized and computer generated scenery, that all the amazing sweeping panoramic desert scenes were filmed on location.
133;"David Lean's ""Lawrence of Arabia"" was envisioned to be a definitive blockbuster, epic in size, yet thought."
134;He succeeded brilliantly on both counts, with cinematography that captures both the mystery and harshness of the desert, Maurice Jarre's haunting score, action scenes that are riveting, and performances that are all first.
135;rate, headed by Omar Sharif's charismatic Ali, and, in the title role, Peter O'Toole as the enigmatic title character.
136;O'Toole's sensitive interpretation of the man is simply brilliant, balancing a larger.
137;an amazing film, truly David Lean's masterpiece!
138;It is one of the classics still of our time.
139;the basic story is about a British officer that sees past the varied politics of the time and is able to find unique ways to help the Arabs create their own homeland whether they want it or not.
140;The underlying music will stay with you for years.
141;For me this film was excellent.
142;This is truly one of the best films of the century.
143;It belongs in everyone's movie collection.
144;The book that comes in the package is also a collectors dream and is filled with the background stories and thought processes of the director and his actors.
145;It is incredibly interesting and fascinating.
146;Thank you Amazon for offering this special film.
147;I have been waiting for the latest and best version of this fine film and I finally have it in my possession.
148;If you don't own this film, you are missing out on a truly spectacular movie experience.
149;An excellent movie, and actor Peter O'Toole is outstanding as Lawrence.
150;This was a true spectacular in it's day, what am I saying in my day too!
151;This film, of course, is the best ever made (in my opinion).
152;Oxford offered him a chance to be a real archeologist!
153;He did so and loved it.
154;The movie is an entirely accurate portrayal of Lawrence.
155;When people start killing, it has a herd effect.
156;But it is easily viewed as such.
157;He turned it down, and once again, dedicated it to the Arab Republic.
158;He was celibate from the day he was born until the day that he died.
159;He always made friends through kindness.
160;But because of his kindness and generosity.
161;About five feet and he had a high.
162;O'Toole and director Lean do an uncanny job with his characterization.
163;Listen carefully throughout the movie.
164;O'Toole will have a high.
165;pitched giggle (actually a middle range statacco laugh ) to measure Lawrence properly.
166;For all purposes, the movie is flawless.
167;And if I helped increase the movie's enjoyment for you, this review was well worth writing.
168;the cinematography is fantastic in this movie, which lends itself quite well to the hi def format.
169;It's amazing how many dynamic shots there are in the desert, and the amount of sweeping wide shots don't disappoint.
170;one of the best transfers available on Blu.
171;ray is completely worth it.
172;Arguably, one of the greatest films ever made.
173;"Unlike most of today's movies which ask little work on the part of the viewer, ""Lawrence of Arabia"" is most appreciated when the viewer puts some effort into the movie: you should follow the nuances of the dialogue very carefully, and most important, consult a map of the Mid."
174;With each viewing, you will expand your perspective of the movie.
175;each time you watch the movie, you appreciate the craftsmanship of the movie even more.
176;ray of it on the largest screen possible.
177;The movie is epic and has never looked crisper and more beautiful.
178;"Details in clothing and sets are sharp and lifelike
179;This you must, must have in your Blu.
180;time top ten films I wanted to add my two cents anyway.
181;seldom in cinematic history has there ever been so grand a tale told as the story of T. E. Lawrence and his miraculous accomplishments in the deserts of Arabia.
182;A man of truly mythic proportions whose interior vision was so powerful it forever changed the course of world politics.
183;This was a daring project to commit to film and it paid of, becoming one of the most honored and studied films of all.
184;columbia pulled out all the stops in bringing this true life adventure to the screen.
185;Nothing but the best was required.
186;Coupled with Maurice Jarre's epic soundtrack, we have been graced with as perfect a film as you will ever see.
187;Other reviewers have said, much better than I could, why this film is a triumph in every way a motion picture can be.
188;For me, this has been a eye.
189;It is an absolute must see.
190;Even with all of the problems, this film is simply phenomenal in every way.
191;Time has borne out that Lean was absolutely right to leave it that way, rather than guessing at the man's motivations and hidden life.
192;Beyond that, the amazingly rich photography, the loving attention to detail, the perfectly pitched pace of the story and the multiple relationships among the characters, and even Alec Guinness in """"brownface"""" as Prince Faisel, combine to create an incredible work of art that will never grow old."""
193;at once an epic on a grand scale, an intimate character portrait that leaves us with tantalizing questions, a historical record, and a war film with an anti.
194;"weary) ending, ""Lawrence of Arabia"" is unique and cherished, for good reason."
195;Lawrence of Arabia is a classic.
196;The picture is crisp and color no short of sparkling.
197;Its special feature was made in a very enjoyable and informative way revealing some point in time of the real TS.
