1;this film is the best film i've seen since i don't even know when.
2;it's an amazing piece of film making!!
3;'Donnie Darko' is purposely ambivalent, and the causality of bizarre events is intriguing from the very start.
4;The journal development is a retro trip in itself.
5;How they manage to mix nostalgia with an eerie tale and dark manifestations is a mystery, but they pull it off.
6;"A grateful Donnie will do anything for ""Frank,"" who saved him from the debacle."
7;From there a series of inexplicable events take place that leave one glued to the screen with magnetic interest.
8;Some of the draw comes with the acting.
9;The scenes of hypnosis are mesmerizing with Dr. Therman (played with expert delicacy by Katherine Ross) who tries to uncover Donnie's pathology.
10;Dabbling with penetrating thoughts about predestination and the occult, Donnie's predicament is fascinating.
11;Drew Barrymore, whose mere presence could singularly bring flashbacks of the eighties, is the producer and plays lively English teacher, Karen Pomeroy, a character who provides a pivotal place for social commentary.
12;With effective performances that include the delicious novelty of having Donnie's sister played by real.
13;life sister Maggie Gyllenhaal, the elements speak for themselves.
14;I love the whole movie as it is witty and funny as well as deep and meaningful.
15;What I find the best in this movie is the ending.
16;One of the smartest endings I've ever seen.
17;The whole movie is excellent and suggest that everyone gives it a go.
18;It takes a few viewings to get the whole thing but well worth it.
19;all of this propoganda is coated with a science.
20;oh yes,this movie is so very original!Make good people look eviland evil people look good.
21;"wonder if you can ever create something new with YOUR closed mind?And as far as this ""extrodinary"" storyline goes,let me just see if I get this straight."
22;This move is great on so many levels.
23;If your into romance, it has it, if you like comedy, it's in there too, if your a fan of cult films, it is ONE!
24;This is so complex it it's simplicity, or is it the other way around?
25;This is a vital film, especially for anyone who thinks they know the nature of despair.
26;Life is beautiful and if you don't think so, then go do something to make the necessary changes .
27;got this as a gift for someone whos a big fan of the movie and they liked it
28;Donnie Darko is one of may favorite movies so I was very excited to watch The Director's Cut version and anxious to hear what writer/director Richard Kelly had to say about his amazing movie.
29;hard fan of the film.
30;the theatrical release of Donnie Darko was a rare cinematic gem.
31;All at once it was a film about love, sacrifice, God, time travel, insanity and the supernatural (at least to me it was.
32;There's a lot to see in this movie, and a second viewing is helpful or by going to internet descussion sites.
33;I highly recommend this movie!
34;I recommend watching it with a friend because you will need to pause a few times during the movie and discuss what the hell is going on.
35;Donnie Darko is possibly the greatest character based sci.
