id;spiegazione
1;nobody important showed up on audition day.
2;this is not a lifetime movie and can be enjoyed by the guys.
3;the real deal is this movie is good.
4;so,my point is this movie follows that formula and is therefore good.
5;Great move about culture and life, and what you can do to jack that up for yourself and all
6;A great movie, best described as a poignant black comedy with a not so happy ending, one which parallels the lives of many users.
7;These are likable characters, still young and somewhat carefree as long as their access to drugs keeps flowing.
8;there is enough retro appeal in the movie to serve as a partial period piece.
9;As Bob eventually tries to dry up he finds its much harder to escape his past then he thought it would be, and his associates easily choose their own addiction over love or friendship and he finds himself alone.
10;charismatic and smart enough to run his own crew and stay (for the most part) one step ahead of the law, one is left to wonder how successful Bob could have been if he had followed his mother's advice and not loved his drugs more than her.
11;Holds up very well after all these years, fans of BarflyBarflywill also enjoy.
12;Great tale of the prescription drug abuse that goes on nowadays and particularly at the time in Portland.
13;Was a great movie and Matt Dillon was fantastic!
14;Worth watching again fun and touching !
15;In Drugstore Cowboy, all the actors fit their roles perfectly.
16;Matt Dillon is ideal for the role of Bob, the main character.
17;man charm and a willingness to accept the consequences of his actions.
18;At the very least, he knows what he is.
19;His speech to the social worker contains a kind of weary cynicism.
20;the other characters are less important to the film, but they are also played very well.
21;For this role, he found some guy who looks exactly like David Roper at thirty.
22;He goes after Bob because it's his job and his conviction to do so.
23;He just views Bob as a punk who poses a threat to society and should be eliminated by any means.
24;But when he realizes that Bob has actually given up drugs, he becomes sympathetic and genuinely tries to help.
25;and the famous Beat writer William Burroughs is the most perfectly cast of all.
26;more educated, more refined, more honest .
27;The film is carried by the actors.
28;But Drugstore Cowboy is a good film.
29;I thought Matt Dillon was great in this film and it was well produced and the parts with Burroughs were classic.
30;The story of Bob and his drugstore raids through various cities is a very real story.
31;He goes and gets a job, he goes to the methadone program, he completely gives up on his relationship with Diane.
32;"There has never been one like it before
33;The visionary camera work along with the narration of the film are nicely blended together to give Drugstore Cowboy a surreal look.
34;The simplicity is in the acting of Matt Dillon: how unconvincing he is as an actor, but he finds a way to be appealing as a character.
35;He is just captivating to watch.
36;Drugstore Cowboy is a provocative story with wonderful surprises.
37;There is a nice debut for Heather Graham, and it is a masterful acting from William S. Burroughs.
38;Drugstore Cowboy is a style that Gus Van Sant experimented with and is improved more for his next film My Own Private Idaho.
39;He eventually puts together all of his trademarks and have them realized fully for actualization in Good Will Hunting.
40;All in all, Drugstore Cowboy is a superb film.9/13: Matt Dillon's performance makes Drugstore Cowboy a very watchable picture.
41;One nice thing about Drugstore Cowboy is that drugs are not being glamorized.
42;There is a nice chain of ebb and flow about the habits of the junkies, and then the decision is made to go clean.
43;All in all, I enjoyed watching Drugstore Cowboy.
44;I love this movie because it is funny, interesting and rings true.
45;I would recommend it to anyone.
46;This is Gus Van Sant's best movie to date, no question.
47;The acting and script for Drugstore Cowboy are so tight, it's great.
48;And the music is divine too .
49;like conclusion pops us one.
50;Above all, this movie comes across as very honest and heartfelt, emotional without being corny, effective without being preachy.
51;edition features a fine transfer of the film .
52;if your a junky, or just enjoy watching junkies this movie is awesome.
53;if you just enjoy using however its also a great movie to get high to.
54;so that was fun, i wouldnt recommend it thou.
55;This was a interesting movie.
56;A story about a couple of young adults that were very bad and finely one got himself clean.
57;Excellent yarn about a group of addicts that rob pharmacies back in the day.
58;It is DEFINITELY worth a look!
59;van Sant's visual style, however, is a small redeeming factor.
60;The natural grittiness sets the mood well, and his ability to linger on a shot (though not as dramaticly as he would in films like Gerry) is noteable.
61;The hat on the bed is worth the price of admission alone.
62;He stole the truth from the rightful people who lived in and around Robert Hugh's life and still do, that of course is his family.
63;Not one bit from cover to cover reflects an ounce of his life, the truth and a his personal testimony.
64;This film came out in 1989, funny because it looks modern.
65;Drugstore Cowboy is probably the most surreal of them all, with visuals of pills and needles flying in front of your face.
66;It also showcases Matt Dillon's best acting as a superstition.
67;But it's still one of the best movies I've ever seen.
68;I am always surprised at how many people have not heard of this film.
69;Although released back in 1989, this is definitely one of Van Sant's best films.
70;Some of the pranks they pull on the detective they are eluding are also pretty humorous.
71;the movie definitely captures the 70's era well with its acting, dialogue and wardrobe.
72;this movie is a creative little exploration into the day to day routine and psyche of the junkie, so if you can't handle the portrayal of this reality, then this is another movie that isn't for you.
73;Interestingly, William Burroughs plays a short role as a junkie priest, adding some penetrating social commentary towards the end.
74;Matt Dillon is really good in this movie.
75;The old junkie priest is great and kind of creepy.
76;leaves the viewer to reach their own moral of the story.
77;Would recommend for mayor viewers.
78;This is a must see for people who grew up in the late 60's and 70's drug culture.
79;set in Portland during the early 70s"
80;"Excellent quips such as Dillon's character referring to a young junky as a ""TV Baby"" make for a meaningful and scintillating script."
81;It's also a humorous movie with certain scenes retaining an understated comic appeal.
82;While the sets give a fantastic portrait of 1970s west coast junkie life.
83;the always intriguing late William Burroughs makes an appearance in the last quarter of the picture as Father Murphy, a well known old school addict who also happens to be a man of the cloth.
84;drugstore Cowboy is simply brilliant all the way around and stands as an example of what American film making can achieve if the giant studios are kept from meddling in the artistic process.
85;matt Dillon, impressively for the first time I have ever seen, acts really well and does something great, displaying a character (Bob) who knows how to deceive the police with his tricks, attended also by his beautiful lover (Dianne, played by pretty Kelly Lynch) and two others (Rick and Nadine),who follow him throughout to get their portions, and [oftenly] getting killed by their gold.
86;"what the movie displays here as message is that, maybe, if you have freewill and belief in yourself, you might transcend your wounds and vices and get ""fixed"" in a ""real life"" ambit."
87;The film just gets better and better with time.
88;the fantastic acting and script is combined witha brilliant picture to present a film that is equal partsfunny and serious.
89;Van Sant does a great job of smoothlypresenting a story that is straightforward and thought provokingwithout being cloying or over.
90;The film's score is excellentas well.
91;Cast was fantastic and very realistic.
92;The actors really brought to life the essence of their characters.
93;It revealed the mindset of the times.
94;Great performances by the cast.
95;The commentary track by director Van Sant and actor Dillon is informative.
96;of documentary is superior to most.
97;this is a truly great film, and is one of my top ten favorites of all time.
98;The acting is superb, and the story is refreshingly unique.
99;This is a film EVERYONE should see in their life, and its importance is matched by very few films ever made.
100;It delivers its message without being graphic.
101;A brilliant piece of film.
102;making I encourage everyone to see.
103;Matt Dillon is unusually good.
104;The story is exciting and suspenseful with some surprisingly funny moments as well.
105;but something, something to releive the pressures of their everyday life.
106;The filming is good, the acting is good, the story is good.
107;One of my favorite new additions.
108;an seminal work framed in a beautiful, haunting city.
109;The commentary by Van Sant is spiced with behind.
110;For those familiar with Portland, OR .
111;The transfer is great and well worth the conversion from VHS.
112;An added bonus is the featurette that follows the production.
113;This is one of my all time favorite movies so I was thrilled when I found the book in a library about 8 yeas ago.
114;It's nice to see a filmmaker use the best parts rather that leave them out like so many book.
115;i also like that the book has a happy ending, Bob lives!
116;That makes you stick to your addiction, to your group.
117;But one thing is sure.
118;The documentary with Dillon and Gus Van Zant discussing how they made the film was fantastic.
119;Their is also a behind the scenes segment that show's the director setting up carious arty shots.
120;Matt Dillon and Kelly Lynch are great, as is James Lagross and Heather Graham.
121;William S. Burroughs is pretty cool as a defrocked priest.
122;One of my all time favorites.
123;Remarkable performances by a brilliant ensemble of actors, from Matt Dillon to Kelly Lynch, Heather Graham to William Burroughs.
124;They not only deliver a brilliant and original story, but make you care about each of these less.
125;This is the type of movie that not only is fascinating to watch, but makes an impact on you.
126;Hughes takes his gang of four on the road in pursuit of drugs.
127;Even to the point where Matt Dillon's own mom won't even let him into his house because she's afraid he'll steal something to pond for dope [The most powerful scene in the movie]This movie's acting is excellent, as well as the directing, and I would recommend this to anyone.
128;Dillon excels as the quick.
129;superbly played by Lynch, LeGros, and a young Heather Graham.
130;With stylish camerawork and black humor, Van Sant depicts the ravaging effects of drug abuse on this dysfunctional family, while Dillon's voiceover adds a twinge of sadness.
131;And who else but William S. Burroughs could make such a convincing dope.
132;First off, let me say that Drugstore Cowboy is a great film, one of my favorites.
133;Other times, it looks really nice.
134;The sound is a 2.0 digital mix.
135;Nothing great, but a good mix.
136;Everything sounds clean and it has very good detail and level.
137;The documentary is an interesting making of look at the film and is a nice extra.
138;The commentary track features both Matt Dillon and Gus Van Sant and is fairly interesting.
139;I recommend that you spend your money on something like Trainspotting instead.
140;"Same drug culture, more originality 
141;Matt Dillon establishes himself as Hollywood's A. list Bad Boy and all around brilliant yet unassuming actor.
142;The entire cast shines through the scenes of adolescent depravity as we become more and more invested in their misguided lives.
143;Totally holds up and is as entertaining as ever.
144;fated alcoholic pair in """"The Days of Wine and Roses"""", Bob and Diane are destined to part ways, the drugs that brought them together eventually dooming their marriage."""
145;Kelly lynch is a great actress, and I can't wait to have this movie!
146;If you're smart you'll get it too!
147;gov and so on ,you guys rule!simple and polite .
148;loved this movie with a fire.
149;Im a huge fan of Matt Dillon's work and he gives probably the best performance of his career and he hasnt topped it yet.
150;he plays a druggy and he has a girlfriend played wonderfully by Kelly Lynch and he has two friends, James LeGros and Heather Graham and he also has a cop on his ass played nicely by James Remar.
151;It is raw giving an in depth view of those who chose to walk on the wild side of main lining drugs.
152;Matt Dillon and co stars do a fantastic job.
153;"This Indie exceeds all expectations and genuinely takes the viewer on a ""trip."""
154;Matt Dillon is perfect as the team.
155;leader, Kelly Lynch is always seductive, and it was fun to see Heather Graham in her first film role.
156;"She plays good ""dead"" by the way."
157;It is a sheer delight to see William S. Burroughs in this excellently directed drug.
