id;spiegazione
1;This is by far my favorite musical.
2;This is truly a great film.
3;No wonder it won best picture at the 1961 academy awards.
4;Marias brother is killed, and so is Tonys friend.
5;There are some great songs such as Tonight, Cool, I Feel Pretty, and America which only adds to the films greatness.
6;Rita Moreno as Anita, is an excellent dancer.
7;The voice overs are very well kept secret, so you think the characters are actually singing their own songs.
8;It is about love and predjudice.
9;Truly a movie for those of a mature audience.
10;I have found that when I was a youngster, I hated the film, but now I love it.
11;Anyways, Natalie Wood is great, along with the rest of the wondeful cast.
12;Natalie Wood is astounding,and the music is beyond compare!
13;I am a music instructor and I show this film to my music appreciation classes as a prime example of the American musical theater for several reasons:1.
14;Bernstein's score was daring and fresh.2.
15;The choreography is also unique.
16;It fulfills a specific purpose of integrating movement with the music and creating energy.3.
17;I also show my classes a stage version to compare it to.
18;an innovation in the late '50s, and a social message for today.
19;the story itself is great and the acting superb, but what really makes this movie worthwhile are the snappy songs and phenomenally choreographed dance numbers.
20;the performances are absolutely outstanding.
21;richard Beymer's Tony was great, Natalie Wood's Maria was extraordinary, particularly near the end, and George Chakiris's Bernardo was cool, calm, and collected (but also despicable at times).
22;The real standout, however, was Rita Moreno's Anita, energetic and jazzy throughout the whole film.
23;The best musical I have ever seen, no questions asked.
24;Choreography and music are great .
25;A few particular scenes absolutely stood out and glowed, owing their magic to the actors' chemistry.
26;Richard Beymer and Natalie Wood do a great job.
27;First time the 10 yr/old saw it and she was impressed and enjoyed.
28;It is my favourite cinematic production of Shakepeare's Romeo and Juliet.
29;The dancing and the music is so great.
30;West Side Story is beloved musical but I could never get in to this classic.
31;Natalie Wood is the bright point in this film, even though she didn't actually sing the songs, her performance is riveting, she was a special actress back then.
32;A movie is a great movie if I want to see it year after year.
33;I know they have revivals of West Side Story and other classics on Broadway.
34;This product is exactly what I was looking for, and I found it here much cheaper than anywhere else.
35;There's definitely a connection between this story and the history of Jesus dying for the world.
36;It's beautiful and as cheesy and old as this movie is, it's still a classic.
37;I'm 22 and I'm suggesting everyone see this movie (yes you can make fun of the cheesiness).
38;West Side Story is the film that set hearts a flutter and mouths a talking in both a positive and negative way.
39;When the movie was released people were amazed by the vivid colors and striking direction of the film the low camera angles on the dance scenes is just amazing allowing an open freedom to the choreography!
40;With this film she shows more range and vitality than any actress that year.
41;And the film was awarded the most Oscars for any movie musical ever!
42;It is fitting that one of the most stunnigly beautiful films ever made is about something that everyone should fear hate.
43;It is just Romeo and Juliet set to some of the best songs and some of the most amazing direction for a musical ever.
44;This is one of my favorite all time musicals.
45;Personally, I saw it about 20 years ago and was stunned that it had won so many Oscars.
46;I could see that it had good music, but that was the only thing it had.
47;Let's face it: the Musical is a genre that the recent generations don't seem to enjoy very much, with some possible exceptions, like the more recent Films with songs and dances like Chicago , Moulin Rouge or the Disney Films.
48;however, this movie West Side Story , will delight everybody.
49;West Side Story is one of the best musicals around, a lot of people consider this movie the best of the genre, and there are a lot of reasons why this movie is considered a classic.
50;the songs are great, the choreography is stunning, the actors / dancers are fantastic, the cinematography is flawless, the direction is almost perfect, overall this movie is very good.
51;West Side Story is an old but all time movie which got 10 well deserved Oscars.
52;The music, by Leonard Bernstein, is great.
53;It is sometimes vibrating and vital, others romantic, but always powerful.
54;The choreography is quite distinctive, full of energy and it's daring and agresive.
55;West Side Story is more a modern opera rather than a film with some songs and dances.
56;This movie is guaranteed to put a smile on your face (because you're either loving the music, studying the imagery and visual metaphors, or laughing at the cheesey gang members frolicking around each other in very tight pants).
57;If you never saw West Side Story, the most brilliant musical in the history of cinema, it is a true epic indeed.
58;The characters are memorable and the music is sensationally stunning, especially Tonight .
59;One of the best musical of all time, and I'm glad to report that fixed BD .
60;Both picture and sound are great!
61;There are some great tunes here
62;But any movie should entertain, and to me, this one is deficient.
63;Everyone must love this musical.
64;All of the players do a superb job of acting and the choreography is A.1.
65;natalie Wood was one super actress!
66;I bought this for my Daughter.
67;A movie that she would have never seen, but now she tells everyone that she has it.
68;This is one of the greatest movies ever made in the U. s.
69;It has a love story.
70;A study in the dynamics between two cultures.
71;Loved itGreat racial movie a true gem.
72;Played great on my TV.
73;A classic and wonderful film for all time.
74;We shared it with a generation that had never seen it.
75;Bought it to view with our granddaughter whose ballet group performed a 10 minute summary.
76;She wanted to see the whole story.
77;I for one loved the play and movie.
78;Its a piece of movie historyThe movie is fantastic, the music unforgettable.
79;I got this for my 9 year old daughter after seeing a touring production and it really enhanced her appreciation for the show.
80;I have always loved this movie and wanted to see it again.
81;Found it here on Amazon and watched it with my 12 year old daughter and she loved it as well.
82;It's a musical version of Romeo and Juliet, with New York Gangs.
83;They both liked it a lot.
84;The movie won 10 Oscars and you'll recognize most of the songs, as they are iconic (Tonight, Maria, I Feel Pretty).
85;The songs and dances such as America and the Act cool song were really good because it stuck in peoples heads However it can't really be called a Romeo and Juliet movie because if it was it would require both star crossed lovers to die in the film which did not happen.
86;Perhaps the greatest musical is honored respectfully in a boxed set.
87;And Amazon offered it at an irresistible price.
88;It opens a door into the incredible power of theater's ability to recreate its traditional stories for every generation.
89;A great movie of a great idea.
90;When finished with this chore I'll have a great vinyl collection for sale and still have all my favorities.
91;A love story with a timeless and universal appeal.
92;A pulsating energy from beginning to end.
93;A fantastic libretto and Leonard Bernstein's outstanding score, with performances to match.
94;wEST SIDE STORY also features some fine acting performances, although curiously not from the leads.
95;what really energates WEST SIDE STORY is the brilliant choreography of Jerome Robbins.
96;Much more than a Musical, this masterpiece satisfies all the senses and it remains unsurpassed in its achievement.
97;wonderful music, revolutionary dancing, and powerful story!
98;Sondheim and Burnstein are two great masters!
99;I am a sucker for musicals and this one with the cinamatography is my favorite.
100;ish, it is a deep rich story of a broken system and the lives of just hurting scared people with their reactions to society.
101;West Side Story is a true broadway classic.
102;The film is directed by Robert Wise and it features memorable songs such as: Tonight , Somewhere , and America .
103;The film also won an Oscar for 'Best Picture' in 1961.
104;I bought this for a gift for a friend who is a West Side Story fan, I am sure she will get a great deal of pleasure out of it.
105;I loved every part of this movie and I am only 14 years old.
106;The best parts are the brilliant songs I love all of them and the ending because I have seen it 5 times and I cried at every one.
107;Let me just say that all the actors especally Richard Beymer, George Chirikas, Rita Merano, and Natalie Wood do an excellent job and this will be my favorite movie for all time.
108;It's a really really great combo.
109;Very good movie
110;My daughter really loves it and wanted to see it as we're going to a live performance at the end of the month.
111;Deserved to win best picture.
112;This musical was very moving.
113;winning play, WEST SIDE STORY (Best Scenic Design and Choreography.
114;set in the summer of 1957, WEST SIDE STORY is an unusual, edgy jazz.
115;Thank you so much now I can watch it over and over very satisfied with the selection
116;Everytime I see West Side Story, I make myself beleive the ending is going to be so happy.
117;I vote for an extra scene in the special features that makes an alternative happy ending.
