id;spiegazione
1;Fairy tale for adults: I hear that a lot, that expression.
2;Pan's Labyrinth comes to mind.
3;(Ebert is a national treasure.)
4;Read into it what you will, if you feel the desire to do so.
5;I myself have mostly just enjoyed the imagery and I think the film is an unabashed celebration of film as primarily a visual medium.
6;I can't recommend this film enough, it's a real stunner.
7;If you are a fan of Terry Gilliam's Brazil then you'll really admire this film.
8;ive played the game in 1997 n playstation , now i watched the movie , amazing story line , great atmospher , wonder if they will remake it , itll be good hit for bluckbuster , .
9;City of Lost children is an original, zany, beautiful masterwork that captured my imagination with every frame.
10;Even in its darkness is remains uplifting and extremely funny at moments.
11;out gutsy to make it, and I am grateful.
12;The music in this video is amazing, not to mention the story, I like it for the fantasy theory as well as the tripyness of the plot.
13;The charactors played their parts well, and I will watch it again and again.
14;When you watch it the first time you will watch it once again, and again.
15;The music is simply the best.
16;The set design and the effects are wonderful.
17;But I kept watching, and I was drawn into the story.
18;The adventure by itself is fascinating, and the characters live on in your mind long after the credits roll.
19;The entire movie is reminiscent of a dream itself
20;paul Gaultier add to the overall lush style.
21;See also Delicatessen, by the same director.
22;The City of Lost Children gets two platinum stars and also moves up to one of my top ten favorite films of all time.
23;This is the style that due to a connection of unrelated events something extraordinary happens.
24;Let me give you an example from this film: There is a scene where the girl and One (Ron Pearlman.
25;imagine this times ten, and you have this film.
26;keep in mind this is a French film with English subtitles, so you are not only getting the true voice of the film, but seeing the darkness of the cinematography without any American input.
27;This really shows the purpose behind making this film, it really takes you to a new place so dark and dreamlike that you the viewer actually feel like you are in the picture itself.
28;City of Lost Children is a great movie.
29;It is a great movie you will watch time and time again.
30;Ron Perlman plays a great roll in this film.
31;This is one of my ultimate favourite movies.
32;The visual effects are simply stunning and the expressions and faces of the characters are incredible (Daniel Emilfork makes Rowan Atchison look like a slacker)!
33;pierre Jeunet's eerie cinematic genius.
34;A pact is formed, and the strongman and the children (particularly a girl named Miette) delve into the dream.
35;This is one of my favourite films of all time.
36;The cinematography is unique, I find it odd and slightly out of focus how a previous reviewer mentioned, it had a look similar to The Matrix, that's like comparing poop with hand cream.
37;The film isn't bounded by CGI at all, and the story line is nicely thought.
38;out and ambitious with marvelous acting.
39;great film, so watch it!
40;Nice to know that Terry Gilliam is a fan and supporter of directors Caro and Jeunet because one thinks immediately of his masterpiece, Brazil when watching this visual phantasmagoria.
41;top visual inventiveness where everything familiar is suddenly unfamiliar.
42;There is also an overpowering sense of place, the directors have created a world and we are consumed by it.
43;Lost Children is every bit as dark as Brazil, but there's a sweetness also, mostly emanating from the friendship between One, Ron Perlman, and Miette, Judith Vittet.
44;Perlman is perfect, able to communicate more with a nod of his head than most actors can with a well crafted speech.
45;Miette is an ideal foil for him and Ms. Vittet brings extraordinary assurance to the part.
46;In a film of bizarre, often hilarious excess, their relationship is treated with quiet delicacy, providing a welcome ray of hope.
47;according to the commentary, Daniel Emilfork, Krank, was no pleasure on the set, but his performance is brilliant.
48;The further into this dream you dig, the odder it gets.
49;This is a lovingly crafted film, one could watch it over and over and still see things for the first time.
50;the City of Lost Children is as foreign, fascinating, and vividly real an atmosphere as can ever be found .
51;I had seen this movie a couple of years ago and I have always wanted to see it since.
52;I bought it finally and I'd have to say that I liked it alot more the first time, and it is not a movie I can watch over and overThis movie is very dark, and there are alot of subtle funny parts to it.
53;The cinematography is beautiful, and the children in the movie are superb actors.
54;I suggest this movie if you don't mind subtitles and you have an open mind and a good sense of humor.
55;If you like this movie you should also see Delicatessen.
56;all I can say is this movie is messed up.
57;looking woman, and a brain encased in a box filled with liquid and a megaphone so it can speak).
58;For anyone that appreciates art and cinematography this is a must see.
59;The brilliant team of Jeunet Caro, creative genuises behind Delicatessen , have developed the masterpiece of dark fantasy 'City of Lost Children'.
60;This film, a mixture of stunning special effects and provacative cinematography is no doubt a creation well before its time, (the cinematography, set and character designs are shadowed in more recent American productions such as 'Dark City').
61;Doomed to a place in the Cult Classics section in any video store, this work combines haunting visual effects with steady dramatic acting.
62;Placed in an elaborately designed world, and composed to a stirring score by Angelo Badalamenti, this film will no doubt capture the passion of all movie.
63;This is a beautiful film, a surreal fairy tale, with a quite interesting metaphorical story.
64;The cinematography is brilliant, as is the music and acting.
65;What is most fascinating is the writing.
66;It takes a simple story and with subtle clues and symbols, tells another story.
