1;"If you want to see Morgan Freeman in a good role, see ""Dreamcatcher""."
2;That is an epic film.
3;The story is absolutely phenomenal, and the ending is one of the best I have ever seen.
4;It is worth viewing more than once
5;The Shawshank Redemption is often hailed as one of the best movies of all time.
6;While I haven't watched all movies of all time, I can honestly say it is one of the best I've ever watched.
7;a great cast of characters bring a great story to life.
8;This movie is so good.
9;I highly recommend it for everybody's classic collection.
10;It is a great story and the acting is top notch.
11;Awesome Price , Breath taking steelbook , Just go for it without hesitation it is fantastic .
12;One of the best films I've ever seen.
13;I so enjoyed this movie that I obtained the original novel and found that while there are some changes to the story they are relatively minor and do not detract from the theme of the story.
14;In my review I will compare the book to the film.1.
15;In the book Andy's poster at the time of his departure is one of Linda Ronstadt.
16;In the movie Red is black being portrayed by Morgan Freeman, and the character Red indicates that he is Irish.
17;Both these acts occur in the move.
18;There is a reason that it is ranked so high in IMDB's ranking chart.
19;just a bit of trivia for Stephen King fans.
20;This movie is an instant classic, an amazing story with flawless performances by Tim Robbins and Morgan Freeman.
21;One review below said they laughed through the whole movie.
22;If you prefer a thoughtful, well.
23;written story, this movie is for you.
24;I have watch this movie at least ten times and it's always fantastic.
25;Besides being an awesome, feel good movie the acting is superb!
26;I have so much more respect in Tim Robbins and Morgan Freeman after this movie.
27;Perfect scores are just that: perfection.
28;I feel that this movie is indeed perfect.
29;Deep characters, an excellent storyline, believable situations, you name it.
30;the movie draws you in and holds you there.
31;elusive place of causing you to forget that you're in the real world.
32;set aside plenty of time to watch this masterpiece so you can enjoy it uninterrupted and prepare to stand in awe of filmmaking as an art.
33;The drama and role play of each character added to a fantastic conclusion is a must see for all to witness.
34;I loved it on blu ray.
35;This movie doesn't need a behind the scenes epilogue, you'll be able to get the clear and beautiful message that was intended just from watching the movie.
36;This movie tugs at your very soul .
37;the stark prison setting only dramatizes the real message of the movie: faith, friendship, and to decide whether to 'get busy living or get busy dying'.
38;Each character was fully developed and realistic.
39;It gives the viewer a good glimpse at what prison life might be like for inmates.
40;Morgan Freedman, especially as a narrator, was fantastic.
41;I recommend this movie to anyone looking for a movie with a good plot that keeps the viewer tied to the screen till the final scene(which was directed perfectly, by the way).
42;This movie really delivers in every catagory.
43;The plot and script are both great, adapted by a story from Stephen King.
44;The characters are all well portrayed, and after watching the movie we feel like we have gotten to know them.
45;Simply one of the best movies I have ever seen.
46;I can watch this movie a hundred times and still marvel at Tim Robbins character.
47;His portrayal of a man who would not loose his humanity or his hope in light of the travesties of prison life is legendary.
48;Morgan Freeman deserved an Oscar for his work in the film as well.
49;This movie is truely a work of art.
50;It's one of my favorite movies, the all.
51;time 'guy movie' (but all genders should love it), a show of friendship, loyalty, love of freedom and, above all, love of life in freedom.
52;cover style, the disk attached to the inner side of the back cover.
53;If you open the book, carefully, you will find glossy, beautifully illustrated pages dedicated to the many great actors that played in Shawshank, to Stephen King, of course, the director, the writer.
54;It also doesn't open very well so, like I said, open it carefully.
55;The other two extras feature Stephen King, the script writer, the director, the actors, the town where the movie was shot, the 'Shawshank Prison' building (a former real prison in real life), even former 'true' prisoners, talking about how it really was.
56;an alternative sound track with director's commentary is also available.
57;My favorite movie of all time.
58;Watch and you will see why.
59;The acting was just phenomenal.
60;I've watched this film umpteen times now and never tire of it's wonderful composition.
61;"Everything about it is just enchanting
I:8414;62;it's a film that truely moves you and offers amongst the most compelling viewing I've ever experienced.
I:8414;63;Shawshank Redemption belongs to an endangered species, the """"real movies"""" family."""
64;Characters as opposed to types (like the stone.
65;maker, always successful, and who, in the process, ends up with a sexy girl stuck to his prominent pectorals).
66;It satiates the hungry mind, and it's a balsam for the soul!
67;Well, months later I was talking to a friend and he mentioned how amazing it was.
68;I rate it as the best movie I have ever seen.
69;I recommend it to everyone I come across and to this day not one person has said they were disappointed with it.
70;I think I've seen this movie on the order of 20 times and each scene still fills me with excitement and emotion.
71;This, for me, is almost a perfect movie.
72;I'm a pretty picky movie.
73;It's a prison movie, yet it's more about freedom than anything.
74;freedom of both mind and body.
75;I'd like to think they were singing about something so beautiful it can't expressed in words, and it makes your heart ache because of it.
76;And everytime I see this movie it makes be cry a bit, laugh a bit, and most of all be thankful for my everyday freedom.
77;This is a great movie about friendship and overcoming adversity.
78;Very heart warming and inspirational.
79;I would definitely recommend it if you haven't seen it.
80;This movie is one of the classics already.
81;Tim Robbins gives such a gentle performance and Morgan Freeman is just flawless.
82;Let me begin by saying I believe this to be the greatest movie ever made in the history or movie making.
83;I've read the book and this movie stays very true to it.
84;And I plan to watch it even more.
85;Throughout his explanation, we see his words transformed into scenes depicting his time prior to the murder and what he says actually happened.
86;"He learns that Red is the ""go to"" for smuggling in such items, so he introduces himself."
87;He and Red quickly form a friendship and so sets the stage for the rest of the movie.
88;During this time Tommy learns of Andy's past and reveals something he's learned during his stay's at various prisons in his lifetime.
89;It is, in my opinion, the greatest ending ever!
90;The best thing about the movie is not only does it have the perfect ending, but it actually explains how the ending is accomplished.
91;So, if you get the chance to read the book, you should definitely do so!
92;An incredible, compelling story with superb acting.
93;Stephen King's story ( Rita Hayworth and the Shawshank Redemption ) is good .
94;This is the most devastatingly beautiful picture I have ever seen I just watched it for the first time and was compelled to see how and if others were as affected as I was.
