id;spiegazione
1;First time seeing Marilyn and Jane Russell (together!)
2;It is representative of the period!
3;Spectacular song/dance scenes including the famous 'Diamonds are a Girl's Best Friend'.
4;good movie, get it used.
5;Absolutely hilarious, with a good bit of romance, and some very catchy songs.
6;MArylin was an underrated actress, everyone knows about her bnatural assets, but she was a terrific actress that had IT.
7;She was a star crossed person, who lived life to the fullest.
8;These showgirls have one thing on their minds and that is to find love and money.
9;Lorelie (Monroe) uses her nave innocence and stunning looks to place men under her spell.
10;Dorothy ( Russell ) is up to the same the tricks but is more outspoken, she just loves to play the game.
11;When these two showgirls work together men do not stand a chanceLorelie and Dorothy set sail aboard an upscale cruise ship for France with the intention to find love, money, diamonds, or even better all three.
12;Malone has trouble of his own
13;in a short 92 minutes we are entertained by both comedy and music.
14;The soundtrack really adds to the movie as we hear classics like
15;This is a great example of the innocent and subtle comedy of the fifties, I give this movie 4 stars.
16;I loved Monroe and found her shtick phenomenally layered in most of her films, but this is one of her weaker moments.
17;She is completely upstaged by a much deeper and well rounded Russell, who makes so much out of a film that is about as dense as it comes.
18;The plot is predictable and clich d, and the script doesn't really add any depth to the proceedings, but in the end it is enjoyable fluff and it does hit the comedic marks rather well.
19;This one is certainly iconic (the name is more recognizable than the film itself), thanks in large part to the star turns by the two bodacious leads
20;If you are a Marilyn Monroe fan or not this is a great movie!
21;It's one of my all time favorites.
22;as long as they are rich, because her first love is the diamond in any form she can get her hands on it!
23;She works with her bestfriend Dorothy ( Jane Russell) as a top musical act and has sung and danced her way into the heart of a young millionaire.
24;monroe's classic Diamonds are a Girl's Bestfriend is a highlight of this movie in the Diamond Collection.
25;But my favorite is Russell's Anyone Here for Love.
26;This movie is a gem for anyone who loves the older musicals!
27;This is one of my favorite classics!
28;I can watch it over and over and I do!
29;This movie is fun, silly, lighthearted and well produced.
30;The actors did a fantastic job of portraying their characters in an interesting, unique fashion.
31;I enjoy this film because it brings a refreshing, joyous attitude to travel and reminds me to have fun in life.
32;Marilyn Monroe and Jane Russell look absolutely glamorous in this production, their costumes immaculately designed.
33;The writers also did a great job of making the movie funny, and not just for the year it was produced.
34;I am thirty years old and I completely understand the humor.
35;I found it to be somewhat universal.
36;I highly recommend this movie to anyone who likes musicals, and desires a short vacation from life and reality television.
37;A Great Singer and Dancer.
38;Wonderful Songs and Musical Numbers.
39;There are much better movies with the same people to be had.
40;pure color and very good songs and dances.
41;Thess two ladies are gone now , but they sure made good films.
42;Not a work of art, but alot of fun, Gentleman Prefer Blondes is one of those movies that is great to curl up with on a rainy day.
43;A comedy with lots of song and dance numbers that show off Marilyn Monroe Jane Russell to best effect, it is the story of two nightclub performers from Little Rock who set out to snag themselves millionaire husbands.
44;jinx, Loralei using her abundant charms to try and entice a rich industrialist to part with his diamonds, and Dorothy dueling with the private detective hired by Loralei's fiancee to keep an eye on her.
45;The usual mishaps ensue, and it all ends happy as would be expected, so don't expect a brain workout, but it is an enjoyable vehicle for the two stars, with lavish costuming and sets all in glorious 1950's colour
46;And of course, there's that classic Monroe moment .
47;the Diamonds are a Girl's Best Friend number, which shows Marilyn at her glamourous, iconically beautiful best.
48;But it's a LITTLE bit entertaining.
49;This is another of the videos of the early 20th century.
50;Some among us love the old classics.
51;You can see the color of her eyes as well as her lipstick glistening from the lights.
52;Diamonds Are A Girls Best Friend is 100 times clearer and the audio sounds as if it was recorded yesterday.
53;This movie is highly entertaining, with great musical numbers with the shining Marilyn Monroe and the great Jane Russel.
54;The opening is grand, with the two entering with shiny red gowns singing Two Little Girls from Littlerock .
55;Other extremely entertaining songs are the catchy Diamonds are a Girl's Best Friend and Is there Anyone here for Love?
56;Marilyn Monroe and Jane Russel are wonderful.
57;Jane Russel is beautiful and Marylin Monroe is hilarious as a girl who practically will do anything for diamonds.
58;It is a funny movie that you will enjoy.
59;I tend to go for films with weightier themes than this one, generally, but Gentlemen Prefer Blondes is so frothy, lovely, fun, and lively that it's impossible not to enjoy.
60;Rarely has an actress lit up the screen so completely
61;marilyn is just so right on, so cuddly and cute, curvaceously sexy yet sweet, evilly money.
62;She presents herself here as the alpha woman.
63;This film is literally the only time I've ever looked at extras and thought how wonderful it would have been to just share the set with the star for a day.
64;Gentlemen Prefer Blondes is the dictionary definition of lightweight Hollywood musical, in which the leading ladies and their verve carries the day all by themselves.
65;Just an amazing, funny, witty, and musical movie.
66;The Women: Two beautiful showgirls on a cruise to France.
67;They are exact opposites in personality, goals, and, most importantly, hair color.
68;One's on the hunt for a rich husband, the other is in search of true love.
69;the Men: One's filthy rich and pretty much his father's puppet.
70;The other is a detective hired by above mentioned rich father to find dirt on the showgirl his son is so determined to marry.
71;the Story: Romance is in the air, a whole Olympic team is on board, and two beauties are on the prowl.
72;It tingles my toes and tickles my nose and makes me giddy with delight everytime.
73;Lorelei Lee is just about the smartest girl I ever met.
74;And her friend Dorothy is nice too.
