id;spiegazione
1;forbidden Planet is a movie I saw with my fother when I was a kid.
2;i rate this seller excellent.
3;Forbidden Planet still excites me, even though I saw it as new in the 1950s.
4;although Robbie is a loveible character with one of the great lines in Sci.
5;the film is a big influence on Star Wars: George Lucas watched it constantly when writing the script and Star Trek, too.
6;Thank you for the happy memories of the best sci.
7;Most of the movie actually makes sense!
8;it was interesting to see how many of the cast/crew are still living.
9;Special effects are stunning for the time.
10;Sound and music was absolutely incredible.
11;It's interesting to look back at the early science fiction writers (mostly scientist) and see what they envisioned for the future.
12;Equally impressive is the conceptualization by Hollywood.
13;In an age where giant radioactive monsters attacked, and stalwart scientist/heroes battled alien menaces, Forbidden Planet stands proud as an A picture: A handsomely.
14;mounted interstellar adventure filled with intelligence, wit and wonder.
15;now's it's the 50th anniversary of this landmark MGM masterpiece, and sci.
16;fi fans (and movie lovers in general) are being rewarded with this deluxe 2.
17;Exploring the Far Reaches of Forbidden Planet is a great documentary, in which we are fortunate to see many surviving cast members.
18;You'll learn how the id monster was created, and see Bebe Barron discuss the film's electronic tonalities.
19;There's also a fun featurette on the creation and cultural impact of Robby the Robot.
20;Most impressive is the inclusion of the 1957 follow.
21;up film THE INVISIBLE BOY, featuring much of the Forbidden Plaent creative team and, of course, Robby the Robot.
22;But I encourage even those who aren't familiar with Forbidden Planet to add this to your collection.
23;It's a deluxe presentation of an acknowledged classic, one you're sure to enjoy for years to come.
24;It's a product worth the money and I had bought the forbidden planet disc but saw the additional disc and hadn't seen the other movies in a long time.
25;A masterpiece movie that has been greatly underrated and was/remain a strong inspiration for SF movies like Star Trek .
26;When I saw this film on cinema I wasnt at legal age.
27;fan and manage to get me in.
28;it was the scariest movie I ever seen at that time, but I loved it.
29;today its fun to relive that moment from the past.
30;thanks for putting it on Blu.
31;dr. Morbius had the perfect planet of pleasure all to himself with his gorgeous daughter until his subconcious came to life in monster form and almost broke through his barracaded ultra modern interior designed Jetson's style house.
32;the green sky of the pleasure planet matched the avacado green walls, and the rust red soil matched the carpet of his home.
