id;spiegazione
1;If you like suspense and excellent plot this is the movie for you.
2;The acting is also very good especially Haley Joel Osmet.
3;there are scenes in this film that are unforgettable and will haunt you long after you have watched it.
4;I admit I got scared on many parts of the movie.
5;And I even saw The Ring at midnight and it didn't scared as much as The Sixth Sense, and I have even seen this one on the afternoon !!!
6;It has unbelivable performances from Bruce Willis and specially from Haley Joel Osment.
7;If you really like to get a terrific scream and feel butterflies on your stomach, than this is the perfect movie for those who love thriller and suspense and a little bit of terror.
8;M. Night Shymalan's 'The Sixth Sense' is one of his two best movies.
9;The skill by which the development and resolution of this bizarre and chilling classic make it a modern landmark.
10;Malcolm Crow (Bruce Willis) celebrates with his wife a recent award achieved helping counsel disturbed children.
11;For the rest of the movie he has to make it all up with a new client, Cole (Haley Joel Osment) and balance his desire to make his wife his main priority.
12;The causality of another dimension presented is disturbing, yet fascinating.
13;the tension of the story is counterbalanced with a heart that makes more than one plot accessible and enthralling.
14;The performances are superb with arguably Willis' best ever.
15;Osment, for his part, plays a prodigy as a prodigy in what has to be one of the best (if not the best) childhood performances on film.
16;The supporting cast is remarkable as well.
17;(Psychology is rendered at least overrated.)
18;Shymalan is effective like few directors are with a film that is edited for every second to wrap around the other expertly.
19;And all along you think that Bruce Willis is alive!
20;For those of you who went ape over this movie , please watch stir of echoes instead!Even though it was overlooked by this movie!The Sixth Sense has a great cast just very short on plot!
21;I'll gladly recognise that the little kid is way above the normal go here, say this 2.
22;It was nice of the Academy to nominate him, will probably make him feel confident to keep acting, but his performance was really a M. Knight.
23;Any Oscar for this movie would have to go for the screenplay, as it was one of the most clever of the year, but when it is in competition with American Beauty, it gets lost in the shadows.
24;So get over it, enjoy this extremely intelligent piece of writing and direction with solid enough acting to carry it off, even from the somewhat stilted Toni Colette.
25;It is the best movie I ever seen in many years, specially by the end of the film, which is very intriguing and amazing.
26;When I left the theater, my first thought was that I wanted to see this film at least one more time to realize how well.
27;A wonderful film with great actors too.
28;This movie will make you feel fear, shocked, love and most of all think about the other dimension of this world.
29;Although is a thriller movie is Good though.
30;It has good acting and decent effects.
31;Perhaps the best part of the movie is the way it finishes.
32;Much has already been said about this film, so I will keep my comments brief.
33;It was the first film to surprise me in a long time (great twist ending, my god!)
34;Instead, I'll talk about this filmmaker's first movie.
35;I taught movie classes, this is a film I chose, and I saw it about a dozen times, fully aware of the ending.
36;The star is Haley Joel Osment!
37;The acting was flawless and the scenery most certainly created a mood.
38;Shyamalan is a masterful writer, director and producer.
39;One of these days I'm going to watch a Shyamalan movie in the right frame of mind.)
40;I thought about this film for days after seeing it.
41;Shyamalan is a filmmaker of bold originality surviving in a commercialized medium.
42;That's a good thing, no matter what your opinion of each individual film is.
43;It seems that my gift is a lot more icky.
44;It's damn good and Bruce Willis didn't have to kill anybody.
45;Director Shyamalan shows that he knows how to startle an audience and create a creepy atmosphere, and the script and actors are first.
46;awarded Osment turns in a touching, brilliant performance as the terrified young boy, a performance of such depth that is rare for an actor of his age.
47;Willis's acting is wonderful too, and it's great to see him in a subdued role like this.
48;But at the start of the next episode he manages to jump out and escape.
49;the movie is good while you watch it, and if you can disengage your brain at the end you can ignore the inconsistency.
50;This movie was very well written and directed.
51;It is one of thoes movies that really gets you mind all boggled up.
52;This was without a shadow of a doubt the best film of 1999!
53;This movie has everything to make an excellent film.
54;a wonderful story, great actors, suspense, surprises!
55;Enjoyed this thriler alot since it is far above the usual thriller.
56;Effectively errie,top mark's to the kid.
57;office and certainly though not brilliant deserves the wide.
58;wise and less than creative.
59;endeavour's to rip the paying public.
60;Bravo, an intelligent thriller they got right!
61;This movie is so great!
62;Anyone who hasn't seen it, like me as of yesterday, don't hesitate, you'll love it.
63;The ending is very unpredictable and suspensful!
64;I don't care for Bruce Willis, but man, I love him in this movie!
65;It is the kind of movie I could only watch once because once you know how it ends it's not as much fun any longer, but other than that, this movie is so wonderful, see it!
66;The Sixth Sense by M Night Shyamalan is by far his masterpiece, too bad all the films that followed were less than impressive.
67;This is also Bruce Willis's finest performance, he is flawless from start to finish.
68;Toni Collette is such a chameleon, she can transform herself into any character and her physical appearance changes in every film as well.
69;I love the twist ending and the writing is brilliant, I highly recommend this ghostly horror, enjoy!
70;Got this for my husband and he loved it.
71;He is very excited to see movies on blu.
72;The story actually is quite simple and I was expecting something a little more intricate.
73;The acting is well done throughout.
74;What can be said about this film thats hasn't allready been pointed out, well I have something to say that most haven't said, and that is that this film is more touching than suspensful, well in my opinion.
75;it's a good film to watch for those who are doubtful about the afterlife, who knows this might change your mind, and quite a sad movie this is, especially if you have lost someone that you really love, it will definately touch you.
76;There are many great things about this movie, but you know what just get it, don't just watch it, it's that powerful!
77;hi all i need to thanks all in six sense and i love brucewillis and he is a good act.
78;This is one of those movies that you have to see a second time.
79;The ending is a big surprise, and the acting is wonderful.
80;A must see if you enjoy mystery and suspense.
81;The Sixth Sense is a film that will send its viewers to an unknown and fascinating Journey to what humans fear most.
82;Needless to say the cast was astonishing, the Director who is also the writer was brilliant and the movie has perhaps the most unpredictable ending i for one have ever seen.
83;The Sixth Sense will leave you shocked, charmed, provoked and mesmorised.
84;The extra content has some scenes that the director had to cut, and he explains his reasons for cutting them.
85;Bruce Willis and Haley Joel OsmentThe Sixth Sense (Collector's Edition Series)perform one of the most beautiful stories ever written for the big screen.
86;It is so beautiful, the message is inspirational and reminds us that love never dies.
87;It will live for ever deep inside our hearts.
88;Haley Joel Osment is an excellent young actor, and Willis is in top form in this flick.
89;He handled an intelligent, sensitive role better than I ever thought possible, and Haley, well.
90;Because these actors were well.
91;James Newton Howard is also an excellent composer and the score of Sense is haunting and lilting without being jolting.
92;if you haven't seen it yet, please do.
93;This was, without a doubt, an amazing movie.
94;Osment is a real show stealer here, and his scenes with his mother are touching without being unrealistic.
95;This movie is inventive and scary and I defy anyone that says that you'd only want to watch it once.
96;The first time I saw the Sixth Sense, I was impressed.
97;The way the movie was arranged and acted out is so detailed, I have watched it several more times and each time I discover something I had never noticed before.
98;I enjoyed the deleted scenes because after you have seen the movie itself, it is refreshing and even entertaining to see what was left out and why.
99;I loved the movie and the story itself was fascinating.
100;I highly recommend this film and consider it one of Willis' best performances.
101;Instead of raving about how good this film is, I believe people should watch it and be their own judge of its worth.
102;It is simply a supernatural DRAMA that tells a story of a little boy, and what HE sees is scary to him.
103;Simply by 'he got shot .>
104;It's either you are a psychic, or you are amazingly simple.
105;If you are so smart, why aren't you making one of the biggest box.
106;haley is incredible as the horrified little boy who can't look over his shoulder without seeing something terrifying.
107;Bruce is just fine as the psychologist who wants to make up for a big mistake with an old patient he couldn't help (however he does do that manly surly puckered cheek look he's infamous for.
108;Other than that, she's incredibly real.
109;there is one other scene that sticks with me because I laughed and didn't know if it was supposed to be funny.
110;Bruce Willis is actually a man.
111;see this film, then see it again to see how seamlessly the makers avoided any inconsistencies.
112;This is a classic ghost story.
113;paced, and takes its time to develop the characters.
114;Bruce Willis does an excellent and sensitive job portraying the child psychologist.
115;The cinematography, the direction, are wonderful.
116;This is entertainment for the brain and I can only wonder why, with all the talent that's available, such movies are so rare.
117;The Sixth Sence is a great movie for those who like to be frightened.
