1;Better than I thought it would end up being.
2;love this movie and this version looks excellent on my television.
3;It's rare that I give a movie 5 stars, but if there were ever a film to deserve one, it's this one.
4;This film was up against What's Love Got to Do With It and won.
5;He was able to feel her music and understood that she was inextricably linked to the piano.
6;Personally, I thought Keitel was extremely masculine and sexy in this movie (and no, not because of the frontal nudity).
7;It was all rough and tumble, rugged male sensuality and I loved it.
8;I find it refreshing that this movie presented the characters as not being all good or all bad.
9;The movie as a whole is very profoundly crafted.
10;It creates a mood and stays on your mind much after the movie is over!
11;A must see for those interested in getting a lasting experience!
12;I highly recommend this movie.
13;This film greets us with that suggestion, as such, and guessing is one thing compared to another: not proof.
14;There is no right way to enjoy this film, only let it soak into you.
15;If you love this film you'll surely enjoy the way the songs melt into you from the skin up.
16;A neighbor offers to bring it up, in return for some lesons, and a love triangle develops.
17;this movie has a very original story line, good characters, and very good acting that bring up the best in the movie.
18;The soundtrack is terrific, and combines very well with this movie since this is Ada's voice and her only way to express herself, even if she is miosunderstood by the surrounding society.
19;This movie is especially worth watching for all music lovers out there!
20;Don't get me wrong, I loved it but it is Cinderella 100%
21;Interesting but not a favorite.
22;The acting was superb however~!
23;Anna was amazing in this piece of work.
24;This provocative and powerful story is like a fairytale for adults.
25;The characters despair and passion, and the extraordinary beauty captured by the camera all contribute to the haunting intimacy of this film.
26;It's by far my favorite movie.
27;HiNice and interesting drama , but the best part is Holly Hunter naked, long scene, a rare appearance for this actress.
28;she had a talent for accents even at that young age.
29;Great performances by all actors involved, and a dark, beautiful tale of forbidden love, raw passion, jealousy, wanting, contrasting cultures and personalities.
30;"The story is tender and sweet one moment, a psychological thriller the next
31;This was a great film.
32;One of the best movies I have seen yet.
33;Harvey Keitel does great with his intense character.
34;Over all I think it has a good story line and rather good character development.
35;This is a movie definatly for those of us that are a bit more artistic and passionate about it.
36;This movie was amazing and I would recommend this to anyone who would enjoy something that has drama, a bit of romance (in the sexual sense.
37;She gives it up because she now has a man?
38;Generally, I love moody, period pieces, but I disliked this film initially and disliked it again when I decided to give it a second try in 2007.
39;sympathetic character is Sam Neill's.
40;After a tough journey she arrives in a strange land, and the only thing that matters to her besides her daughter is her piano, which allows her to express her feelings.
41;But her woodheaded husband leaves it on the beach.
42;the actors, the direction, the music are simply outstanding, and if The Piano hadn't been released in the same year as Schindler's List, it certainly would have gained more Oscars.
43;just the end will have you discuss for ages .
44;I remember reading this extensive review for it lauding it as one of the most deeply moving and touching films of the 20th century.
45;It took me until early this year before I actually got around to seeing it, and I must say that after a slew of repeat viewings I can honestly understand why that review held this film on such a pedestal.
46;There are many actions and resulting consequences that seem out of place of character and even may be frustration (and most definitely startling) but when one takes the time to really break this film down there is so much explanation to be found within the subtleties in each frame that one is brought to a whole other understanding of the film.
47;Through her mind's voice she tells us that she has been offered in marriage to farmer Alisdair Stewart and so she travels with her young daughter Flora and her beloved piano by boat to meet him.
48;She soon finds herself being led to her new home, her piano being left behind on the beach.
49;That label gravely shortchanges what writer/director Jan Campion has accomplished with this cinematic masterpiece.
50;all of the four central characters are seeking a form of redemption or gratification for their lives.
51;Her jealousy gives way to foolishness, and her foolishness places her mother in harms way.
52;the performances by the entire cast are flawless and really elevate this beautiful film.
53;Both Holly Hunter and Anna Paquin earned those Oscar's, both giving riveting performances and crawling deep within the psyche of their characters.
54;Without saying but a few words Hunter is able to speak volumes, her voice being heard on every frame.
55;Harvey Keitel is amazing as George, restrained and tempered and believable as a lover, which is not something I was sure he could pull off.
56;Sam Neill, though, is the real male standout.
57;jan Campion must receive the bulk of the credit though, for her construction of this film is majestic to say the least.
58;She truly captures the heart of each character, weaving the audience into each frame and leaving us begging for more.
59;The cinematography is gripping and magnetic, each frame gently settling down on the images below"
60;There are few films this important, and truly few films this glorious.
61;Everything is top notch, from the delicate script to the effortless acting to the serene camera work.
