id;spiegazione
1;There is something about this type of humor I guess.
2;fans of this instant classic!
3;I find the comedy style in most Simon Pegg movies to be refreshing and somewhat subtle when compared to the in your face slapstick Hollywood comedic styles.
4;I tend to find Hot Fuzz funnier than this one, but this is still a funny movie.
5;This movie is one of my favorites.
6;This movie is the most fun you can have with flesh.
7;I loved this movie since the first time I've seen it.
8;I also enjoy all the other work with Nick Frost, SImon Pegg, and Edgar Wright collaborate on.
9;They work so well together and their ideas seem to mesh together so well.
10;There are also some emotional moments that harken back to the master of zombies himself
11;For me the result was the most fun I've had watching a movie in a long time.
12;Having seen a lot of things young Mr. Pegg has done on various television shows .
13;including the amazing SPACED, which everyone who enjoys this film should immediately seek out .
14;I was anxious to see him in something bigger.
15;special mention goes to the very cool Bill Nighy, playing Shaun's dad.
16;Nick Frost is disgustingly brilliant as Shaun's slob of a best maye.
17;Also, the numerous iconic film quotes peppered throughout the film is interesting enough, and hilarious to hear taken out of context.
18;this is a homage to all the zombie films you have ever seen and loved, as well as a milestone in both British filmaking (think Trainspotting) and new British Comedy.
19;Love this movie, glad I finally bought it on Blu.
20;Shaun of the Dead does everything a zombie movie needs to do, and it also manages to be an intelligent comedy that says something not only about the protagonist Shaun (Simon Pegg), but about the Britain around him as well.
21;He is, we have the impression, an observant, smart, young.
22;He does have redeeming qualities
23;The explanation (and it's very brief) is that it's a sickness infecting the locals.
24;the film has some truly hilarious scenes, espcially when they decide which LPs to throw at the zombies to try and decapitate them.
25;crushing implement
26;the extras are great to watch, espcially the Zomb.
27;this is definitely a film for any zombie freak
28;This is one of my personal favorites!
29;I had really high expectations of the movie from the second I heard about it, so it wasn't as good as I thought.
30;It is a very hard line to cross in today's cinema to make a film that part comedy and horror film.
31;this film wasn't made in America, it was made in Britain where the humor is actually intellectually funny.
32;While there were some in this film, I felt the majority of the humor was logic and intelligence based.
33;If you listen to the words, you will laugh at the jokes style of comedy instead of waiting to see who will fall over what first.
34;with its firm grasp on the comedy aspect, Shaun of the Dead delivers an exceptional grade for its creativity.
35;That was actually some of my favorite parts of this film.
36;stealer duo, Shaun and Ed.
37;what also made this film work on every level was the cast.
38;Director Edgar Wright has done a fantastic job of placing the right actors with the right characters.
39;They were each believable in their own part, and I loved every scene with Bill Nighy.
40;He was perfectly cased and you could just tell that he loved being in this film.
41;That is another great aspect of this film.
42;It was a fun film and you could tell that the cast was having fun with their roles and were comfortable in their environment.
43;So many times we watch these style of films and we see miscasting and uncontrolled actors doing anything to ensure that they stay at the top of people's minds.
44;All I could do was sit back and enjoy everyone and everything.
45;overall, if you love zombie films and you are a fan of The Office or any Hugh Grant film, than Shaun of the Dead will appeal to you.
46;I don't remember the last time I witnessed such a creative film.
47;I think not!SOTD is a very fine piece of work which works on so many levels.
48;This is revealed most brilliantly in the way the zombies blend in so well early on that Shaun, family and friends fail to notice anything has changed.
49;There is a decidedly very British strain of humour running throughout that should still travel well
50;I particularly liked the bit when Bill Nighy downplays his injury stating he had his inoculations when he holidayed on the 'isle of wight'.
51;this really is a unique piece of work and I for one hope it is a roaring success when it is released stateside.
52;I cant understand why this film is considered by some to be something special.
53;The film may have played better in England, but a good British movie works anywhere.
54;E. g., carefully watch the opening sequence and you'll see part of what I mean.
55;The funniest scene has to be when they're dealing with the zombied pub owner all to the beat of a Queen song.
56;notch British zombie comedy, the steelbook is incredibly sleek and looks great on a Blu.
57;I enjoyed this movie because it was funny and did not lag at all.
58;You will be entertained thoughout.
59;Saw Hot Fuzz first, which was also great.
60;This movie is a great comedy.
61;Great movie in the tradition of British comedies with smart, sharp writing and great acting.
62;It's simply a great action comedy.
63;It's a great cast, drawn to a delightful romp of a script.
64;Simon Pegg does a brilliant job of playing Shaun.
65;I LOVE this movie and the humor!
66;It was about time somebody made a zombie movie that was both scary and funny at the same time!
67;I just love this movie.
68;Simon Pegg is a genius.
69;It's one of those movies everyone must see.
70;I would definitely recommend this movie to friends and family even though it is older now.
71;for as much British humor that was supposed to be in the film, it really seemed like a contemporary American comedy for most of the start.
72;It's the same pop culture reference name dropping brand of humor that has developed over here in the last 10 or so years.
73;The drunk girl zombie in the garden is pure Dude Where's My Car.
74;while it's all very amusing it's more like a Oh yeah, that was clever laugh you'll get out of it.
75;The leads are ridiculously amusing.
76;I love the films style and cuts as well.
77;I have bought this movie and given it as a gift several times.
78;British humor and zombie movies, what more could a geek ask for?
79;Brilliantly written and wonderfully acted by a couple of guys who know what it takes: write what you know and write what you love.
