id;spiegazione
1;but i wanted to see this one cuase it looked good.
2;It's a good movie, it's not bad.
3;but i do like that fact that this movie is based on a true story or true events.
4;This film was inspired by a true story.
5;A man walks through the streets.
6;There is a gambling casino in town.
7;He recovers and returns home.
8;The casino operator owns the town.
9;Cris takes a big stick and returns to the casino to recover his special force medallion that was stolen from him.
10;Cris is arrested and represents himself at the trial.
11;[This plague of the country is seldom mentioned in Hollywood films.
12;Guess who wins?The original 1972 film had a raw and gritty story that was far, far better.
13;i went to see this movie and was very pleased with it.
14;i thought the rock did an excellent job.
15;i loved the rundown so i had to check this one out too.
16;but found it very entertaining.
17;that's really all that can be said about this.
18;"This was one of his earlier films and still a great film
19;Hollywood has a habit of taking and doing re.
20;This movie however, relying on The Rock's star power from his days in WWE did quite well.
21;i was impressed by this.
22;I like the Rock and he flexes his muscle in this film with as much charisma as ever.
23;This is a good one with enough raw violence to satisfy those who are becoming bored with the same old martial arts formulas.
24;He was one person who lived a life with even more adventure and blood and guts than is potrayed by the fictional characters of this film.
25;The supporting cast basically utters filler dialogue throughout the entire movie, and the main characters do their best to ignore them"
26;You see, both movies came out on my twenty.
27;"I loved this movie
28;I'd recommend it to anyone that's into exciting action movies complete w/ comedy,drama, and a dash of irony!
29;To this day, this is *still* the best movie I've seen the Rock star in.
30;I share the opinion that the Rock never should have left wrestling, but seeing a remake of an old 1973 classic titled 'Walking Tall' helps me see that the Rock is a decent movie star after all.
31;It's just a movie that's above average, with good, memorable action segments.
32;It is enjoyable though and while the story is based on a true story it still makes you scratch your head sometimes.
33;Dwayne Johnson Makes this remake worth seeing, I really enjoyed this sleeper.
34;Lots of action and he speaks Proper English.
35;gridiron Gang (Full screen)is pretty close.
36;That goes south so he joins the military.
37;He comes home to """"heal his mind"""" and everything has changed."""
38;His hometown has turned into a place for drugs and gambling so he has to clean it up.
39;walking tall is a great remake.
40;this is a great movie to watch and it will never get boring.
41;i actually enjoy it, full of lively characters in the good people and the villians you root for the good guys.
42;but it is pretty violent and it does have mild strong sexual content involving girls lap dance a pole , but thank goodness there's no nudity .
43;Johnny Knoxville is Great in this film,i'll never look at wood the same way again , you'll get the joke when you see the film.
44;I love this movie starring The Rock.
45;It has enough action to entertain any action junky.
46;As he stands over the jury he claims he is going to run for sheriff and clean up this town and that is why he is innocent of smashing private property and assaulting 6 people.
47;"At once he fires the entire police force and hires one friend
48;from here on it is ass kicking all over the place.
49;i give it three thumbs up.
50;First, I love Dwayne Johnson, second Johnny Knoxville is great in this movie too.
51;I'm not a fan of his Jack Ass movies, but this was great!
52;Some really good action in the film, plot was ok as well.
53;Kept my interest for the most part.
54;Walking Tall has the basis to become a classic movie.
55;It shows he has the potential to become a great leading actor.
56;In Walking Tall, The Rock walks tall and is a class act throughout.
57;It's noted that Johnny Knoxville did a great job playing his character.
58;In all, the movie was The Rock's best film by far.
59;This is a wonderful remake/tribute.
60;The Rock did an outstanding job in this role.
61;And I was actually surprised how close to the original story this movie followed.
62;God Bless You Buford and god bless you Rock for a great job!
63;Knoxville and The Rock are a good pair of longtime friends in a small rural Washington town overun by corruption.
64;Check this film out, a reasonably done film good for a thrill or two.
65;I love it!Funny move at some pointsI really loved the action in the movieAny thing with The Rock I'm in!
66;I actually really like but as I said, a totally new story.
67;Movie is great to watch over and over.
68;I enjoyed this new release.
69;It is definitely a movie.
70;I do believe """"The Rock"""" has that screen presence that carries a project."""
71;I don't see his acting winning a lot of awards, but I do see action fans backing this guy for the next ten years or so.
72;the Audio Commentary by The Rock was absolutely hilarious.
73;The Rock has a great sense of humor.
74;He, like The Rock, has a great screen presence and it should have been used more.
