id;spiegazione
1;we did not have huge expectations, but it was a really fun movie for the whole family.
2;"If you live in San Francisco, Cambridge, or Greenwich Village
3;symbolic of Film Noir from the 50's (Touch of Evil and The Trial), but more technically savvy.
4;It is a masterpiece in control, and a director's ability to create mood .
5;in the true spirit of independent cinema style, in display with all it glory (and gratuitousness).
6;it furthered the narrative to establish a man truly on the edge.
7;* While I did not feel personally for Cohen's character, I enjoyed being a voyeur and following his track to see where he would end up.
8;My goal was very narrative driven and I don't think the director's aim was for us to empathize with the character .
9;artsy crowd hooked on and to drive the narrative forward in a linear fashion.
10;* Sound Editing: The director's total skill and control on these two stylistic elements is what makes this film an imperfect masterpiece.
11;I so enjoyed the complimenting of the sound bridges to give the impending feeling of foreboding.
12;thoroughly enjoyable in the end.
13;I'd give it .5 if possible.
14;Consulting with his mentor, Sol Robeson (Mark Margolis), Max is informed that it might exist, but Sol also warns him that once he fixates on a specific number he will begin to see it everywhere.
15;my Comments:Two friends highly recommended this movie.
16;Yes, the idea that pretty much everything in the universe can be represented mathematically is cool.
17;Also cool is the idea that perhaps there is a single number that holds the key to unraveling all of the mysteries of the universe.
18;pi is probably the most original and thought.
19;it is an incredible viewing experience to say the least.
20;it has some of the most incredible camerawork and visual effects (without a hollywood budget at that) i've ever seen!
21;this movie will have you (at least ME) at the edge of your seat.
22;the mysterious and dark nature of the film is very intense and chilling.
23;the soundtrack is also worth a look because it goes perfectly with the tone of the film (dark techno mostly).
24;sean gullette is perfect as maximilian cohen.
25;this is one of my all time favorite independent films.
26;i really think this movie is perfect in every way!
27;Quite amazing for such a low budget psycho sci.
28;It's one of those dark, crazy movies that will transport you outside of the regular high.
29;saturated color reality that hollywood usually creates.
30;Any of the most profound questions we come up with as kids are ignored by the know.
31;Such is a question asked in Pi, a film that works on many levels among them: avant garde filmmaking, asking if there is an intelligence behind all that exists, and finding the pattern of that intelligence, implementation of electronic music effectively, theoretical physics, and chaos theory.
32;It is a great movie.
33;I really enjoyed this movie.
34;The music score really does it justice.
35;It is directed well and leaves the viewer unsettled.
36;Would give it 0 stars!
37;I honestly couldnt even watch the movie.
38;I remember being more impressed the first time I saw it.
39;Still, an intriguing story and well acted.
40;I really enjoyed very entertaining movie, Pi .
41;This is a very stylish film that deserves more attention from film viewers.
42;First of all, although in many scenes the camera shakes a lot, tilts, and uses unusual angles, the effect of this only adds to the insanity that is going on in the movie.
43;Thirdly, some one pointed out that this movie was cheaply made, and it is true that this movie had one of the movie industry's lowest budget.
44;Anyways, great film, and I would definately recommend this film to anyone.
45;I was interested in the premise of the movie and entertained throughout the first half, good tie ins with religion, mathematics and the social acceptability of both.
46;Pi is a breath of fresh air for those who enjoy original and dark movies.
47;Written and directed by the experimental and promising Darren Aronofsky, """"Pi"""" presents an interesting and intelligent story."""
48;max Cohen (actor Sean Gullette) is a mathematical genius, obsessed with his theory that says that all the elements that conform life are based on numbers.
49;sean Gullette delivered a great performance as the neurotic Max, and carried on his shoulders a big percentage of the interest of the movie.
50;The director Darren Aronofsky took care of even the slightest detail of the film, the story, the music, the situations and the mathematical theories are very interesting overall.
51;Pi is recommendable for everyone who enjoy good independent movies.
52;Two stars is me being generous too.
53;Requiem for a Dream is considered to be one of the best movies of recent memory (and, from what I saw of it, I can agree), and has many of the same techniques as his previous film, Pi.
54;max Cohen (Sean Gullette) is a mathematical genius.
55;He keeps on going, as people want to use his mathematical abilities for their own selfish reasons.
