id;spiegazione
1;I believe that a movie accomplishes it's purpose when the viewer actually understands how the charcters in the film must feel.
2;She's very pretty and even does a full frontial nude scene.
3;Ewan McGregor joins another fine ensemble cast.
4;Then a film like this comes along and kicks me squarely on my ample backside.
5;Humor that's dark, witty, wicked, gritty, accurate.
6;Based on a novel by someone with a true appreciation of, and a gift for, the language.
7;i'm sure the novel was fantastic, and I know it must be damn hard to translate such novels to the screen because we've seen so many failures.
8;But with a great screenwriter plus the right production team and actors, it can be done.
9;Trainspotting can't help but be a deeply affecting experience.
10;Ewan McGregor is excellent in his breakthrough role and Robert Carlyle is very strong, if miles away from his role as 'Gaz,' the lead in The Full Monty.
11;As excellent and gripping as it is, I'll be glad to get this out of my system.
12;paced funny, sad, moving picture.
13;The characters are all fantastic and almost all endearing.
14;the original book is an excellent read as well.
15;Being from the USA, I had some trouble understanding parts of the dialog, but after a while you just start hearing it (hint:you'll probably catch more the second time around).
16;This is an extremely well done movie with terrific acting from everyone involved (esp.
17;well worth the time taken to watch it.
18;And oh, yeah, the music is awesome!
19;This is one of the most imaginitive and visionary movies ever made.
20;Danny Boyle is a genius of filmmaking(28 Days Later is another good example) and this movie is no exception.
21;It's the cast, however, who really make this movie great.
22;This movie glorifies heroin in some ways but also gives a realistic depiction of the resulting depravity.
23;this is a wonderful movie with many layers.
24;if you wanted to you can watch it for the symbolism of every scene or a window into drug addiction, but I watch it again and again just for the characters and humor.
25;This film gives a stark portrayal of the life of an addict.
26;There are darkly humourous moments, most supplied by Robert Carlyle.
27;A classic of British cinema which is difficult to watch, but ultimately rewarding.
