1;The mood in this movie is set from the start.
2;And his good natured trusting mentality really skews our perspective of what crime really is.
3;Lumet at his finest sets the tone for the film using the everyday 70's atmosphere.
4;This is the first time I have seen this movie.
5;Generally from the first moment of watching this masterpiece I was impressed.
6;The story is unassuming in today's action packed films.
7;what made this movie so enjoyable was the humanity of the main robber Sonny(Al Pacino) and how they dealt with the quickly changing circumstances.
8;Filled with chaos and a changing world the movie reflects that.
9;ray I was incredibly impressed.
10;This movie is the true vision of those who created it and now it can be seen in stunning detail.
11;The story and dialogue is very real and may not be a delight for those who like non.
12;For those who love good stories then Dog Day Afternoon should be on your must watch list.
13;Simply put: One of the great American films ever, with one of the great American performances EVER.
14;A classic for many reasons, I couldn't recommend a film more.
15;Dog Day Afternoon still feels fresh to me.
16;Maybe because Lumet packed so much talent and so many unforgettable moments into it.
17;Why should you watch it?It's the best Pacino has ever been.
18;(I thought the Oscar belonged to him and not to Nicholson that year.)
19;Want to see how far into a character a good actor can delve?
20;it's not only the late John Cazale in another of his brilliant 70s performances, but it's Pacino and Cazale together again after the two Godfathers.
21;It's the quintessential New York location movie.
22;monologue in the barber shop is so convincing, you'll think, No way was this guy ever married to Susan!
23;james Broderick's performance as the FBI agent is a masterpiece of iceberg acting (in which 90% of what's going on is beneath the surface, making the 10% you do see that much more powerful).
24;pacino again, this time .
25;well, not to give anything away .
26;"In 1975 there was one film that completely swept the Oscars, winning awards for Picture, Screenplay, Director, Lead Actor and Lead Actress
27;`Dog Day Afternoon' is a brilliant film about desperation and last resorts, a film about the power of misguided passion and how one man can be pushed to his limit when he feels trapped or pressed into a corner.
28;Al Pacino brilliantly captures Sonny's state of mind, delivering what may very well be his finest performance ever.
29;His manipulation of the audience is beautifully controlled.
30;He glides through panic with ease and charisma and then nests firmly into defiance and a false sense of dominance as he believes he has a handle on the situation.
31;the rest of the cast is also brilliant, especially Charles Durning (who should have received the Oscar nomination over Chris Sarandon).
32;As the main detective on the case, Durning is a powerful presence, one of reason.
33;He floats through each scene with such confidence and maturity.
34;Chris Sarandon has a few strong scenes and adds a twist to the film (I know that his character has been spoiled by quite a few reviews here but I won't do it) and he manages to draw on audience sympathy (maybe that's why he was awarded with the Oscar nomination).
35;sidney Lumet directs `Dog Day Afternoon' with ferocious intensity, an intensity that matches Pacino's fearless (yes, I threw that word in there) performance perfectly.
36;`Dog Day Afternoon' never lets go of the audience but holds them at bay for its entirety and that is a magical thing.
37;I love films based on real life events because they help you to see that true life is often more engrossing, disturbing and downright mesmerizing than fiction.
38;`Dog Day Afternoon' is proof of that very statement.
39;it has been ages since i saw this movie.
40;i love al pacino such a great actor.
41;i completely forgot this was a true story.
42;it is serious but it is funny or i just have a wierd sence of humor.
43;all the acting in this movie is fantastic.
44;they captured it in detail.
45;i just think this is one of al pacinos best works.
46;Al Pacino was great as the bisexual who holds up the bank.
47;This is where the fun begins.
48;What turns out afterwords is exciting and a great story that never lets you go.
49;Excellent movie,Al Pichino is great in this and its directed very well by Sidney Lument.
50;This is the quintessential look and feel of 70's American filmmaking.
51;Al Pacino is a master of unspoken expression.
52;Pacino's character brings on a gamut of emotions you will not expect.
53;Al Pacino is at his best .
54;He is a real artist.
55;One of the best movies ever.
56;DDA is one of the best examples of the 70's movies which explored 'taboo subject matter' in a nonexplotive way.
57;A lot of great movies came out of this era.
58;Everyone is great in it, not just Pacino.
59;I originally saw this in a theatre when I was a kid and I'm surprised how well this movie holds up.
60;Brilliant film version of the real.
61;Al Pacino and John Cazale are fantastic as the criminals, Chris Sarandon wonderful as Sonny's suicidal boyfriend, and Penelope Allen (my favourite performance in the film) is just a genius as the smart.
62;seat tension (thanks to Dede Allen's editing) and the added bonus of some great comedy that comes from watching these guys and their lack of expertise in the matter of solid crime.
63;Dog Day Afternoon has aged well.
64;It puts us into its millieu, it puts us in touch with its characters, and like John Ford it does not call attention to its direction.
65;(With the exception of its use of sound effects to do the work of a music track.
66;Viva the lifestyle!Notice how well Lumet keeps the set getting dingy over time.
67;It is nice, as is the lighting which goes from flourescent harshness to cold night.
68;almost 50 years after Stonewall, almost 40 years after its release, """"Dog Day Afternoon"""" brings us deftly back and presents a narrative more compelling than it seemed wehn first released."""
69;Al Pacino delivers a great performance as a transvestite looking to raise money for his lover[Chris Sarandon]'s sex change operation.
70;This film is not violent, but it makes a strong point.
71;The performances are mesmerizing, and the fact that this really happened in modern America adds to the film's punch.
72;Great acting from two actors who starred together again in The Godfather.
73;Possibly one of pacino's best.
74;All parts of this movie are generally interesting on to the public.
75;this movie is a classic and shows alot of where pacino got his personifications of serpico, carlito, and scarface.
76;a must see for any fan of those movies.
77;"change operation, holds up a bank in Brooklyn with a dimwit friend (played by John Cazale)
78;Porcino is great as the half.
79;charles Durning gives a stellar performance as the police detective in charge, as does Cazale, who is perfect as Sonny's accomplice who is in way over his head (he thinks Wyoming is another country).
80;The movie has a perfect NYC feel to it, with the large crowds forming outside the bank and immediately siding with Porcino (""""Attica!"""
81;As we realize he's more a victim himself than a victimizer, he becomes a truly tragic figure, one we can honestly sympathize with.
82;"An excellent movie
83;This movie has a young Al Pacino.
84;It is also based on a true bank robbery story in New York.
85;One of the greatest films ever made.
86;This is a sweaty, gritty, true crime vehicle for the genius that is Al Pacino.
87;like Pacino's character """"Sonny's"""" two """"wives""""."""
88;this film is packed with raw moments of absolute human emotion, theres no need to glamorize any of the characters, nor to demonize them.
89;I'm not an extra's kind of viewer but I did go through some of them and found them a nice add.
90;Inside the bank, Sonny finds a rapport with the hostages and comes up with a grand scheme to escape to Algeria.
91;Great performances all around, and we actually root for Sonny and Sal because we realize that besides being dumb, they're harmless.
92;Masterfully shot on location, and it's a treat to watch Pacino work the crowd outside the bank.
93;Dog Day Afternoon, an extraordinary movie in its own right, is made even more extraordinary because all of it was true.
94;This is a movie based primarily on character study, more so than the simple plot.
95;Sonny (Al Pacino, in his best performance to date, imo) is the mastermind of the heist, while Sal (John Cazale, equally brilliant) is the brooding follower.
96;"It's a fascinating account of the seduction of celebrity, as evidenced by Sonny, the bank tellers (who want to remain inside the bank and give interviews instead of being saved), and, in a nice touch, the pizza man (who, after delivering the pizza while surrounded by the TV cameras, shouts, ""I'm a f***ing star!!"")"
97;go that the plot, even one as intriguing as this one, can't support this movie on its own.
98;Al Pacino is wonderful wonderful wonderful as Sonny.
99;He is adorable in his dorkiness, and gets the nervous face tics, shuffle in his steps, and the wonderful boyish, insecure voice down pat.
100;faced and enormously likable, even as he is robbing the bank (although I think that Pacino naturally exudes this charm and likeability, even when he's playing less.
101;"I've seen most of Pacino's films, and I consider this to be his best performance to date, even better than his amazing performance as Michael Corleone in the ""Godfather"" movies (and that's saying something, because I adore Michael Corleone)."
102;caliber performance, and he should have won it that year.
103;John Cazale is just as good as the brooding, reserved Sal, who is the perfect counterbalance to Pacino's screaming, wide.
104;"nominated) is also very good as Leon, Sonny's lover and male ""wife""."
105;A very strong supporting cast makes the film even more enjoyable.
106;i said Pierson's Oscar for his screenplay was well.
107;deserved because of the witty dialogue and extremely well thought.
108;out, bitingly funny, and compassionate scenes.
109;"Take, for example, the very memorable scene where Sonny tell police captain Moretti, ""Kiss me."
110;at the police, and wins the crowd's support.
111;The scene is pure adrenaline, and one of the most thrilling and exciting scenes I've ever witnessed on screen.
112;The best scenes in the movie are Sonny's two telephone conversations, one with his male wife Leon and the other with his female wife Angie.
113;"Director Sidney Lumet claims that Pacino and Sarandon improvised most of their telephone conversation, which is a testament to the skills of both actors, as that telephone conversation is simultaneously funny (""Algeria?"
114;"There's crazy people who wear things on their heads"") and very poignant (""You're warped, you know that?"""
115;Sonny's conversation with his wife Angie is just as good, with Pacino getting a chance to let out his trademark volcanic.
116;These wonderful scenes work v. well together, capturing all the madness, poignancy, and compassion of the events.
117;"made movie
118;study and wisely sticks to just that, his characters.
119;One of my favorite movies, and a definite must.
120;Great movie, great second disc, great everything.
121;This is probably one of the funniest """"based on a true story"""" movies I've ever seen."""
122;Pacino was great in this.
123;You will sit back and laugh at the whole scenario.
124;But, like I say, it is a great movie.
125;He will roba bank so he can get the $$$ for his lovers operation.
126;They are a crossthe street at that very moment.
127;This movie is FANTASTICand shows why the 70's had some of our greatest films.
128;I love Dog DayAfternoon and was lucky to see this on the big screenat a run down theatre in San Jose Ca.
129;Michael Sarazen plays Al's lover and is hystericalhe won the Best Supporting Oscar that year.
130;Also recommend for great Pachinie GODFATHER and GODFATHER IISCARFACE=DEVIL'S ADVOCATE(hey!
131;He's one of the most complex and dynamic criminals I've seen in a film.
132;Sidney Lumet is at the top of his form.
133;"day ""classic"" that endures, is still extremely interesting thanks once again to Al Pacino's intense performance and some humor mixed in with a tense crime story."
134;time viewers still enjoy this movie as much as theater.
135;life event which makes it all the more interesting.
136;"all the other characters were definitely interesting, especially Pacino's partner ""Sal"" (John Cazale)."
137;The story certainly is a memorable one and a big hit when it came out.
138;Well, this is one of those films that I just loved from the moment I first saw it.
139;It was Al Pacino so I was interested.
140;First, I always love films from the 70's as that was the best overall decade for movies, toys and music.
141;The old cars are easier to imagine them being the hottest things out since they are very clear like real life.
142;It would have been nice to include some actual footage from the real event so that people like me can see just how wild a scene this was in real life.
143;If you have never seen it, see it.
144;Nevermind the Godfather or Scarface, Pacino is a master of the art of acting in THIS film!
145;Dog Day Afternoon is based on an actual event that took place in Brooklyn, New York in August 1973 and has become one of Al Pacino's signature roles.
146;It also features lean, efficient filmmaking from Sidney Lumet who establishes life in the city through an expertly edited montage that shows people at work and at play with blue collar types, office workers and people of all races .
147;lumet walks a fine line between gritty crime film and absurdist comedy.
148;Pacino's intense performance constantly teeters on the edge of hysteria but it is always rooted in heartfelt realism that makes him a sympathetic character.
149;It's great to hear him talk about a movie he is clearly proud of.
150;He does a great job of taking us through this landmark movie in this informative commentary.
151;"the second disc features ""The Making of Dog Day Afternoon"" that consists of four featurettes that can be viewed separately or altogether."
152;Most of the main cast and crew contribute new interviews, including Pacino, Lumet, Charles Durning and Chris Sarandon in this excellent retrospective look at this important film.
153;Lumet: Filmmaker is a vintage featurette on the director done during the making of Dog Day Afternoon.
154;We see him in action, directing the cast on location.
155;This is a nice snapshot of the man back in the day.
156;i watched this movie with a friend my age who was very sheltered growing up and he was blown away by the realistic pace of the movie.
157;the cool New York street scenes and the incredilbly superb acting of Pacino and Sarandon.
158;this transfer is clean and fun to watch especially if you like true crime stories.
159;After a very successful collaboration on SERPICO, Sidney Lumet and Al Pacino did everyone a favor and teamed up again to make DOG DAY AFTERNOON.
160;Together, both films comprise some of the best work of the early 1970s.
161;DOG DAY AFTERNOON begins with the stark realism that I have come to expect from Lumet.
162;Sonny (Pacino) is one of the most interesting characters in all of cinema and there is a reason that, of all Pacino's performances, this is one of his most memorable.
163;dOG DAY AFTERNOON also provides a nice critique of the media, as the media becomes entranced with the bank robbery.
164;"The scenes in which Pacino ""works"" the crowd, despite holding several hostages, is magnificent, inspiring the film's most famous line: ""Attica!"
165;For many in the city of New York, Sonny is their hero.
166;It is fascinating to watch the hostages at the bank become excited and wrapped up in the idea of being on television.
167;Something very interesting happened in the 1970s with cinema, and I'm sure if we've been able to get it back.
168;Based on a true story of a botched Brooklyn bank robbery heist, Dog Day Afternoon is a suspenseful, attention.
169;His partner Sal also points an automatic gun at the bank manager (Sully Boyar), and the tone of the movie is set.
170;The VHS version contains added bonus footage of cast and film staff interviews, so you're in for a real treat here!
171;Any movie with Al Pacino is sure to be a winner.
172;I've always liked this one because it showed his future genius.
173;Probably the strongest attraction to ordering was the presence of Al Pacino, who played a powerful character, albeit not the brightest bulb in the room (same for John Cazale).
174;"It was a rough year for the Academy since there were two great films that year: ""One Flew Over the Cuckoo's Nest"" and this winner, ""Dog Day Afternoon"" featuring a classic iconic performance by Al Pacino."
175;"Now, I've fortunately seen Pacino on stage back in the '90's in David Mamet's ""American Buffalo"" and he performed with so much intensity that I was over."
176;Perhaps it is just the dearth of good material that causes great actors like Pacino to periodically return to the stage, his first love.
177;"The air conditioning may be off, but Al Pacino is definitely ""on"" in his absolutely brilliant portrayal of John Wojtowicz (""Sonny Wortzik"" in the film), whose botched attempt to rob a Brooklyn bank turned into a dangerous hostage crisis and a twisted media circus (the desperate Wojtowicz was trying to finance his lover's sex."
178;Keep an eye out for Chris Sarandon's memorable cameo.
179;smart screenplay was based on articles by P. f. Kluge and Thomas Moore.
180;disc edition is outstanding, with a great transfer and film.
181;There is one actor here who is light years ahead of anyone else in the movie.
182;For almsot two hours, he gives cinema one of the greatest performance it has ever seen.
183;the magic that Pacino brings to the screen is irresistable, exciting, and finally, breathtaking.
184;This classic keeps you riveted for the entire movie like few other movie do.
185;Dog Day Afternoon is an All.
186;But I have to say .
187;"the way he portrays himself as this ""man."
188;Al Pacino gives his greatest performance of his illustrious career.
189;Charles Durning, John Casale and Chris Sarandon lead the way for an amazing supporting cast.
190;A brilliant chess match between the perpetrators and the police/FBI with hostages in the balance.
191;Al Pacino is at his best in this amazing film.
192;I love these older movies because they really developed the characters so you care about them and what happens.
193;this is such a great story of a bank robbery gone wrong.
194;If you have, see it again.
195;Dog Day Afternoon is a real classic that asks some difficult questions about the roles celebrity, money and responsibility play in our everyday lives.
196;His life is a struggle against a society that wants to bring him down, and here he is up against a police force that is determined to do the same.
197;This allows for a certain charm in the film that would not have appeared possible at the outset.
198;'Dog Day Afternoon' ends up being a strange but fantastic mix of gun.
199;slinging tension and oddball charm, that has it's rightful place in film history and creates an interesting new twist in the crime genre.
200;Dog Day Afternoon is my favourite film.
201;al Pacino is brilliant .
202;and he makes Sonny seem really believable.
203;Then there's Chris Sarandon who is fantastic as Leon.
204;The rest of the cast are superb as well.
205;the fact that Dog Day Afternoon is based on a true story also helps, because it adds another dimension to the film.
206;the final thing that is great about Dog Day Afternoon is that it's very emotional, especially at the end but it's also funny in some places.
207;"Just looking at Sal makes me laugh (and cry when I think about what happens to him later) and there are some funny lines as well ""Sal, Wyoming's not a country."
208;It's also Pacino doing the finest work of his career.
209;"He is incredible in a difficult role
210;The scene towards the end when he dictates his will to the bank teller who writes it up is one of the most moving scenes in all of cinema.
211;The film's atmosphere is perfectly captured.you can FEEL the stifiling, sweltering heat inside the bank as if you are sitting in there with the hostages.
212;Pacino has never been this good, even in the Godfather series.
213;This movie is an excellent one.
214;Al Pacino's acting is outstanding, and the story is very well written.
215;Also, the phones are silly, but fun .
216;Background details (pictures on walls, Christmas club bank advertisements, etc.) now stand out, making the movie set feel much more realistic.
217;that's the mark of a great actor.
218;I've owned Gravity on compact cassette for many years and was happy to see it available on disc.
219;One of my favorite James Brown albums.
220;It's soulful James at his best.
221;rack movie was """"Dog Day Afternoon"""" starring Al Pacino."""
222;It was one of the best movies I've seen in years.
223;I understand that it received six Academy Award nominations including one for Best Picture.
224;Well, It's that kind of movie.
225;Naturally, a crowd of thousands gathered and cheered the proceedings.
226;the acting in this movie was sensationally good.
227;I felt as if I was actually there and a functioning part of the story.
228;Al Pacino came across as a likable robber and his partner, John Cazale, was about as creepy as you could get.
229;The film moved along at an appropriate pace without a trace of boredom emerging.
230;This was just a well done film!Gary Peterson
231;al Pacino is superb as Sonny who wants the money to finance a sex.
232;wit Sal (John Cazale in a solid characterization) who chooses Wyoming as a foreign country destination for a safe haven.
233;nominated direction is sharp throughout.
234;"Based on actual events, ""Dog Day Afternoon"" is another great winner from the 1970s, Hollywood's second Golden Age."
235;The pace of the film, the dialogue and over the top performance by Al Pacino make this film so appealing and captivating.
236;It was great to see John Cazale once again acting opposite Pacino.
237;I also liked James Broderick's performance working on the other side of the law negotiating with Pacino.
238;All the performances integrated made this film what it is.
239;Dog Day Afternoon is the true story of Sonny and Sal, two first.
240;These men, both veterans of the Vietnam War and open homosexuals (though not extrafilially involved), must face a war zone of life.
241;Fantastic, yes, but excellent acting by Al Pacino, Charles Durning, and James Broderick makes this narrative startlingly real.
242;"Accessible to the average viewer, ""Dog Day Afternoon"" will find particular interest to ex."
243;This movie is as good as I remembered.
244;It is Al Pacino at his best from a time when actors carried movies with their acting abilities, rather than special effects.
245;In mood, acting, location and plot, this story delivers.
246;So does his right hand man, John Cazale, who plays Sal.
247;They really work great off each other.
