id;spiegazione
1;Cool Hand Luke is one of my favorite movies, and the best movie Newman has made to date.
2;Everyone who has seen it seems to love it.
3;He puts on a fantastic performance here.
4;In the end it is a kind of stalemate where both win and both lose.
5;One of the best movies ever made.
6;Cool Hand Luke is a great movie.
7;i love the whole movie from opening to ending.
8;i get upset when i ask someone if they have seen this movie and they say: never heard of it i love the entire cast, and each time i view it, it's like the first for me
9;One of the best movies ever.
10;Probably a defining character role for Newman.
11;I hope, even when we have a much more equitable society than we do now, we still have free spirits like Cool Hand Luke (played, and played well with just enough 1960s sneer and `devil take the hinter post' bravado by the late Paul Newman).
12;loved, growing up kid part, not the wise, too wise, before his age part that made him cynical, not the world.
13;winner George Kennedy and you have a volatile mix.
14;Yet Luke still keeps doing it.
15;Great story good photography, and an excellent performance by George Kennedy.
16;This movie is a classic must watch.
17;watch to see the rest!
18;I always wanted to see it again.
19;It was a fast and entertaining 2 plus hours.
20;Loved the whole movie from beginning to end.
21;i know I will watch it over and over again.
22;This is a great Paul Newman classic.
23;It is a great movie to watch again and again.
24;This is a classic movie that I enjoyed very much.
25;It's one you'll watch over and over.
26;YOu must love Paul Newman, he really is cool.
27;This movie was a favorite of mine to watch with my father when I was young, and it is every bit as good now that I am an adult.
28;It is a great watch!
29;One of Paul Newman's best performances, and truly one of his best films (I still don't know why I didn't nominate this in Best Picture for my personal awards)
30;With powerful acting and one of the most poignant and powerfully moving endings of it's time, `Cool Hand Luke' is not just a staple for avid Newman fans, but this is a film for anyone who loves film
31;He's strong willed and very independent, qualities that don't mesh well with prison life.
32;the films ending is really where the heart of the film lies, and where the characters that have been being developed become full and real and most impressionable.
33;it's a pure and brutally honest depiction of our subconscious yearnings.
34;the acting is a huge highlight here, and Paul Newman further cements himself as one of the finest actors to ever work in Hollywood (I've been known to confess him as my favorite actor of all time).
35;Newman creates a perfect faade for Luke, a faux sense of security, which only adds to his eventual breakdown.
36;George Kennedy was amazing as Dragline, a truly inspired performance.
37;He's witty when needed, gruff when needed and even charming (he is the true definition of `buddy' here).
38;so, like I said, this is a marvelous film and is one that I highly recommend to any and everyone I talk to.
39;My husband and I watch movies every weekend and that one is scheduled this weekend to watch.
40;I look forward to seeing it.
41;Cool Hand Luke is his favorite movie.
42;It worked great and we really enjoyed it.
43;This is our first experience with our new Blue Ray.
44;i would recommend this movie to a variety of people, especially those who like Paul Neuman.
45;written and carried out very well,He brings a lot of laughs and in the end the system he is trying to break,kills him
46;This is deader than a three.
47;Newman delivers one of his finest performances in Cool Hand Luke, with a great supporting cast including George Kennedy and Strother Martin.
48;establishment role is perfect for Newman.
49;This movie is full of memorable scene after memorable scene.
50;The fight scene b/n Newman and Kennedy is also unforgettable.
51;Timeless classic never gets old, even after numerous viewings.
52;What can I say about Cool Hand Luke except that it is one of the most entertaining and memorable movies ever made, as well as one of Paul Newman's best acting performances.
53;This movie is full of great lines and great scenes and is a must see for any Paul Newman and/or movie fan.
54;Cool Hand Luke belongs in every movie buff's collection and is a movie you will want to watch over and over again.
55;There was a sharp difference in both films.
56;Anyway, I loved the story, the prison life, and the subplots including the tanned woman and the 50 eggs contest.
57;I can easily think of greater classic films in the same genre such as ever.
58;lastingly awesome Papillon, The Great Escape, and The Shawshank Redemption.
59;Nothing is as good as it seems the first time you watch it.
60;I'm only 19 and have taken a real shine to older films, Cool Hand Luke is one of my favorites.
61;This film has all the right elements drama,comedy,irony, intelligence,escapism.
62;This movie is also very engaging and makes you think, which I love.
63;I love this old classic.
64;I'm not one to enjoy seeing movies a second time, but have watched this many times over the years and love it each time.
65;Hands down one of the best Paul Newman films ever.
66;Great movie and it arrive on time.
67;good to do business with.
68;This movie can be a great conversation starter for how well or not so well America has adapted to her people over the last 50 years, unlike other countries in the 21st century!
69;Paul Newman is one of a kind.
70;YES SIR, BOSS!One of Paul Newman's best roles.
71;Great cast and it depicted the old South the way it was back then.
72;Paul Newman is just great in this film.
73;I think you will be glued to your seat.
74;Great film I've always loved.
75;The blue ray does it justice.
76;First saw this wonderful movie in 1967, and it keeps coming back to me.
77;There are so many memorable scenes and character actors, I could go on for an hour.
78;I really do feel this is Newman's greatest movie.
79;George Kennedy deservedly won an oscar for his lovable lug, Dragline .
80;Even to this day, my buddy and I still quote this movie all the time in everyday life.
81;A great star performance for Newman, who plays his part to the hilt.
82;George Kennedy as his prison crony is also excellent (he won an Academy Award).
83;Definitely in my top ten of all time.
84;Newman really rocked in the 60s with Hud and Cool Hand Luke.
85;This film is great fun and has some memorable dialouge.
86;Hud is such a likable character you can't help but root for him as do the other inmates when Hud wins their respect.
87;eating scene is of course now ingrained in our memory!It is also fun to notice all the bit parts that a lot of familiar faces had in this picture(Wayne Rogers,Dennis Hopper,Harry Dean Stanton,Ralph Waite).
88;this movie is a regular world shaker.
89;Released in '69, 'Cool Hand Luke' is in my opinion Paul Newman's signature film and one of the great classic films of all.
90;Everything worked together perfectly in this movie
91;There are so many well known faces in this film and so many great, quotable lines you'll never forget.
92;what makes 'Cool Hand Luke' so memorable is the fact that it's a story within a story.
93;A great film on so many levels.
94;george Kennedy received a well deserved Oscar for his supporting role, but it really should have won many more.
95;Newman is magnificent and Martin Strother once again proves himself to be one of the greatest character actors of his generation.
96;This is my favorite Paul Newman movie.
97;He's so great in it, and there are so many memorable moments and lines.
98;If you are a man you are almost guaranteed to like this movie.
99;this is a must have movie if you got a pair.
100;Think it is an awesome movie.
101;Great American classic, I have loved this movie for a long time and blu.
102;One of Paul Newman's best roles.
103;Great story and many great lines in this one.
104;If you've never seen it I highly recommend it.
105;The blue ray disc is very good.
106;One of Paul Newmans best at his best.
107;Certainly the best of it's kind
108;Can watch this movie 20 times, just as good, every time.
109;One of rare few movies that feeds a person's spirit.
110;It has superb actors and love the story line.
111;Because Luke was a loved rebel by all even though he was killed in the end.
112;It was a great choice, I love Paul Newman movies.
113;dad for Christmas and it arrived just in time!
114;He'd been asking about it for a while and it was a nice surprise.
115;I know that he watched it and was very pleased.
116;There will always be a place in my heart and on my salad for Paul Newman.
117;Play it cool, like Luke .
118;Any girl with legs and a body like that has got to be named Lucille!
119;*Includes roadwork, digging, a carwash, a cardgame, a egg eating, three escapes, and lots of Paul Newman smiles.
120;the best prison movie to date, better than Stephen King's Shawshank Redemption and The Green Mile.
121;One of the best movies of all time.
122;My favorite movie right up there with Fight Club.
123;This movie ranks as one of my TOP FIVE of all time.
124;No one can eat 50 eggs!
125;Some of the best lines in this flick ever.
126;I can't say enough about this movie, I could easily talk about it forever.
127;The ensemble cast, the storyline, the prison, the road gang, the heat, that song about the plastic Jesus.
128;he is the typical rebel , yet he has a certain aura around that people love.
129;the movie from beginning to end, is one of the entertaining and powerful movies by newman.
130;throughout the movie, we see luke's exploits including his status as cool hand which basically says that he can do anything.
131;there is no better scene that shows this that luke's bet that can he eat 50 eggs in one hour.
132;this scene is terrific and humorous to watch, time and time again.
133;dragline's love of luke is evident through the whole movie.
134;then of course, this oscar worthy film has the memorable tunes and lines that all audiences all familiar with: what we got here is a familiar to communicate is paul newman, legendary and household line that critics and audiences remember.
135;paul newman was nominated for best actor for this film, but didn't win.
136;Cool Hand Luke stands as one of the American movies ever made.
137;It also represents an intelligent and popular fellow who all through his life had one bad situation after another, yet like Greg points Ah Luke, always had that great smile.
138;Taken from a novel by Donn Pearce and directed by Stuart Rosenberg this film is a bonified classic.
139;One of my all time favorites!
140;wWII South, is one of my top ten favorite movies.
141;Simply put, this is just about a perfect movie.
142;But the car washing scene is pretty classic, too (even if the woman looks more 60s than the rest of the movie).
143;The script is fantastic, the locations are evocative of the time and place, and the actors all put in great performances.
144;The cast is so good that Joe Don Baker and Dennis Hopper appear, though only on the margins.
145;And as for this movie's star, well, Paul Newman gives his best performance as Luke, who epitomizes the American rebel.
146;Think James Dean goes to prison and you have Cool Hand Luke.
147;He looks a lot younger.
148;For me, this is Newman's best movie, a great story about a man's self.
149;The movie is good from start to finish.
150;I've seen this movie quite a few times but I decided it was worth owning.
151;If you haven't seen this movie, you should!
