id;spiegazione
1;Sandra Bullock is good as always.
2;Wow I still need more words.
3;Sandra bullock is hilarious in this movie!
4;Just as most all her other movies, great performance, good co. stars and great movie.
5;The writing is great .
6;Sandra s funny and breathtaking all in one what cloths and make up can do is totally unbelievable, great movie.
7;So many good actors in this movie which makes it complete.
8;Movie has lots of fun in it.
9;In my opinion, Sandra Bullock's main talents lay in her comic abilities.
10;She can be more or less OK in more 'serious' movies, such as '28 Days', but she only truly shines in comedies.
11;roaring good time especially if you like beauty pagents.
12;Bullock and Michael Caine are great togther, he plays a pageant consulant.
13;Just watch the original one, worth your time and money.
14;Miss Congeniality is not Sandra Bullock's best film ( While You Were Sleeping remains my favorite), but it's a fun film to watch on a Friday night over a bowl of popcorn.
15;Though utterly predictable, it has some very funny moments thanks most of all to Michael Caine, who is absolutely hilarious in his role as a gay pageant consultant ( Glide! )
16;She is quite a gifted comic actress who really deserves much better than this middling script.
17;Still, she makes the best of it, and it becomes enjoyable fare.
18;Bullock is a comic genius.
19;Michael Caine was wonderful as the groomer of the beauty queen.
20;Sure, it didn't have great plot twist, but the movie is fun to watch.
21;Sandra's is such a good comedian.
22;it's even better than the movie.
23;Sandra and Mark was so funny!
24;You can tell they're great friends.
25;Sandra makes fun of her butt,acting, and eyebrows.
26;Michael Caine's role may be at the top of the list, but seeing William Shatner turn his character into a whimsical parody.
27;sandra Bullock does what she does best: Plays a convincing role as a who.
28;i. look FBI agent transformed into a beauty queen, with hilarious (and sometimes touching) moments when her real personality slips out.
29;heather Burns' role was a little flat as well, but Burns brought a lot to it and made the character charming and believable, in a sweet, ditzy way.
30;In this film, he's no Colin Firth, but that may have been a directorial choice so the focus stays on the thriller.
31;eyed, determined force to be reckoned with.
32;tuned within an inch of perfection.
33;Once things shift into high gear, you'll have a good idea how it's going to end.
34;They make me laugh, and I savor the nuances of seasoned actors like Caine and Shatner.
35;the plot is also a gem for anyone studying story structure.
36;the moment that's the first, big game changer in the plot .
37;it's right there on the screen.
38;Ditto most of the other key elements in hero's journey plotting and the structure Larry Brooks describes.
39;for what this movie is, and how well it delivers, it's earned five stars from me.
40;and a permanent spot in my viewing queue.
41;After a 12 year hiatus from the movie I decided to watch it again.
42;It is a very funny movie and I really enjoyed it.
43;I'll probably watch it again in another 2 or 3 years from now.
44;Always have enjoyed this movie!
45;I've seen it since I was a kid and just saw it and I remember how good old comedies are!
46;Miss Congeniality was a hilarious and often slapstick movie.
47;a gorgeous woman who appeals to both men and women.
48;She is transformed overnight into an unbelievable beauty .
49;The places she tries to sneak out doughnuts are as amazing as the places she packs her firearms!
50;My husband and I both enjoyed the movie immensely.
51;Entertaining Sandra Bullock movie that keeps you laughing.
52;Great for a girls night in but even guys would enjoy it!
53;The plot is well timed.
54;And this is one of my favourites!
55;This is my kind of movie, funny, clean and action from start to finish.
56;I love this movie, and it's nice that I can watch it whenever I want.
57;It's funny but has a nice love story to it.
58;I have seen this movie numerous times.
59;to see Dirty Harriet transformed into a Beauty Queen in 2 days is absolutely hilarious and the characters played by Michael Caine,Candice Bergen,and William Shatner are simply perfect.
60;I love this movie so much, after i bought it i watched it over and over!
61;how they transform her from a clumsy sarcastic fbi agent to a perky contestent in the pagent is very funny!
62;Sandra does her normal great job in this film.
63;Actually, worth seeing twice to pick up on the little things you always miss first time around .
64;the subtle and funny expressions or one.
65;Oh, and world peace .
66;I have seen this movie many times and each time it gets better and better.
67;Get ready for a great movie and tons of laugher.
68;Great cast ensemble to boot.
69;I think Miss Congeniality is a light hearted entertaining movie.
70;wracked with suspense or have my consciousness raised.
71;I give it five stars.
72;This is one of the drama movies that's my favorite.
73;She is to enter the beauty pageant, which needs a beautiful, and clumsy kind of women, but guess what?
74;I hope it is as good as the first one!
75;Anything she does makes for a great movie.
76;she is funny and she is beautiful.
77;What a great combination delete backspace backspace
78;Miss Congenieality is my favorite movie ever.
79;I like because for once a girl is the hero.
80;This film is action packed and I would really recomend it!
81;Really fun and perfect for the whole family.
82;They tend to be witty, lighthearted (with a few notable exceptions), rich in plot.
83;Ms. Bullock herself is (and almost without exception plays) an intelligent, capable woman, and never more so than in this movie.
84;She portrays a flawed character, but manages to make those flaws endearing.
85;And she is very easy on the eyes.
86;it's hard to review the plot in more detail without spoilers, but suffice it to say that I've watched this movie at least three or four times and still enjoy it.
87;I also like Michael Caine, and he is brilliant in this movie.
88;This is one of the best movies of all time.
89;It had every thing humour charms and a wonderful cast.
90;Sandra Bullock was excellent she made the movie seem more realistec she acted so well
91;Its nice and good one and I really always trust Sandra Bullock movies.
92;`Miss Congeniality' is just another film in the long line of films that help further impress my utter adoration for Sandra Bullock.
93;In fact, she is probably my all time favorite comedic actress, and lord knows no one does a romantic comedy quite like Sandra.
94;`Miss Congeniality' is less a romantic comedy and more, well, a comedy.
95;Bullock owns this movie and it's thanks to her that the film is so enjoyable.
96;She is beautified and entered into the contest with guarantied top ten placement.
97;The heart of the film of course is about loving oneself and really learning to be the person you desire to be.
98;In fact the pageant was the best thing that every happened to Gracie.
99;the acting aside from Bullock is great.
100;Together Bullock and Caine are dynamic.
101;Candice Bergman is also great as the pageant spokeswoman who has outspoken distain for what Gracie's inclusion is doing to the pageant, and surprisingly William Shatner is perfectly cast.
102;The pageant girls are also well cast, especially Heather Burns who plays Cheryl, the perky baton twirler from Rhode Island.
103;in the end `Miss Congeniality' is a great time at the movies (or in the living room, whatever) and will surely be enjoyable for multiple viewings.
104;Sure, it's far from realistic, and far from perfect, but Bullock is spot on and the rest of the cast make this a worthwhile endeavor.
105;Now it was nice experience to see the film in English.
106;Let's give Sandra Bullock credit where credit is due:.
107;This is a smart actress who has leveraged her box office power.
108;She's the finest physical comedienne working in film today.
109;She knows what she's good at and works the formula.
110;The movie resonated with audiences.
111;Knowing a good thing when they saw it, they developed the equally funny 'Two Weeks Notice.'
112;as far as the movie itself, I know from asking around that this is one of those films that was a real pleasant surprise.
113;A lot of that can be attributed to Sandy Bullock's very high likability quotient.
114;But Ben Bratt is very good here, too.
115;And getting Michael Caine to appear is a real coup.
116;In the transitional makeover scene, he steals the show with great lines like this one: Eyebrows: There should be two.
117;This movie made me laugh.
118;I absolutely loved this movie.
119;Sound w a s even better.
120;I loved being able to share the fun with my kids when we watched this movie again!
121;Sandra Bullock is perfect in this witty and self depricating humor.
122;So funny after all this time.
123;Great physical comedy from some really talented people.
124;Love it, love to quote it
125;Miss Congeniality is an amazing movie!
126;It has the gorgeous Sandra Bullock and she does her job well.
127;Sandra would probably be the last person on earth (in the movie) to enter a beauty contest, but she has to do it, because she gets word of a planned attack on the winner of this contest and is determined to find the crooks and hand them over to the cops.
128;It is very well portrayed and all the actors do a good job.
129;And the best part is: even kids can watch it!
130;This movie illustrates why Bullock is such a likable and talented actress.
131;It is funny, cute, and touching.
132;has no love in her life.
133;I also found it silly, that they started to make Agent Hart go on a diet.
134;It's best not to ponder on illogical things.
135;needless to say, she does end up saving the day, and gets transformed into this beautiful agent, and wins the Miss Congeniality title, given by her peers (not the agents, but the beauty queens).
136;Sure, it's a popcorn movie that keeps you entertained.
137;If anything, it's fun to see Bullock in a weird german.
138;She probably can't do it in real life, but I still have always found it fascinating that it is possible to make music like that.
139;i played along and then, it got serious w/actors, ambassadors, talks of passports, etc. the movie is hilarious.
140;When I first saw it in the theaters, years ago, I actually liked it.
141;It's the first movie I've ever seen with Sandra Bullock in it, and she's now one of my favorite actresses.
142;hollywood has loved to use the indirect approach to selling singing and dancing.
143;judy Garland musicals, giving rise to one of Hollywood's all.
144;And so we have Miss Congeniality, Drop Dead Gorgeous, and the most definitive one in the group Waiting for Guffman, as shows about shows that you wouldn't otherwise want to see at all!
145;Hollywood is now making fun about these shows that amateurs put on.
146;Miss Congeniality and Drop Dead Gorgeous are about small.
147;If you've seen one of these movies and liked it, I am absolutely certain you'll like the other one.
148;Miss Congeniality is much better plotted.
149;it's mordant humor at its near.
150;But together with Guffman and Gorgeous, and some minor recent flicks about hair.
151;One of a group of fine movies starring Sandra Bullock.
152;she was great along with Michael Caine and Benjamin Bratt.
153;If you like Sandra Bullock movies well I think you will defenetly like this one.
154;Its funny exciting and keeps you on your toes almost till movie ends trying to find out who the bad guy really is.
155;I like it not her best but surely a good movie fun to watch and I would say great for family since it is clean and funny.
156;One of the best preformances of Sandra Bullock.
157;I watched it over hundred times and enjoy it every time.
158;The kids love it too.
159;Love Sandra Bullock, she can play any role that is given to her.
160;This is my all time favorite movie!
161;Sandra Bullock is so great in this role.
162;I loved this movie when I saw it as a teenager.
163;I thought this movie was funny.
164;Its a neat and fun movie, one of those which you can see with your eyes and mind closed, step out for a smoke, .
165;Having said that, the actual acting is pretty neat.
166;an Alpha male rather, who's only role is to portray the effect she has on men.
167;Little is done with their relationship (or with Caine and Bullock either.
168;most of the interactions are lost in the comic nature of the scene)
169;Sandra did a good job in this one.
170;Loved the humor even with the suspense could look at this movie more than once
171;If you are looking for a simple comedy, this is a definitely winner for you.
172;While the storyline and plot needed a little more work to make a better overall movie, it was definitely enjoyable nonetheless.
173;with two featurettes both interesting to watch once, after that one.
174;Definitely good for a load of laughs.
175;Loved it first, second, third time.
176;Very funny with a great cast.
177;Sandra Bullock was so good in this movie.
178;but I enjoy this movie from time to time.
179;I really loved this movie!
180;william Shatner plays the Assistent Host of the pagent, providing comical relief throughout the film.
181;This one is a hit.
182;The film is incredibly predictable, but very fun.
183;Sandra is at her most adorable in this movie.
184;She has an incredible knack for this type of comedy.
185;She is the master at this.
186;The really best parts of this movie are Michael Caine and Candace Bergen.
187;First of all, it's a real delight to see the former Murphy Brown on the big screen.
188;This is by far Sir Michael's finest comedic performance.
189;He is, and always will be, one of cinema's finest.
190;prime actors to spout lines that can only be funny to those who somehow get off on seeing well known people on the big screen, regardless of lunacy of the dialogue.
191;She shows her concern, not by going to the hospital to check on his condition, but by breaking things at home and pounding on a punching bag.
192;Very seldom do I abandon a movie.
193;I had not watched it for a few years but it was just as funny as I remember.
194;Her character provides a undeniable proof that a silk purse can defintely be made from a sow's ear.
195;Shatner is totally hilarious amid the chaos of the pageant's grand finale scenes, and Caine's rapier sharp sarcastic wit and humour is a welcome ingredient in the movie's recipe.
196;However, the lovely, effervescent Sandra Bullock proves yet again to her fans that she is one of those rare actresses whose work can be enjoyed by a greater cross.
197;both of us have loved Sandra since Speed , and this one had some good moments and lines, but not enough to save a lame plot.
198;Sandra Bullock, Benjamin Bratt, Michael Caine and William Shatner do a fantastic job in this unique and original movie.
199;Highly recommend this new classic.
200;this is one that I have.
201;bullock has a great comedic timing, making this a funny and entertaining movie that we've all enjoyed.
202;If you're looking for a lift, this is a great one to watch.
203;What you can not anticipate is the fun you have on the way.
