id;spiegazione
1;There are so many familiar faces in this movie.
2;I saw it years ago and am truly appreciating it again.
3;Paul Scofield, John Hurt, Robert Shaw, Susannah York, Vanessa Redgrave and others star in this excellent adaptation of a play.
4;A true story, one of a man's standing by his conscience and convictions.
5;great story and shows how silence can speak louder rhan words.
6;proves a lot about how one man can change the thinkingof and about religion.
7;He recommends Richard to become a teacher.
8;He has a visitor, a man who wants to marry his daughter.
9;Winter brings a change to the Lord Chancellor .
10;He visits Mores home and meets his family.
11;The King and More talk in private.
12;Will Roper wants to talk to More about a change in his opinion.
13;Come with us for fellowship.
14;Rich suggests a way to get More to talk.
15;More speaks his last words.
16;written and acted, with authentic costumes and sets leaves a series like The Tudors in the trash bin.
17;Anyone with an active conscience asks himself what will happen to his character if he does what everyone at the office, school, or church is doing (i. e., going along with the party line on a particular matter) though his conscience shouts at him to do otherwise.
18;is determined to take his advisors with him, and therefore demands universal complicity.
19;are swept up as accomplices in his greatest crime.
20;A man for all seasons is an amazing tale of a turbulent period in english history: The king, Henry VIII, is in love with a girl and want to finish his marriage to the queen.
21;More is a humanist, lawyer, writer, filantropist and all around one of the most enlighted minds of the Renaissance, not to mention treasurer of the kingdom and personal friend to the king, but perhaps, more than anything: a profoundly devoted catholic.
22;a fantastic performance by Paul Scofield as the disgraced but firm More, is the key to the whole movie.
23;His estoic speech in front of the parliament is one for the ages.
24;The matter of a man in firm defense of his principles and convictions is as valid today as it was 300 years ago and should be an example to people of all ages.
25;A Man fo All Seasons is truly a movie everyone should see at least once in his life.
26;I always wanted to see this film.
27;I am a very happy customer.
28;Thank you Amazon for keeping things within reach.
29;The screenplay focuses very tightly on the battle between Henry VIII and Thomas More over divorce and Henry's bold acts to make him head of a new, non.
30;It compresses the events of several years into a neat running time of just over 2 hours.
31;Enjoyable as it is, it is just one view of Thomas Moore.
32;Anyway, the Fred Zinnemann film is outstanding and endures the test of time.
33;But Bolt is a supurb writer of human emotions.
34;He's a good story teller and that's all that counts in the end.
35;One of the greatest cinematic studies of the nature of personal integrity, I sometimes think that this film is in danger of being forgotten .
36;what Robert Bolt and Fred Zinnemann had wrought is absolutely brought to glorious life by the incomparable characterization of Sir Thomas More by the chronically underrated Paul Scofield.
37;"weather friend Richard Rich
38;out performances in relatively small but vital roles: Orson Welles, magnetic as the shrewdly pragmatic Cardinal Wolsey"
39;dominates the screen the two times he's on it.
40;"as with ""The Lion in Winter,"" the remarkable scriptwriting is the driving force behind the story, but Scofield's dignified, restrained, but at the same time quietly forceful delivery are what give the writing its power."
41;Whether criticized or praised as a morality play, it's wonderful to at least HAVE an uncompromising morality play to watch from time to time .
42;Thomas More was as principled a man as history has ever known and this movie and the performances in it do him great justice.
43;This Academy Award winning movie is a miracle.
44;the costuming and settings in the movie are perfect, a huge departure from the costuming and makeup of other historical movies produced in the fifties and sixties.
45;Another perfectly rendered component of A Man for All Seasons is the soundtrack.
46;It is sparse and beautiful and truly evokes the historical period surrounding the events that lead to the split of the English Church from Rome and the subsequent execution of Sir Thomas.
47;although this movie was not made to inspire in a religious sense, it is one of the best hagiographies ever made in any medium.
48;It is, after all, the story of a man who is now a canonized Saint of the Catholic Church.
49;told story with grace abounding everywhere.
50;One of the most exquisite and heartrending scenes in the movie is the foreshadowing of the choices Henry makes .
51;"This is a movie for anyone who enjoys outstanding acting, and it's a bonus ""two."
52;"up"" for anyone who loves English history."
53;family friendly without any gore.yet brutally honest.
54;This is a story of a man prepared to offer his life for his convictions.
55;If you like historical fiction, this is a good choice.
56;Scofield plays Thomas More with great subtlety, and the viewer witnesses the essence of honor in his portrayal .
57;a great actor in a great part.
58;"Masterfully played by Oscar winner Paul Scofield, ""A Man for All Seasons"" is one of the ultimate ""period films"" of the era."
59;Wonderful acting, writing, and direction make this movie a delight to watch.
60;contrary to what the previous reviewer said about Thomas More, this saintly man was a paragon of virtue and courage.
61;regarding the reading of William Tyndale's life, it is true he was a great scholar and translated the New Testament into English.
62;"that fact notwithstanding, ""A Man for All Seasons is a spectacular film and well worth seeing again and again."
63;I recently saw the Tudors and that got me very interested in Henry the VIII and his times.
64;This movie is an excellent depiction of the religious and political issues of those times.
65;great movie for all ages.
66;Cast, scenery, music are simply outstanding.
67;One of the best historical movie on Renaissance England.
68;There's this school of thought that those who practice morality and reason, and stand their ground, can overcome the unscrupulousness of the moment.
69;"I decided not to see it
70;It was pure British art and culture piece.
71;My first impression: Thomas More was a true hero.
72;The most important advice Thomas More received by any of the character in the film.
73;note: regardless of my opinion of Thomas More or the film's theme, """"A Man For All Season,"""" is perhaps the greatest film ever made, yes, even surpassing """"Citizen Kane."""
74;Director Fred Zinnemann's Academy Award winning masterpiece truly remains a film for all seasons.
75;Paul Scofield gives an electrifying performance as heroic intellectual,Sir Thomas More.
76;"very faithful screen play rendering by Robert Bolt of his equally superb play comprises ironically ""uncompromising""didactic entertainment."
77;the film is illuminating study of what it means to be truthful,honorable and good.
78;the film's ensemble cast is unquestionably one of the finest everarrayed.
79;Wendy Hiller merits special note as Thomas'second wife, Lady Alice,whose love and courage strengthens her famous and brilliant husband to his task of ultimate sacrifice for CONSCIENCE.
80;What does it profit a man to win the world,if he lose his immortal soul?
81;But Director Zinnemann's epic telling of A MAN FOR ALL SEASONS continues to ask.
82;"MAN challenges the most obstinate,refined relativist, or dilettante DECONSTRUCTIONist to answer with honor
83;what an overrated performance by Paul Scofield.
84;Actually, I decided to see A Man for All Seasons for Robert Shaw, a very underrated actor, and as usual, he steals the show whenever he appears.
85;And that's all about the film.
86;He has always been a vastly overrated director, and he is awesome in bringing the mediocrity out of a film in the best way possible.
87;If you want to see great acting, SEE THIS!
88;It stands as a great film in its own right, not least because the filmmaker had the good sense to leave well enough alone.
89;Film affords filmmakers the opportunity to 'improve' on the source material.
90;It allows for framing and perspective changes, close.
91;ups, points of view, cutaways, on.
92;the performances are all superb.
93;Paul Scofield deserves his Oscar for his performance as More.
94;The supporting cast is just as good, but the performances, good as they are, serve to enhance the film, not define it.
95;this is a film that deserves our appreciation because of what the filmmaker does not do.
96;He resists melodrama, histrionics and embellishment.
97;This film is like a fine French wine: Zinnemann went for refinement and subtlety over pizzazz.
98;The filmmaker limits himself to showing us the life of a complex and fascinating man and has the good grace to leave the telling to Thomas More.
99;This film is great because it has the wisdom to recognize that its subject matter is stronger than any modern film conventions and therefore adopts a non.
100;interventionist and minimalist approach to the filmmaking.
101;The result is a clean and unmannered film that achieves great dignity and clarity of purpose.
102;If you are a fan of the time era, and people who lived then, get the film and enjoy!
103;Robert Shaw, who was nominated for best supporting actor for this film, has one big scene!
104;That is it, that is all!
105;Perhaps it is more memorable that he was just in the one scene!
106;But I will say, memorable throughout, and the dramatic music is still in my head.
107;Watch and enjoy a classic.
108;almost the best movie I have ever seen.
109;the script, filming, acting etc. are good"
110;at the beginning of the movie we see Thomas More speak disparagingly of Martin Luther in favor of the 'corrupt' Authorities of the Roman Catholic Church.
111;and live successfuly, and die in our beds?It makes me wonder.
112;It's one of those rare films that I can watch over and over and enjoy it as much each time.
113;I had the delight of re.
114;watching this fantastic movie the other night.
115;It was like having a fine wine.
116;this movie won an Oscar.
117;It's easy to see why.
118;Henry uses words and corrupt advisors to seal the fate of Sir Thomas Moore.
