id;spiegazione
1;This disc is great for those who need sleep and are afraid of sleeping pills.you'll be in snooze world before you can say, where's the remote.
2;*** Slight spoiler at the end of this review ***The acting and directing in this movie are remarkable.
3;Bill Murray and Scarlett Johansson very convincingly portray two lonely souls who meet each other in the bar of an upscale hotel in the middle of ultra fast.
4;the acting is quite subtle with so many wonderful facial expressions used by both actors to communicate feelings to the audience.
5;This is, perhaps in large part, due to the audience's ability to easily see Murray as that aging, cynical movie star who grudgingly travels to Japan to make a healthy sum of money starring in a Japanese whiskey commercial.
6;roger Ebert beautifully describes the final scene of the movie (in his September 2003 review):I loved the moment near the end when Bob runs after Charlotte and says something in her ear, and we're not allowed to hear it.
7;One of the most powerful movies I've ever seem.
8;Most peole say that this film is sad, but I find the film to be hopeful.
9;I'm a huge movie fan so i won't tell you anything more.
10;This moive is in my top ten.
11;It is a truly sensitive look at relationships, lonliness and culture.
12;The cinematography is beautiful, the acting superb, and its themes are timeless without being trite.
13;It also has some of the funniest moments that I've seen in a film in a long while.
14;When I saw this movie, I was with (I believe) three other people, and we all agreed that this was quite possibly one of the best movies from the last five years.
15;Incredibly written and beautifully directed, Lost in Translation is a movie that some people get, some people don't.
16;But if you're looking for a beautiful and deep look at love and romance, give this movie a go.
17;overlooked and critically acclaimed movie.
18;lost in Translation is melodic in it's presentation, and the incredible dialogue, top.
19;notch directing and perfect sound editing make this movie a gem.
20;It had some fun moments, some introspective things I could relate to, good acting and cinematography.
21;I'm super biased, but this is a gorgeous, well written, well acted movie.
22;It's funny for people who understand subtlety.
23;First of all let me say that I truly appreciate those filmmakers who strive to say something witty or subtle with their works.
24;Cinema can be such a very high form of art due to its excitation of multiple senses.
25;The idea is beautiful, truly creative and full of potential.
26;Finding friendship in an alien and confusing world is indisputably a noble idea.
27;All in all I left this movie with a profound sense of nothingness.
28;I gave it two stars for originality and good intentions.
29;She displayed such an enchanting naturalness thoughout the film.
30;Her performance, in my opinion, was more impressive than Murray's.
31;Those who enjoy the typical Hollywood approach to film making will generally dislike this movie.
32;What there is, is a subtle, underlying set of emotions that you either will or will not relate to.
33;Like most great things, this movie is not a compromise.
34;I must say that this is definitely one of the more unique movies I have seen in a long time, and were it not for his past in Hollywood, Bill Murray would win an Oscar for Best Actor.
35;this is easily Murray's greatest performance.
36;He is also able to convey Bob's loneliness very easily.
37;One of the more intriguing characters in cinema the last couple of years.
38;johansson is delightful in this movie.
39;She gives an undeniably good performance here, but what sold me on her was her way with little things, especially facial expressions (a hint of a smile or a biting of her lip add depth to her character).
40;The scenes that require her to actually ACT (the solo scenes in her apartment or her wandering thru Tokyo) are also well.
41;She sold me on her character by simply becoming her: as she lies in bed with Murray, you can sense the feeling of uneasiness and isolation in her.
42;murray, and the rest of us, understand and share her feelings.
43;who directed this with an intriguing focus on environment .
44;has a great movie on her hands.
45;but she somehow manages to make it interesting.
46;A viewer said this movie was boring, but I must disagree with him/her: the viewer is sold on both characters from the moment they see them, and this keeps the viewer enthralled.
47;One can sense a feeling of warmth and caring beneath Bob's weathered exterior, and Charlotte, as a friend said, has a girl next door appeal to her.
48;a fact which can be attributed to Coppola's ability to develop the characters in a minimalist fashion.
49;so to conclude, the acting is superb (Johannson and Murray are wonderful in their roles) and the directing is just as good.
50;It also has its funny moments, but its usually serious.
51;Somehow, Coppola was able to take a foreign hotel and two characters and make it entertaining.
52;this film takes a formulaic Hollywood sensibility and gives it a languid, arty presentation.
53;I have , so it did connect with me .
54;I like actors playing with their stereotypes and this is a successful example .
55;looks like the Coppola family talent is inherited .
56;helmed indie continues to touch the heart in such a way that all those who watch it inevitably realize that they will remember it forever .
57;the opening of Lost finds star Bill Murray in a Tokyo cab on a dark night, wondering how he got there, a `has.
58;as Murray's Bob Harris struggles to understand himself and the city around him in the nighttime embrace of a hotel piano bar, he meets twenty.
59;They are two strangers in a strange land drawn together by a chemistry that goes beyond the whimsicality of physical attraction and the frivolity of sex, two people alone in a city of twenty million who find the cure for their solitude .
60;and the beauty of living .
61;the two lovers whose intimacy exists solely in the realm of transcendental human affection.
62;and a rare, aching smile .
63;sofia Coppola, Bill Murray, and Scarlett Johansson have together given moviegoers a look at humanity and passion and romance and life and love so vivid, so emotionally powerful, that only the sight of Bob and Charlotte's final embrace on a busy Shinjuku street can even begin to express a beauty otherwise inexpressible.
64;I love that kind of film so I was quite looking forward to a little simple.
65;what I got was a film that truly moved me .
66;What I got was a beautiful visual experience, that left me feeling as if I was actually in the film (a feeling I've never had before with a film).
67;What I got was a story about two characters that I felt I could really relate to and understand on a much closer level than I have seen in other films.
68;What I got was a sense of having seen something truly magical, and when I left the cinema, I felt that I had to see it again.
69;i've always liked Bill Murray in almost any role he has been in, but he outshone himself this time.
70;Not since The Razor's Edge have I seen him display so well that he is not just a comedian but an ACTOR of quite considerable talent.
71;That part of the film alone was worth seeing and it was only one brilliant scene among many.
72;Maybe that's one of the reasons why it is so easy to connect with.
73;Hemingway's The Sun Also Rises is the perfect example of a story in which there is virtually no overt plot, yet a considerable amount of action is occurring at levels other than those of action.
74;But if you are interested in films where the characters are more important than the effects (e. g., Sideways) then Lost In Translation will be perfect for you.
75;In any case though, its a great film.
76;It captures the feeling of being out of place and living in a foreign country really perfectly.
77;Any one who has ever done it knows that it can be a really traumatic experience.
78;The actors and director really capture the mood and pace of such an experience really well.
79;The shots of Japan are memorable.
