id;spiegazione
1;I saw it today, and while I seriously doubt this movie will win any awards, it's a solid production (and will likely be very profitable).
2;Mr. Mathers isn't asked to display huge range, but he does well with what's asked of him.
3;The rest of the cast is very solid.
4;the best part of the movie, without question, are the battle sequences, wherein rappers compete for crowd approval by coming up with freestyle insults of their opponent.
5;A respectable acting debut by Eminem.
6;I'm a huge Eminem fan, and I think his acting was very good.
7;Some things I liked were the way it starts off, and explains the setting very well.
8;this is his basicly true story.
9;his moms a real c!
10;its a type of musical i guess and a documentary.
11;its kims best movie by far considering her batman movie is a very distant 2nd.
12;the rest pretty much suck.
13;its very emotional watching fights go on in front of small children.
14;eminem played his part well.
15;kims movies generaly suck,this is her best.
16;He shares the screen with a few other big names like Kim Basinger, and Brittany Murphy.
17;That was the best part of the movie.
18;It's amazing to see people free style rap like they do in the movie.
19;I was actually surprised to see Eminem act as well as he did.
20;There is a pretty long and graphic scene of Eminem and Brittany Murphy at the factory where he works.
21;Other then that the movie kept my interest, made me laugh, made me sad, and over all kept me entertained the whole time.
22;it was actually kind of inspiring to see someone succeed in such rough conditions.
23;Best movie I gave seen in a while.
24;Love the rap battles and the story behind rabbit just great movie greatly made
25;Great movie, would watch again.
26;I do think it holds up really well.
27;The soundtrack is great as ever, too.
28;Today, I know what I have missed in this very enjoyable film about classic resilience with a great score.
29;One of my favorite movies!
30;It's definitely a must see movie!
31;Eminem is one of my favorite rappers and when I heard that he had a movie coming out about his life, I just had to see it.
32;It's about his struggles and triumphs, a story based on Marshall's actual life.
33;The part that felt most real to me came early.
34;That's one thing I got from the movie.
35;Sweet Home Alabama, as sent up by Eminem and Future, has to be one of the funniest and most clever things I've ever seen in a movie.
36;The inevitable battle at the end was a thing of beauty to rap fans everywhere, even this old redneck in China.
37;Its basically Rocky with rapping, but it IS well done.
38;The acting is surpisingly good and you will feel pumped up for the battle rap showdown at the end.
39;Even if you dont like eminem this is still a good show.
40;The improptu rap showdown between eminem and some of the extras is quite good even though he handles everyone super easily.
41;The extra video (superman) is also sort of funny.
42;But keep the kiddies away.
43;If you're expecting a bad movie and discover a few unexpected good things in it (such as acting, for instance), you'll enjoy it far more than expected.'
44;but these cliches are often based on real life truths.
45;eminem is a surprisingly good actor, and the rap parts are enjoyable even for people who are not devoted fans of the genre.
46;Co. starring Kim Basinger as Rabbit's alcoholic mother and Brittany Murphy as a naughty girl that he meets also give standout performances.
47;In 8 Mile, the controversial rapper proves that he is multi.
48;talented, a genius of music and the screen.
49;Eminem really stole the show on this one.
50;thanks America for this great import(Eminem)!
51;in 8 Mile , not only he displays his hip.
52;hop talents, but he also makes clear that he is a complete artist with great acting skills, even if he basically is playing himself, because it's hard to step in front of a camera and give a good performance, specially when most of the people wass waiting your for him to fail.
53;8 Mile is a semi.
54;hop aficionados that have a dream: someday they will be the next big thing in the hip.
55;the director Curtis Hanson was able to get good performances from everybody in the cast, the pace of the story is very good also, Rodrigo Prieto's cinematography is stellar, and the music is just great.
56;this is the kind of movie that is enjoyable, not only for Eminem or hip.
57;hop fans, but it can be enjoyed by everyone.
58;Here is another inspirational movie I look to when I am down or looking to be inspired.
59;This story is solid and starts at a hard time in his life where he does not know what to do.
60;Every time he gets up in front of the crowd he gets nervous and can't rap but finally near the end he is able to take on the challenge.
61;While Eminem didn't have a totally never come back upbringing it was hard enough and it is an inspiration to everyone.
62;The music for this film is subpurve.
63;Rapper Eminem's venture into movies.
