id;spiegazione
1;`Blood Diamond' is an excellent adventure.
2;stopping violence and the tender timeouts are testaments to fine timing and storytelling.
3;Archer meets her and finds she can assist him with reuniting Solomon's family.
4;It's a complex, yet captivating trade.
5;`Blood Diamond' may not always surprise, but it is filled with riveting adventure and harrowing battle scenes.
6;Urgent situations, anguishing details, and a connected plot construct a solid movie experience.
7;Pointedly, the film is meaningful.
8;The movie makes expert connections from the battles to the diamond trade to the jewelry store.
9;It also aligns the characters well.
10;Sometimes a few coincidences play too neatly into the hand of circumstance, but the exploitation and compelling chase scenes are presented genuinely enough.
11;DiCaprio's worthy Oscar nomination and fine supporting performances add to the cohesive story.
12;Even some of the cinematography is breathtaking enough to keep from taking the Third World for granted.
13;More than `Rambo' for liberals, `Blood Diamond' is a thoughtful and well.
14;crafted movie experience with an important story to tell.
15;Special features awesome, especially the documentary.
16;otherwise, SUPER performances from Di Caprio and Honsou, and the scenery (actually Mozambique) is a character in its own right.
17;Gritty, moving, and Di Caprio really is able to show his range and talent (which I think is still underestimated by many just because he started off as a soap star).
18;And Vosloo as the villain, perfect.
19;Wonderful action adventure film with deeper meaning, plus the power of love.
20;I originally thought it was an action movie with Leonardo DiCaprio.
21;The movie makes no excuses for the excessive violence since it was and is such a real issue in the world.
22;what happens then is an amazing story filled with action and suspense.
23;A journey that never stops and can only takes one breath away when they realize this is something that really happened.
24;It is a sad story but it is also a happy story.
25;ray version which was filled with a beautiful picture and wonderful sound.
26;It also had many extra features including a wonderful documentary about the smuggling business.
27;ray player I highly recommend this movie.
28;this is easily one of the best movies of the year.
29;With the lack of great movies this year it's great to have a diamond in the rough.
30;A story that is incredibly amazing and true.
31;Blood Diamond is a message film.
32;mill message films and actually be a good movie.
33;ironically, there is a good ninety.
34;buried deep inside Blood Diamond.
35;dah, this is a message film (TMF)!
36;The latter was chilling in its realism of the international politics connected with this genocide and excellent in portrayal of its characters.
37;The African father, in particular, should have been portrayed with a great deal more depth.
38;The best I can say of it is that there is plenty of action.
39;Great educative true life experiences film.
40;Gave meaning to my job and the impact getting it right brings along.
41;This movie is intense, cinematically beautiful, and exceptionally well acted.
42;DiCaprio has been churning out really good performances since his Oscar.
43;His performance in Blood Diamond should solidify his status as one of the greatest actors of his generations (and those muscles should make even more women swoon).
44;the subject matter of the movie is captivating and heart wrenching.
45;And Edward Zwick (The Last Samurai, Glory) does it justice in this film.
46;I love this movie because it really makes you wonder why we are willing to do so much for the things we want.
47;Blood Diamond is a good movie but on the whole rather mediocre in every aspect.
48;The most poignant scenes wonderfully avoid sentimentality but, as a kind of side effect, miss the real pathos too.
49;a great deal of the movie consists of violence under the form of shooting people as if they were made for target practice.
50;I understand this is an important part of modern Africa which must be told in all its brutality, and in this respect the movie serves its purpose very well, but I think less bloodshed and more substance would have been a better solution.
51;Watched the movie several times in the past and it is has a very exciting plot, I highly recommend this movie and can be watched over and over again.
52;Excellent subject matter, very good cast.
53;An inside look at the diamond business and how it affects the people in this country at any cost.
54;Djimon Hounsou intimidatingly genuine in his role as desperate father.
55;the movie opens with Solomon Vandy (damn good name, IMO) being kidnapped from his family to work in diamonds run by the Revolutionary United Front.
56;now that's new), shooting women and children, and enslaving able.
57;You get great shots of bazooka.
58;chilling new acronym, TIA, the meaning of which I'll leave it to you to find out.You get an unrealistic half.
59;how can the diamond trade be made to bring real development to their source.
60;a thriller with a strong human element.
61;DiCaprio gives an amazing performance.
62;truly one of his best roles I've seen yet.
63;i give Blood Diamond 4/5 stars.
64;I was looking for a movie similar to Syriana, and this movie is not really up to par with it, but it is still an excellent movie.
65;I'm not normally a fan of Leonardo di Caprio, but his acting was truly outstanding.
66;It is the ending that cheapens the movie somewhat.
67;If you ignore the last five minutes or so this is a compelling movie, which is well worth watching, and might even be educational.
68;This is a very good movie for what it is.
69;The entire cast does a good job.
70;The more I see of Leonardo DiCaprio, the more impressed I am with his acting ability.
71;He is who he is and Africa will always be in him.
72;Great acting by him (with accent) and his co. lead, Djimon Hounsou.
73;I even thought that Jennifer Connelly was good as well.
74;The story was delivered very nicely, awareness should be raised through this story.
75;An excellent rendition to help people understand the psychology behind all parties involved/effected by the diamond industry and it's ugly secrets.
76;I enjoyed this movie and am more glad than ever that im livingin the other part of the world, we dont know how good we have it.
77;When he is happy he smiles.
78;but he actually portrays the emotions correctly (and I was happy that he remained selfish throughout most of the film).
79;His scenes are a powerful testament to the darkness that engulfs this epidemic.
80;What a fantastic performance by Leo in this gritty, fast.
81;The story is extremely tight and brilliantly written invoking all kinds of emotions within audience members.
82;Symbolically this film runs deep with themes of greed, loyalty and compassion.
83;I took a lot away from it and it certainly gave a me a whole new perspective on diamond sale and trade.
84;Perhaps when considering a gem in the future I will opt for something else.
85;I hope they rerelease this picture one day and give it the proper treatment that it deserves.
86;Focus Points: Featurettes and Production Diaries.
87;It is a very entertaining film, for the fairly straightforward story.
88;I thought the acting was excellent.
89;made action/drama movie with a stellar cast and meaningful.
90;I finally put it on my gift list and got it.
91;Money well spent, and deeply moving.
92;Overall a good watch, but just a so.
93;As important as the topic is, I would like to see the topic getting handled in an important and serious way as well.
94;Everyone in the movie does well though.
95;Makes you open your eyes to the real problems of the world.
96;Great movis and I can watch it over and over again.
97;It is also very well done on that level, with Edward Zwick ably handling the pure adrenaline rush of the action.
98;i think the sorrow of the film is heightened by the natural beauty of the place, filmed wonderfully.
99;Leonardo DeCaprio is very good here.
100;Jennifer Connelly always embodies intelligence along with her beauty (and I don't know how she manages to get even better looking as time goes on, but she does).
101;a very fast and furious action film with a lot of other things on its mind, I found the film well worthwhile.
102;This is one of those movies that opens people's eyes to the truth behind diamonds.
103;this movie hits you pretty hard and after it if you think about the world you live in it helps to shatters the world that you might have grown up with and you begin to wonder about those who control diamonds, oil, technology, sugar, coffee, alcohol, and you begin to wonder at how society is controlled today.
104;This may be one of my favorite movies ever.
105;It certainly runs in the top ten.
