id;spiegazione
1;Bought it as a gift for a person who loves this movie.
2;They found it very good and was very happy with it.
3;And I do have a good and not cheap Blu Ray player.
4;com a very reliable source that also mentions if a Blu Ray is Regionfree.
5;I also just bought the Blu Ray of Buck Privates from Universal and that image was very good, even better than I had expected for a movie from 1941.
6;The Grapes of Wrath is a great movie, perhaps one of the best I have ever seen.
7;This shows the great sacrifice that the Joads must make in order to survive.
8;This is important because in the book it symbolizes the way people have to help one another in times of need.
9;I really loved these scenes, because unlike most of the movie, these scenes do remain true to the book, and because of that, they are full of detail, and you can see the hand of Steinbeck at work.
10;despite all of these forgotten scenes, the Grapes of Wrath is one of the best movies of all time.
11;I loved the product very much, it's a great movie and i feel like it should be seen more by people
12;The main points here also apply to the movie.
13;Take advantage of both media to get a real feel for this classic of the 1930's.
14;stricken Oklahoma and headed for the land of milk and honey in California.
15;the story line is actually very simple.
16;In classic American tradition they pulled up stakes and headed west to get a new start.
17;With great hopes and no few illusions they set out as a family for the sunny and plentiful California of their dreams.
18;Day labor, work camps, strike action, murder, and mayhem.you know, California, the real California of the day.
19;grapes of Wrath was made into a starkly beautiful film starring a young Henry Fonda as Tom Joad.
20;On a day when you are not depressed it is a film you want to see, if only for the photography.
21;He had an ear for the 1930's struggle of the Okies and their ilk as they hit California.
22;Giving this film an `A' and calling it a masterpiece is really a given, so I'm just going to get that part of it out of the way.
23;The film is a beautiful and moving epic, complete with stellar performances, poignant life lessons and dramatic (and authentic) presence of life and destiny.
24;It is a moving and very `important' film that doesn't strike me the way I expected due to a coldness that permeates the screen.
25;The film is filled with elements and situations that would bring a stone.
26;like I said in my review of `Schindler's List', it may be an empty argument, but it is one worth raising.
27;The film was made at a time when a `happy ending' or at least the portrayal of hope was needed.
28;Even with the altered ending though, `The Grapes of Wrath' is a real downer, a film that exposes humanity at its coldest and cruelest (although I was moved more by the slivers of kindness).
29;the acting is a triumph here on all ends.
30;Henry Fonda carries a solemn understanding in his eyes as he watches everything around him crumble, and he really carries every scene of this film.
31;John Carradine is also fantastic as Casy, the former preacher who has lost his spirit due to the circumstances that engulf him.
32;Standout here is Jane Darwell, who actually won the Oscar for her tremendous performance.
33;Her pleading with Tom to stay and help her, oh, that moment touched me more than any other moment in the film.
34;It is a great movie, one that gets everything perfect, and, like `Schindler', that is the big problem.
35;It takes away from the languid naturalness of the nature of film.
36;The transfer to Blu Ray is impeccable.
37;It also has one of the best endings ever.
38;it was such a good movie that I would recommend it to all.
39;Great American film making by John Ford.
40;Henry Fonda as Tom Joad is just great acting.
41;A great Steinbeck novel in a movie, shows the desperation and struggle during the dust storms.
42;all American's should watch this movie so that they will know about this part of American history.
43;They beat, imprisoned,and murdered those who stood up for their human rights.
44;With a woman it's all one flow, like a stream .
45;but the river, it goes right on.
46;This is one of the best movies in the whole world.
47;Henry Fonda gives an amazing performance
48;It's a very special movie that can still move me after all these viewings!
49;I must say that its reputation is well.
50;Yes, Henry Fonda is outstanding, but John Carradine's Jim Casey was the most unforgettable character.
51;This is allegory at its finest and its practice may be something that the average is incapable of nowadays.
52;The Grapes of Wrath is considered Steinbeck's most important novel, but, even if it wasn't, the plot fits the big screen in the manner of building size saran wrap.
53;All of the emotion the author intended us to feel is conveyed by this magnificent John Ford production.
54;Its qualities, like those of Gone with the Wind and Casablanca, are truly timeless.
55;The people onscreen are people as opposed to ideological constructs.
56;Here is humanity and that is why this film continues to resonate.
57;He said that's the way it use to be.
58;People moving around looking for work.
59;Both arrived promptly and in good shape.
60;The book had a boring start, but was well worth your time to continue reading.
61;This is a great movie to watch centering a family's story around the Great Depression and dust bowl .
62;Has always been one of my favorite Henry Fonda movies.
63;Anyway, years later I came across this while looking for other documentaries about the Great Depression and I decided to once again own it.
64;A black and white film about a man going through the great depression.
65;Good to watch for those of us interested in that era .
66;I bought this after watching the Ken Burns dust Bowl documentary.
67;It's striking how many reviewers here base their comments on a simplisitic comparison between the film version of The Grapes of Wrath and the Steinbeck novel on which it was based.
68;What each does well, it does brilliantly.
69;As a verbal medium that unfolds slowly, literature is good at offering rich, layered descriptions of person and place and mapping complicated narrative links and Steinbeck makes the most of this in his novel.
70;Cinema, by contrast, is an expressive medium that works best through registers of visual and aural metaphor, allegory and performance.
71;It is a magnificently cinematic film that uses the expressive capacities of the medium to produce a richly layered experience that is truly moving and that lingers long afterward, sometimes for years or even a whole lifetime.
72;It's a film dense with iconic richness and an enduring testament both to the artistry of the many workers that created it, and to the democratic spirit of popular cinema at its very best.
73;The book was fantastic and the movie over the top moving.
74;I would suggest both, but if you do not have time to read the book, please see the movie.
75;This is in the top 100 and well worth the price of the blu.
76;It was an excellent portrayal of the challenges of those in our own history.
77;In a day where we can take so much for granted, this was a great reminder of how things used to be and the human heart.
78;done film and a classic.
79;Normally I don't love movies based from books, but The Grapes of Wrath stays so true to the book that I now have to say it is one of my favorite movies.
80;This was such a well done film.
81;The acting was also wonderful.
82;All in all, it's a great film.
83;I loved The Grapes of Wrath because it identifies the struggle of many itenerant workers during the dust bowl years.
84;We'll go on forever, Pa, 'cause we're the people.The history of the Dustbowl Era is one that looms large in the minds of most of my family.
85;Listed on many critics film lists as the best ever made, at least prior to Citizen Kane showing up in that position starting in the late 1950's, it tells the story of the Joad family, uprooted from their home in Oklahoma and sent hurtling into a new life in California.
86;eventually after many trials and tribulations, the family reaches a camp run by the government (with a camp superintendent played by a man who actually did run such a camp in reality).
87;There the family finds a safe place to live, decent wages, and a hopeful future.
88;at least until the past catches up with one family member.
89;It's a movie worth seeing for performance alone.
90;Women like her are, to a great extent, what this country is built on.
91;all in all, this is a very personal film that's also quite epic.
92;You see the sweeping panoramas for which Ford is rightly famous, but then you also get the small strokes, the tiny personal touches, such as when the children see flush toilets for the first time.
93;see for anyone interested in history, and anyone interested in film.
94;Henry Fonda is so believable in his starring role in The Grapes of Wrath.
95;paced, the movie gets you very emotionally involved in his family's journey from Dust Bowl.
96;From the beginning, he seems like he's a bit scared and kind of helpless, and all of them feel that way about leaving their land.
97;Once in California, the family is no better off.
98;The movie is said to be a lot more hopeful and less politically radical than the book.
99;It really opened my eyes to the day.
100;Director John Ford is very visually expressive, and on this, he has Citizen Kane cinematographer Gregg Toland working with him, creating a starkness with shadows, a closeness to the land through the composition of the shots, and a documentary feeling.
101;This is not a fun movie, but it is worthwhile and should make you forever more sympathetic to the plight of the poor.
102;A and E Biography always does well at combining personal and private, film footage and interviews, and narration in a fast.
103;One thing I found particularly interesting is that The Longest Day and The Sound of Music were both made under intense financial pressure to recover from the extremely wasteful spending of Cleopatra (which starred Elizabeth Taylor and Richard Burton).
104;The Grapes of Wrath, John Ford's unforgettable 1940 drama, is a spiritual horror film.
105;Their way of life .
106;has abruptly come to an end.
107;there was time when The Grapes of Wrath was considered the greatest American film ever made (John Ford: The Man and His Films), an epic work portraying the struggles of common people surviving terrible hardship.
108;Steinbeck praised the work, a rare vote of confidence for Hollywood from a major author.
109;I knew the film's characters and understood their frustrations and insecurities.
110;Ford gets so much right with his heartbreaking portrayals, and the extraordinary detail of set decoration mixed with authentic on.
