id;spiegazione
1;If you don't mind the language then you will most likely like the movie.
2;Everyone kept telling me how great this film was and that I HAD to see it.
3;Robin Williams was brilliant, Matt Damon and Ben Affleck had moments of brilliance.
4;There are some moments where real emotion is shown and it draws us in.
5;this movie is good, but it could have been great.
6;Praise was universal on this first writing effort from Damon and Affleck, which is just that, a first time effort.
7;A more interesting story is between Williams and former roommate Skarsgard.
8;This is a good film, nothing more.
9;Has anyone ever met a genius janitor.
10;Ohhh let's have a fight and see who can say the most clever line.
11;Robin Williams steals the movie, he won an Oscar best supporting actor.
12;Damon and Affleck's screenplay is pretty good but not spectacular.
13;Robin Williams role is amazing.
14;This movie actually provides a good example of unconditional positive regard from a therapist.
15;Script and acting are well done.
16;Another great film which is one my favorites.
17;It's a got a great cast.
18;With a very inspiring story.
19;A movie that's got a little bit of everything from comedy, romance, drama and action.
20;I was actually more interested in seeing about a girl who went to the movie with me.
21;Good Will Hunting is a movie that touches on a number of particularly interesting themes in education and learning, and makes a profound statement about what it means to be accomplished.
22;tower academic achievement at MIT to live out his life to the fullest .
23;experiencing both great love and great loss, while his college roommate goes on to win some of the most prestigious awards in mathematics and become a full professor at MIT.
24;affirming movie leaves us with a new understanding of the difference between being academically trained, and the perspectives that can only be gained from authentic experience.
25;I am so glad I bought it .
26;The therapeutic relationship between Damon and Williams is what won Affleck and Damon the oscar for best screenplay.
27;I always thought I knew what the F. word meant until I saw this movie.
28;weight theories and formulae share center.
29;tagonist of the show, played well by then first.
30;charges at the public library.
31;the title of the movie itself, 'Good Will Hunting', gives us a paradox in the form of a question, What's so good about Will?
32;of course, one could also see the title 'Good Will Hunting' as the search for goodwill in people's lives and our own.
33;in one clever scene, Hunting takes his best friend Chuckie (Ben Affleck) and two other Southie sidekicks to a Cambridge bar.
34;As Hunting and friends depart, Skylar approaches and hands him her number.
35;as another reviewer notes, Good Will Hunting is good and original.
36;I'd agree that the film nicely portrays lower class Boston Irish life, and the strange match between a high class orphan (and upper.
37;class) Harvard woman and a brilliant street tough, whose early life was marred by constant physical abuse.
38;The acting in general is very strong, with Robin Williams (as always) at the head of the class.
39;but the Matt Damon and Ben Affleck screenplay, while often fine and riveting, is also at times completely nave.
40;Everyone even slightly familiar with psychological therapy knows this is genuinely incredible (as in not believable).
41;Matt Damon and Ben Affleck are superb in this movie that launched their careers.
42;Robin Williams continues to amaze with his ability to mesmerize in any role.
43;Realistic characters and a moving story about how people overcome the odds.
44;It also is about the true meaning of friendship and true love.
45;I can watch this movie over and over again.
46;Very simple to stream from my blu ray player, free as an amazon prime member.
47;And it's a great movie.
48;'Good Will Hunting' will always remain one of my favorite movies.
49;It has an engaging storyline, great acting, and enormous emotional depth.
50;He also happens to be a one.
51;a. kind math genius, and catches the attention of award.
52;Meanwhile, the professor and the psychiatrist, who've had a rivalry of sorts back in their day, begin to quibble over what's best for Will's future.
53;filled with great profound dialouges and intense emotional scenes, it's an immense emotinal experience.
54;matter, and thus not an easy light watch, but it is very rewarding and entertaints throughout.
55;This movie is one of the most incredible films I have ever seen.
56;Written by Matt Damon and Ben Affleck
57;With his friends
58;He is helped along by a psychiatrist
59;Gritty, realistic, and captivating, this is well worth the money.
60;True stories will always be the best.
61;Robin Williams at his greatest, and a wonderful story by Matt and Ben.
62;and it's good to see Robin Williams at one of his more serious (non.
63;recommend for family with teens
64;This movie is fantstic!It was well written and acted.
65;this was the first movie I saw Ben Affleck and Matt Damon in and I think they give great preformances here and just keep on giving them.
66;They also wrote a wonderful movie.
67;I'm so gracious that they finally gave Robin Williams an Oscar.
68;He finds change and perhaps that is why I like this movie so much.
69;matt Damon and Robin Williams played two of the best roles I have ever seen.
70;The outer boundaries of the realm of human emotion are experienced each time I view this movie.
71;It is the film that established Ben Affleck and Matt Damon as the mega stars they would one day become.
72;He came up hard in Boston and has to struggle to make it in life.
73;A local professor sees Hunting's potential and intercedes with the judge who grudgingly allows for Hunting's parole.
74;This was his Oscar winning role.
75;star review and it is the 536th overall.
76;A very good movie to watch with the family.
77;Good performances by Robin Williams, Matt Damon, Ben and Casey Affleck and Skaarsgard.
78;What takes this script to another level though are the marvelous performances that embody the film.
79;I was really taken aback by everyone in the cast
80;to me, this film is above all else an acting showcase and I will review it as such.
81;For a long time I considered Matt to be just another pretty face
82;This performance was probably the first real confirmation of his talent.
83;Damon's performance on the other hand is one of the strongest.
84;We see the breakdown of his soul and understand who he is on the inside
85;This is such a marvelous performance, one that is truly deserving of the praise and accolades it garnered (bravo to the Oscar nomination) and one that you truly won't forget.
86;I loved his calm and restrained insanity demonstrated in `One Hour Photo' and `Insomnia'.
87;I thought that Williams' performance was touching and sincere, yet it is not outstanding, thus I feel that his Oscar win was a bit of a stretch (personally I felt both Kinnear and Reynolds were more deserving).
88;As Doctor Sean Maguire he does what he can to make his clich d character real and understandable, and there are moments where he really grabs me (one such moment is his adlibbed spiel about his wife's flatulence which I found hilarious yet emotionally resonant to his characters warmth) yet his performance to me is not nearly as memorable as those provided by the remaining cast members.
89;His character was so natural and believable and even moving.
90;Maybe that's because he wrote the character for himself, I don't know, but he really nailed this one.
91;Throughout the film his character takes a backseat to Damon, but he never allows himself to drift into the background completely, and there are moments where he really steals the limelight and shines the brightest.
92;One scene in particular comes near the end of the film, when he character Chuckie is having his `heart to heart' with Will.
93;Affleck expresses so much emotional depth here, so much natural and heartfelt warmth and understanding that it serves as one of the most fundamental scenes in the film.
94;Affleck may never be this good again, but at least he was this good once.
95;now I am a huge fan of Stellan Skarsgard.
96;I just love the majority of his work.
97;His performances in the films of Lars von Treir are what initially grabbed me (I just adored his devilish qualities in both `Dogville' and `Breaking the Waves') but time and time again he manages to grip me completely.
98;i'll make a quick note before moving forward that both Casey Affleck and Cole Hauser are effective in their small roles as friends of Will and Chuckie.
99;Give him a decent movie already.
100;Her performance, for me at least, is best in show.
101;I think that she is an extremely talented actress who just soars in both charm and beauty and charisma and natural grace.
102;As Skylar, Will's love interest, she is a dynamic force, a joyous and lovable portrayal of honest emotion.
103;I love the way that her character feels real
104;Her final scene with Will breaks my heart into a million pieces every time I see it.
105;Every time I watch this movie, especially during that climatic scene, I am compelled to utter those words aloud.
106;So there you have it
107;As a film itself (that is script wise) it is nothing spectacular, but the many moving performances make this a must see film.
108;I can somewhat agree with the sentiments that this is an overrated film for it is not as impressive as many films released that same year, but acting wise it is close to the front of the pack (it's hard because 1997 also brought us `L. a. Confidential' which sports some of the best performances of the year as well).
109;I'm still amazed that these two guys, relatively young, wrote such an excellent, mature, funny and touching movie script.
110;Well acted, great story, and Robin Williams is a treat.
111;highly recommended for family viewing.
112;GWH is a great story from the internal struggles of a young man to a college professor and how their lives affect their friends and colleagues.
113;this must be one of the greatest movies in recent Hollywood history.
114;Like all truly great movies, this one is built multi.
115;dimensionally, with an intelligent large.
116;scale development (global movie structure, several parallel stories between main characters, excellent dialogs in major scenes), while at the same time realizing that beauty lies in the detail (shading of supporting characters and interactions between them, witty dialogs in 'smaller' scenes which are not directly related to the main plot, music which beautifully underlines the plot and the characters).
117;On the highest level there are relationships between Will and his girlfriend, between Will and his best buddy, and Will and his tutor No. 1 (Sean).
118;what I absolutely love about this movie are the dialogs.
119;And then there are those beautiful 'side.
120;this is a very, very good movie.
121;And that's a good thing.
122;and that makes it perfect.
123;And that's exactly why we're perfect for each other.
124;And that's probably why this movie is perfect for myself.
125;One of the best movies of all time about a janitor who is secretly a genius at MIT.
126;There were few films in 1997 that enjoyed more publicity than Good Will Hunting.
127;What started out as a rather average comedy, soon evolved into a sophisticated drama.
128;In my opinion, the motion picture academy was correct in awarding the Oscar for best screenplay to Good Will Hunting.
129;Everything about the script suggested writers with a profound understanding of the human condition
130;It offers a unique insight into the background of the writing and filming of Good Will Hunting.
131;Surprisingly, one of the best support performances was produced by Casey Affleck, who is Ben's cousin, (I think).
132;After all, the tall poppy syndrome is strongest when it comes to intellect.
133;will Hunting was undeniably bright.
134;Will also manages to win our sympathy despite his I. q. Not so much because he acts like one of the boys but because we discover early on that for every blessing he received in the brain department, he was given a matching curse in his life.
135;He is an award winning mathematician and professor at MIT where Will works as a janitor.
136;He shares a common background with Will, and if anything, he has had more pain in his life than Will may ever see.
137;the film is rich with detail and is a wonderful medium for the support actors.
138;Ben Affleck's role as Will's best friend is not as visible as Matt Damon's but he carries it off with just the right amount of fatalism and aggression.
139;Will's Lady friend Skylar, is also worth special mention.
140;Minnie Driver takes a seemingly token love interest role and breaths real depth into it.
141;good Will Hunting is a tribute to the dreams of American youth.
142;Both because two young men managed to reach the pinnacle of their craft on their first outing but more importantly, because it deals with one young man's struggle to overcome his troublesome past while reaching out to grasp life, love and happiness.
143;It's touching, entertaining and at the same time inspirational.
144;Anyone who enjoys a good movie will like this movie.
145;It is an excellent movie overall and everyone I know who's watched it has liked it.
146;Good story and well directed.
147;You can count on Robin to portray his characters well.
148;Viewed: 8/03, 4/04, 12/06, 2/12Rate: 1012/06: No doubt, Good Will Hunting is a brilliant film.
149;The acting is uniformly excellent.
150;Because of his experience in making juvenile delinquent films, Gus Van Sant is perfect for Good Will Hunting.
