id;spiegazione
1;After hearing and reading many good things about this movie, I decided that I had to watch it.
2;Hoosiers was a wonderful movie that inspired me.
3;This basketball team just hired a new coach, and his name is Norman Dale.
4;He had punched a player of his.
5;This first game provides a very memorable moment.
6;this movie is an inspirational classic.
7;He decides to come back though at a pivotal moment in the movie, when Dale's career is in jeopardy.
8;The rest of the movie show's how one team's heart and determination brought out the best of them.
9;It's an amazing story, and this sports movie is the greatest one I've ever.
10;see classic for all basketball fans.
11;without question, this family friendly story of hope and redemption proved that a movie can have a happy ending and still contain a good story enshrouded in talent.
12;There is a director's cut, which, among many other things, explains that the movie was filemd on a low budget with not so many perfect autumn days, etc. there is also full length footage of the actual team the story is based on, as well as a description of the real story of the team.
13;One of the greatest basketball movies of all time.
14;Will make you want to go and play after you watch movie.
15;and it's worth checking out.
16;Hoosiers wins the hearts of most viewers .
17;with its beautifully filmed opening scenes of Coach Norman Dale driving through rural Indiana early on an autumn morning.
18;Coach Dale and we realize that this almost austere landscape nurtures a passion for basketball.
19;of course, Hoosiers is first of all a great sports story, rightly called by many the greatest sports movie ever made.
20;One must concede that in this respect, Hoosiers follows the shopworn Hollywood formula: we follow a team through a single season as individuals forge themselves into a cohesive unit by hard work and discipline.
21;Hoosiers follows this formula, but the cinematography of the games' action, the musical score, and our desire to see these appealing underdogs prevail all sweep us along no matter how well traveled the journey.
22;it is mainly the stories of the adults, however, that provide the richness of this motion picture and keep us returning to it.
23;But even as the town drunk, Shooter has two admirable qualities: He knows basketball, and he knows, but does not tell, Coach Dale's secret.
24;the.year honors, but it is good enough.
25;"winning shot
26;The ground has been laid for father and son to forge a new and successful life together.
27;She tells the Coach that when she grew up in Hickory, her brother and the other boys who excelled at basketball were the stars.
28;She and the other girls lived in their shadows.
29;Instead, keeping the promise he had made to Myra, he tells the students that the players that stand before them are their basketball team.
30;In the world of Hoosiers Coach's good deed is rewarded, and Ollie, a most unlikely prospect, gets to savor the glory of a sports hero.
31;That theme is also familiar in movie classics such as Shane.
32;part of this development for the Coach, and for Myra and Shooter as well, is becoming able to talk honestly about personal feelings previously kept private.
33;The breakthrough comes when he tells her about the event that led to his being barred from coaching.
34;Shooter and his son make a comparable journey.
35;His son responds that he loves his father.
36;In the team's second game, the Coach is on the verge of striking a player on the other team.
37;At that pivotal moment, help arrives in the form of a knockout punch to the opposing player delivered by one of Coach's own players, Ray.
38;Both Ray and Coach are ejected, but as they leave the court together, they agree that Ray """"got him a good one."""
39;"Later Jimmy uses his talent by announcing to the town meeting that has just voted to fire the Coach, ""I play, Coach stays."
40;This statement is the first of only two times that Jimmy speaks in the movie.
41;one thing Coach Dale is absolutely certain about in the beginning: that he knows how to win at basketball.
42;The Coach accepts the team's play, and they deliver.
43;the championship game holds another surprise.
44;goliath triumph of the small.
45;Their victory brings a million.
46;The triumph of her team .
47;has vanquished the sense of inferiority within her and many other small.
48;beyond that, the stories of the adults in Hoosiers offer a comparison between life and sports that is refreshingly more thoughtful than usual where even our everyday speech contains countless sports clich s stressing that life is like a game.
49;Hoosiers does stress that in life, as well as sports, hard work, discipline, and good judgment are rewarded in the end.
50;There is a winner and a loser and when contest is over, it is clear to all who won and who lost.
51;The lives of Hoosiers' main characters demonstrate that life thankfully affords many opportunities to prosper and one's own success does not mean that someone else must fail.
52;Is that true for life, as well?
53;Yet who could disagree that we are all born with varied talents and abilities, and by pushing ourselves with differing degrees of discipline and dedication over a lifetime, we wind up with very unequal levels of skill and achievement.
54;the greatest sports movie ever made .
55;also celebrates the triumph of the individual in a world that often seems dominated by the collective sameness of the many.
56;What can I say about the best sports movie ever.
57;Anyhow, this is a great movie.
58;HOOSIERS is one of a handful of movies that make a statement about who we are and what makes our country great.
59;Individually they will remain destined to this fate for eternity.
60;As a group they can rise beyond all hope and make a statement from which their lives will become enriched from what they are able to accomplish given that initial spark and making the commitment to give it their all.
61;Composer Jerry Goldsmith must have seen greatness at the core of this film because he gave us one of the most inspiring scores ever composed for a film.
62;All the actors give us so much more than we have ever seen as well.
63;Each one contributed their best piece to the pie and that is what our country is truly all about.
