id;spiegazione
1;A great guy film and the jokes about adverbs had my wife rolling (she's a teacher).
2;Complex characters with realistic motives.
3;This is one of my favorites.
4;It may have started as a B movie in theatres, but every actor and actress in this movie delivers a dynamic pperformance.
5;It's one of the most hilarious movies I've ever seen.
6;Although the plot involves a string of murders, they are lighthearted and funny (if murder could ever be funny) in a twisted sort of way.
7;Val Kilmar and Robert Downey Jr. have excellent rapport together, and Michelle Monihan is credible as the out.
8;reach dream girl (with a twist).
9;An incredible movie to say the least.
10;Humor, suspense, and a little action for taste.
11;The movie has all star performances from Robert Downey Jr. and Val Kilmer.
12;The story tells a rather good tale about three characters.
13;What makes the story so good is the great chemistry between these three actors and the comedy that ensues.
14;Shane Black knows how to make a great mystery with comedy since his name is best known for Lethal Weapon.
15;ray version was well worth it.
16;The picture was vibrant and filled with life.
17;The sound was great on my speakers.
18;An excellent movie for a great price.
19;This is now one of my favorite movies.
20;imagining of the Los Angeles noir film, a modern day spoof of the hard.
21;the film is gorgeously shot and the production design unsurpassed .
22;Robert Downey Jr. is indeed a great actor and here he looks hotter than ever, and while his character is momentarily fun, after a while, his voice over narration and silly antics just become irritating.
23;los Angeles viewers will certainly get a kick out of some of the stunning location work .
24;Indeed it has a cuteness and hippness that a lot of viewers are going to like.
25;forwarded it with the subtitles on to see how it ended.
26;I watched it in the airport the other day and was impressed.
27;Great cast and very entertaining.
28;Good action and some hilarious parts.
29;Just watched it for the first time, and really enjoyed it very much.
30;Just watch and see for yourself and what I'm talking about
31;I love this movie so much!
32;It is really funny, well written, very quirky and has one of the coolest after effects intros ever.
33;all together a pretty fun and intelligent suspense comedy.
34;Instead of recounting the entire story (which you can read in the description), I'll actually review the film.
35;Kiss Kiss Bang Bang .
36;entirely unique, very clever, and extremely funny.
37;very well done!The film has a delightfully absurd flair to it.
38;I had no idea what to expect, but I loved it from the opening credit graphics all the way to the end.
39;Harry's (Downey) love interest .
40;is delightfully unselfconscious in her willowy hotness.
41;this pseudo film noir/absurd theater movie was completely entertaining and fun.
42;Refreshing, unusual movie, which show artistic LA like it is.
43;Downey is doing great in this one!
44;Plot is very twisted for peoplewho like something complicated and funny.
45;Nice plot, good acting and plenty of action.
46;Interesting plot and produced well.
47;Definitely would recommend this movie to anyone who likes a light hearted mystery.
48;both my wife and i enjoyed it very much.
49;If you enjoyed Robert Downy Jr early in his career as an actor then you will enjoy this movie.
50;It wasn't the most amazing movie in the world, but it is worth the watch.
51;This is an awesome crime noir comedy with some of the best one.
52;I love detective stories and the overall theme is a loving tribute to the more Pulpish, hard.
53;The dialogue is extremely well written, being punchy and nothing short of hilarious (in a good way).
54;Despite being kind of a loser, his almost childish enthusiasm manages to endear the audience to him completely.
55;If anything, I found the pace to meander between solid and choppy.
56;It sounded really interesting, but it was kind of a let down.
57;The movie was very entertaining to watch.
58;I would recommend it if you enjoyed movies like Get Shorty.
59;The characters in the movies were fun.
60;but cute, and certainly very entertaining.
61;Val Kilmer was great and certainly everyone loves Robert Downey jr.
62;If you love RDJr, you will love this.
