id;spiegazione
1;This is an excellent, interesting and twist laden film.
2;I had never seen any of Almodovar's pictures, but understand now why he is so revered and successful.
3;I appreciated how the film required an attention to story, to the editing, and the juxtaposition of characters, some super.
4;imposed on top of each other.
5;Such is the nature though of the characters, who are as complex as the story, while being fully recognizable to me.
6;Later, the boys reunite and begin to discover the truth.
7;gael Garcia Bernal continues to expand upon his recurring roles as an object of desire for both sexes and for priests.
8;He is fantastic in 'Bad Education' especially since he plays several roles, the main ones being Zahara, the transvestite bar singer, and as Angel, an out.
9;work actor with an axe to grind.
10;Fele Martinez is incredibly sexy and does a fantastic job as the man caught in the middle of everything.
11;It isn't really Almodovar's best work, but it is still really good.
12;breathtaking film with a plot so convoluted, I'm going to have to rewatch the movie just to see where all the storylines intersect and converge.
13;Gael Garc a Bernal is sexy, charming, and lethal in his layered performance of ngel, Juan, and Zahara.
14;This is my introduction to Pedro Almodovar and I am pleased to report that I'm intrigued enough to watch the rest of his filmography.
15;This film went slightly out of my comfort zone, but did explore interesting ideas best befitting to big (complicated) gay city life.
16;Like all of Almodovar's films, this one is filled with bright colors, deep emotions and complex characters.
17;I saw this movie when I was in Seville in it's original Spanish version, and thoroughly enjoyed it.
18;It is interesting in that it approaches the issue of homosexuality in the era of the Franco dictatorship without actually politicizing the issue.
19;this movie, as well as other Almodovar movies, has the characteristic of humor mixed with serious tension.
20;This is a terrific gay film noir, with wonderful performances by the entire cast, particularly Bernal .
21;I will be vvery surprised if these two don't work together again.
22;"Once again Almodovar breathtakingly blends art and controversy
23;viewing discussion, any Almodovar film will do, and this is no exception.
24;Spoken dialogue is in English and subtitles are in English.
25;That was perhaps one of the most well written, well directed foreign films I've seen in the past few years!
26;The writing and the plot were original and intriguing.
27;Gael Garcia does an awesome portrayal in this movie.
28;Am such a fan of him, also a fan of Almodovars work and movies, but this one was a bit strange for me.
29;one of the ones that I like least, but that is just my opinion, but definitely worth seeing.
30;Now I'm pretty comfortable in my heterosexuality, but this film really gets you into the physical and psychological aspects of being gay.
31;But what it also does is do this in an amazing way: the filming.
32;each shot, each frame, each image of this film is so carefully constructed and manipulated that I could hardly pull my eyes away"
33;If you're a homophobe, you should definitely NOT see this film.
34;But if you're a film enthusiast, and enjoy excellent acting, perfect sets, and a gripping storyline, you MUST SEE this.
35;I was shocked to see digital censoring of a scene in this movie.
36;At the core of this film is a gay love story between two schoolmates, Enrique and Ignacio that is thwarted by jealous pedophile priest, Father Manolo but there are so many layers to Bad Education, stories within stories, that at times it's a swirling eddy of suspenseful tension that unfolds like a piece of origami.
37;There is so much going on in Bad Education that I highly recommend a second viewing to absorb all of the nuances of yet another brilliant Almodovar film.
38;Highly recommended but not for the homophobic.
39;I so much loved this latest film of almodovar: sensuous and intelligent, thought provoking and deeply felt, ti manages to not go over the top at the same time it overwhelms.
40;star Gael Garcia Bernal shines in the multiple roles of drag queen, Zahara, bad boy Juan, and the ambitious actor, Angel.
41;"lipped, sensuous film actor, Bernal provides ""Bad Education"" with a throbbing energy that sets the complicated plot(s) in motion."
42;In 1980's Spain, the boyishly seductive Ignacio arrives at the office of his old, childhood friend, a film director named Enrique.
43;In the script, Ignacio grows up to become exotic performer, Zahara, who finally returns to the church to confront Manolo, and the demons of the past.
44;the cinematography is up to Almodovar's usual luxe standards, the writing clever and intense, the plot as engrossing as it is unbelievable.
45;In addition to Bernal's fine acting, Fele Martinez is also excellent in the role of Enrique.
46;He gives a genuinely moving performance as a man who believes (wrongly) that his long.
47;there's a lot going on here.
48;"a. film and the numerous lies that serve as ""backstories"" for the characters."
49;Almodovar more often works with a company of women actors, allowing their stories to unfold from a distinctly feminine perspective.
50;"And while I love ""All About My Mother"", ""Volver"", and their sister films, it's interesting to see Almodovar's occasional foray into the testosterone."
51;Just when you think you know everything that's going on, it takes you in a whole new direction and completely surprises you!
52;I loved this movie from start to finish and is very easy to understand why: GAEL GARCIA BERNAL.
53;He delivers an amazing, tour.
54;the film is very well written and expertly directed by Almodovar.
55;The rest of the cast does a fantastic job especially Daniel Gimenez Cacho who plays the priest who sexually molested Ignacio at an all boys Catholic school.
56;Fele Martinez who plays Enrique Goded an up and coming filmmaker who was Ignacio's best friend at the school also does an incredible job.
57;This movie is not for everyone but you should check it out and see it because it is truly a master achievement in Spanish filmmaking.
58;Yet I feel it was important to demonstrate the sexual attraction that the characters had for each other especially Martinez for Bernal.
59;try and see this film with an open mind and leave your inhibitions behind and you will enjoy this landmark film to its fullest.
60;The acting is excellent and the story is very well thought out.
61;Gael Garcia Bernal fans this one is a MUST SEE and even if you haven't yet discover the amazing talent that this young actor brings to every role that he plays this is a great movie to find out why everyone can't get enough of this young man.
62;One of the finest actors of his generation.
63;What a really great film!
64;Almodovar treats us to layers upon layers of stories and twists of plot.
65;Everytime a new character enters the story, we see a whole new side of the story.
66;The film also has wonderful twists of direction, for example when you realize the scenes of the drag queen robbing the church are part of a movie, starring one of the characters acting as himself, but who actually is his brother.
67;It certainly is and you will enjoy trying to figure out this dark film.
68;Now why would a beautiful young man film his older middle.
69;Pretty people create dangerous territory.
70;This movie is one of the most erotic things I have ever seen.
71;It is beautifully filmed, memories within movies within memories.
72;I believe it truly is something to see.
73;Gael Garcia Bernal is very good in his part, but it's a young man who has been abused and thrown away by an institution he trusted.
74;The movie is still worth seeing, and it has some really great singing in it too.
75;coms they now have a very artistic approach and feel to them.
76;For example, I totally agree with the assessment that the Catholic Church is a source of great evil and hypocrisy, especially when it comes to homosexuals.
77;Bernal turns in another great performance, and the scope of this film is nothing if not ambitious.
78;Jimenez Cacho delivers one of the strongest and most haunting performances in cinema history representing a very rigid priest who gives in to his most obscure desires.
79;This is a wonderfully crafted movie worth watching multiple times to truly appreciate the numerous layers embedded by director/writer Pedro Almodvar into his masterpiece.
80;Some of the most dangerous and deadly parasites are more beautiful than the hosts they are feeding on.
81;The innocent relationship between Ignacio and Enrique is quashed by the jealous Father Manolo, their literature teacher, played by Daniel Gimenez Cacho.
82;The surprising fate of Ignacio is revealed.
83;the accomplished Almodovar as is his ilk, weaves a complex tale of relationships that result in a plot that is a mix of drama, intrigue and psychological turmoil.
84;i really enjoyed this movie, but i do have to point out that i do not think that this is almodovar's strongest showing when compared to all about my mother or talk to her.
85;this movie has so many twists to it that a viewer really has to pay attention to what is going to gain the full effect by movies end.
86;but the effort is well worth it.
87;bernal does give a knock out performance in multiple roles and does anchor the movie quite well.
88;in all honesty i dont see many underage people watching this type of movie to begin with, so what is the harm in showing a movie that is adult dealing with adult themes and showing everything the artist wants to put on screen.
89;oh well watch the movie it is very twisted but in a good way.
90;the focal character is Enrique, a young and successful director who is searching for inspiration for his next production.
91;ultimately, the movie is about his love of depicting erotic role.
92;Granted it has all of the director's omnipresent visual flair, including the striking opening titles and the Bernard Herrmann.
93;scenes montage and footage from the red carpet at the AFI Film Festival.
94;There is also an extensive photo gallery and several trailers for the film.
95;Bad Education is a remarkable film .
96;noir with many surprises, with an interesting structure: it takes place in the present and tells the story about the past, presents the story as a film within the film, then mixes past and present together in a twisted turn.
97;he is a triple star of the film, and he looks great as a woman (transsexual/drag queen) and a man.
98;He is a talented actor, too.
99;"The boy Ignacio whispered in awe, ""Sara is beautiful."""
100;"pedro Almodovar has always set out to provoke audiences with confronting images and themes that are often described as perverted by his detractors, and nothing has changed with ""Bad Education""."
101;This is particularly the case with Gael Garcia Bernal's character, which is the reason why I love this film so much.
102;The audience's perception of Bernal's character constantly changes throughout the film and I found myself thinking about just who this person really was for days after finishing this film.
103;My fascination with this character is assisted by the fact that he is played by Bernal, who is not just a pretty face, but also an incredibly talented actor.
104;"I have enjoyed seeing Bernal in other films (in particular ""Don't Tempt Me""), but to see him working with Almodovar, who has a talent for bringing out the best in his actors, is a real joy."
105;It is rare in this day and age to see a film that really brings something fresh and intriguing to play .
