id;spiegazione
1;This is one of my all time favorite films.
2;There's romance, violence, humor, twists and excellent acting performances by Christopher Walken, Dennis Hopper, Christian Slater and Patricia Arquette.
3;It has some great heavy hitters with small parts but absolutely stunning performances.
4;I was completely surprised how good of a movie this was.
5;There are so many good acters playing minor charater roles and they do them each so well.
6;First is Drexel the white pimp who thinks he's a black guy played by Gary Oldman, Samuel Jackson has a minor role in this film with Drexel so you have to watch to catch him.
7;Dennis Hopper is great as Clearence's dad.
8;as one of of Walken's henchmen is James Gandolfini who gets in a great fight with Alabama played by Patrica Arquette and they rip each other apart.
9;It pretty violent but it's kinda funny too watching this little girl take on this huge guy.
10;Brad Pitt is great as Floyd the stoner who only leaves the couch once during the whole movie.
11;all the characters come together in as the movie flows.
12;The love story part is good too because it is not overdone.
13;They have some pretty good stories.
14;the extra film clips and the featurette on the making of the movie are pretty good.
15;The deleted scenes are pretty much an extension of the regular scenes but you do get to see Jack Black.
16;True Romance is a very good film, but it did not recieve the acclaim it should have (and eventually did) when it premiered in 1993.
17;Tony Scott (Top Gun, Revenge) directs this film, as mostly all of his films, with a lot of face.
18;But here he shows his passion for it's story and especially the main characters of Clarence and Alabama as he follows them on their romantic and dangerous journey together.
19;clarence and Alabama are portrayed by Christian Slater and Patricia Arquette, who make an excellent couple in this film.
20;Clarence is a lonely comic book store clerk who meets Alabama, a free.
21;All of these supporting performances are great and work very well with Tarantino's unique dialogue with the exception of Brad Pitt as Floyd, Dick's stoner roommate.
22;Pitt (early in his career) adds a lot more to this 'cameo' character than Tarantino's script, and he does it very well.
23;Clarence and Alabama are two people deeply in love who walk into a dangerous oppportunity and they take it together.
24;True Romance is funny, dark, intense, romantic, and it's done well.
25;Unlike many director and writer commentaries, Tarantino's commentary is interesting and entertaining making you feel like he is your friend watching the film with you.
26;On the second disc is an enjoyable selected commentary given by actor Michael Rappaport who offers a lot of behind.
27;scenes info on his scenes, and he is genuinely funny on this commentary too.
28;Also included on the second disc is the original ending from Tarantino's script.
29;It is a very good movie.
30;This has always benn one of my all time faves.
31;Wild, zany, violent , romantic, and comical.
32;the love between Claernce and his Alabama is so stronge the it is fate that they should be together.
33;my only advise is watch this film and you will realise what true romance is ,and if not for that Brad Pitt's in it girls what more reason to watch a film???
34;"I loved Pulp Fiction, I liked Reservoir Dogs
35;This is the best love/action movie ever made.
36;The fight sceens are great and reallistic, kinda makes you feel that there is hope for everyone out there to find love.
37;Movie most have not seen, has a remarkable cast and a great story.
38;Impressive cast and great dialog make for an unforgettable film which I enjoy time and time again.
39;Definitely a must see for Quentin Tarantino fans.
40;This movie is pretty good.
41;It has a lot of bloodshed and a new use for an old corkscrew.
42;Oh boy, Quentin really did well with this movie.
43;It is truly a fast movie with this couple taking on one bizarre situation after another as they handle with the resources at hand.
44;a real good movie from beginning to end.
45;it has lots of action and suspense.
46;it was well worth the money.
47;i received in a timely fashion and in good shape.
48;i am well pleased with the movie and service i received.
49;Just as good as Reservoir Dogs and Pulp Fiction!
50;If you liked either of those movies you will like True Romance.
51;Very awesome 90's movie in the vein of pulp fiction.
52;Definitely worth a watch for the Christopher Walken / Dennis Hopper scene alone.
53;Bought it for the special features.
54;I bought this movie for my roommate for Christmas and she loves it!
55;It's a classic and a great movie to watch!
56;This is one of my favorite movies of all time!!!!
57;I can watch certain scenes over and over.
58;The chemistry between Patricia and Christian is some of the best chemistry between two actors I've seen on the big screen (as it always is when two stars actually date.
59;One of the best cast films of all time.
60;This special rated version is dope.
61;Christian and Patricia's commentary is funny as hell.
62;And there are A LOT of great other special features.
63;He made about 900 drawn frames, shot to shot of the movie.
64;I learned a lot about the movie and filmmaking in general.
65;I just hope that Christian and Tarantino can work together again.
66;He's got his kids and wife to make it happen.
67;Christian Slater is one of the sexiest men on the screen of all time.
68;The man literally takes my breath away everytime he is on screen.
69;Much love in your direction man, life is hard what can I say?
70;This is one of the best movies I have ever seen.
71;The plot and cast is amazing.
72;If you took `Get Shorty', fused it with `Wild at Heart' and had Quentin Tarantino direct it, you'd have `True Romance'.
73;Maybe that's why this is Scott's finest film (at least from what I've seen), but either way this is one of those cult classics that deserves the status it has attained.
74;pop culture references, black comedic timing, dire dramatic intensity, brutal violence and fantastical influxes coat this film and help create a unique and engaging atmosphere that thrives with every passing frame.
75;telling the story of loner Clarence who hooks up with Alabama Whitman, a hooker with a heart of gold, `True Romance' takes us on a modern day Bonnie and Clyde type adventure.
76;Seriously, from the two leads (Slater and Arquette are fantastic) to the ridiculously cluttered ensemble, everyone is at the top of their game.
77;From the rich soundtrack to the bounty of colors and passionate performances, `True Romance' is as real as it gets and one of those magical films that defines what cinema is all about.
78;Perhaps the best cast ever assembled for a movie.
79;It IS conveying the ultimate romance!
80;Sacrafice, courage, and the fight for whats good!
81;Watch it, then watch it again.
82;Well written, great cast, superb performances and can be watched and enjoyed the same way over the years.
83;This film was directed by Tony Scott the director of such great films as """"Top Gun"""" and man oh man he did an amazing job with this work of art."""
84;There are two cameos of many that stand out in this picture and are so brilliant.
85;The first is made by Christopher Walken, the character is only in one scene of the film along side Dennis Hopper and it's probably one of the highest quoted and most brilliantly filmed scenes in the film.
86;Patricia Arquette really knocked this one out of the park, even though I'm not really a fan of most of her films she really shows her chops with this wonderful character, I even really loved her short voice over in the beginning and ending of the film just an amazing job.
87;com page for the picture and all of the actors listed just hit every mark and were on top of their game.
88;this film is on the violent end of the spectrum so that may change your opinion of the film depending on where your opinion stands on that type of thing, but honestly this movie is well worth it, great love story, memorable characters, excellent writing, acting, directing and cinematography.
89;The score to this film is incredibly catchy and I loved it as well, so many bit parts by amazing actors Gary Oldman and Samuel L. Jackson to name a few.
90;the director's cut has few changes that I noticed from the VHS edition I had, with one very noticeable and effective change in the final shootout scene.
91;It is a decided improvement,The best thing about the two.
92;disk set is all the special features.
93;watch with commentary by Christian Slater and Patricia Arquette.
94;face R so that I could recommend it to a wider audience.
95;Nevertheless, the acting is flawless, direction on target and some scenes are absolutely brilliant.
96;The sheer number of talented actors whose screen time is minimal is enough to make it worth the running time for serious aficianados of film.
97;and man, is it awesome.
98;The deleted material is excellent.
99;It was insightful, informative and often hilarious, and I liked how they stayed in character for the better half of the commentary.
100;There's a great featurette that lets you go inside the movie, plus many other great stuff.
101;It's got a memorable score.
102;It's got a tour de force confrontation between Dennis Hopper and Christopher Walken, all venom and sarcasm, all played to the tune of The Flower Duet.
103;And it's written by Quentin Tarantino.
104;For my money, this is the most romantic film ever.
105;Hard edged, gritty reality where romance and sweetness are highly unlikely to surface and thrive.
106;one of the directors most underrated movies yet.
107;Some VERY intense scenes that will have you on the edge of your seat or cheering with joy.
108;I have watched this movie many times but it still captures me with something new each time I view it.
109;I love the playful yet gritty nature of it, the colorful characters and the masterful blend of action and romance.
110;It was great to revisit my favorite movie of all time.
111;Anyone and everyone should each this film.
112;It's a true classic that should not be missed.
113;Christian Slater, Christopher Walken, Tarantino, a pimp, a love story, sex, violence, drugs.
114;what's not to love?This movie is one of my all time top ten.
115;my favorite monologue in film history involves Christopher Walken and Martin Sheen and the history of the Sicilian race.
116;Nevertheless, everybody in the cast is at his best, and they all do their part equally well.
117;studded opening credits because there are two notable names, Samuel Jackson and Val Kilmer, that don't seem to be part of the film.
118;All in all, True Romance has the moxie to keep the pacing even.
119;This is a great movie by all means.
120;witty script, splendid acting, enchanting music and swift direction by Tony Scott.
121;a story board that shows as a subtitle throughout the film .
122;play this with Tarantino's commentary and you have another movie to watch!
123;Do yourself a favor and make sure you watch this flick.
124;It is simply the best movie freaking ever.
125;All star cast of great performances from Christopher Walken.
126;Item was received in excellent condition and within time indicated.
127;great loved it gave it to my son it was a gift ,.
128;he loved it,,what else can i say ty
129;This is a film filled with memorable moments and wonderful dialogue.
130;And thus ensues a cross country adventure that involves the mob, the DEA, a movie producer, and a cool looking purple cadillac.
131;Oh well, these things happen sometimes.
132;and you start to get the picture, and the intended or unintended overlaps.
133;hero, trying to do the right thing by his girl, by the way, hotter than a four alarm fire!
134;and further, will undoubtedly notice the striking similarities, those familial ties.
135;the families that slay together, stay together!
136;Scene with James Gandolfini is epic.
137;True Romance is one of the most overlooked movies of the 90's.
138;Each character has a diamond sharp set of lines to deliver that are worthy dialogue for a lead.
139;The cast is full of A. list celebrities and performances that will be burned into your memory for life.
140;Gary Oldman as Drexel the pimp with racial identity issues, the epic sit down between Christopher Walken and Dennis Hopper, and Alabama's compelling sincerity are a few of the many stand out elements in this wonderful film.
141;Part of what makes it so special is all the surprises.
142;They are so in love and I just keep a smile on my face the entire time I'm watching it.
143;It is my fiance's favorite movie and I had never seen it until last week.
